lexeme_id,english_concept,korean_form,count,witness_id,source_title,source_url,revision_id,revision_timestamp,wikitext_package_path,wikitext_sha256,evidence_tier,attestation_scope,counting_method,non_claim_boundary
cjklex-0001,module,가군,4,ko-wiki-abstract-algebra,추상대수학,https://ko.wikipedia.org/wiki/%EC%B6%94%EC%83%81%EB%8C%80%EC%88%98%ED%95%99,41744985,2026-05-05T18:07:20Z,native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_wikitext_20260705.txt,8B9B34DBC29B4FB5BF690A2DC2DF85EAF518461D7F111E796458C215FFF4866D,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,1,ko-wiki-ring-theory,환론,https://ko.wikipedia.org/wiki/%ED%99%98%EB%A1%A0,39056267,2025-04-05T04:06:07Z,native-source-bodies/ko/wiki-bodies/ko-wiki-ring-theory_환론_wikitext_20260705.txt,6CC203EE0DEA294BFBB81F31938CF8092C764E649AF42A2906A0F219F050C332,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,82,ko-wiki-module,가군,https://ko.wikipedia.org/wiki/%EA%B0%80%EA%B5%B0,41652760,2026-04-16T12:31:43Z,native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,3FC7F18513CF46BD4B3E90A8F1494A869F9DB9C981C1A61B14BA116C01A7B7F8,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,3,ko-wiki-field,체 (수학),https://ko.wikipedia.org/wiki/%EC%B2%B4_(%EC%88%98%ED%95%99),41649269,2026-04-16T03:04:38Z,native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,0978372DDD5F49CA377988F28DE4510E51BA2A5A7992530187D0897F0716FF75,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,6,ko-wiki-ideal,아이디얼,https://ko.wikipedia.org/wiki/%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,39160743,2025-04-11T01:32:14Z,native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,B714179582B47955663117EBCDCB84315FE5D4558C27C10D7D66CDDBC282CE27,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,5,ko-wiki-commutative-algebra,가환대수학,https://ko.wikipedia.org/wiki/%EA%B0%80%ED%99%98%EB%8C%80%EC%88%98%ED%95%99,41811027,2026-05-19T16:59:11Z,native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_wikitext_20260705.txt,4908F61BE470329B2D34B8ADF71E1D17E3E7A2800409358791D9827A0C8FCBCD,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,16,ko-wiki-linear-algebra,선형대수학,https://ko.wikipedia.org/wiki/%EC%84%A0%ED%98%95%EB%8C%80%EC%88%98%ED%95%99,41811221,2026-05-19T19:38:28Z,native-source-bodies/ko/wiki-bodies/ko-wiki-linear-algebra_선형대수학_wikitext_20260705.txt,467FA4A2C47B5621C8BA9E3BAC7C6953D08577E655059D0949966541D91CF25A,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,2,ko-wiki-backfill-irreducible-representation,기약표현,https://ko.wikipedia.org/wiki/%EA%B8%B0%EC%95%BD%ED%91%9C%ED%98%84,41663389,2026-04-19T19:20:13Z,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_raw_wikitext_20260705.txt,937C16930EF855FC64E9ADB7D8D123C49727347AE21D66A9BC17E021FD7963D5,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,15,ko-wiki-backfill-semisimple-ring,반단순환,https://ko.wikipedia.org/wiki/%EB%B0%98%EB%8B%A8%EC%88%9C%ED%99%98,39375212,2025-04-20T23:57:33Z,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,2C51A3C2A97D8FDDF36FD002C54306E1F8052256833B51225AAFBC44FD21DC6B,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjklex-0001,module,가군,1,ko-wiki-backfill-hopf-algebra,호프 대수,https://ko.wikipedia.org/wiki/%ED%98%B8%ED%94%84%20%EB%8C%80%EC%88%98,41657185,2026-04-18T01:20:46Z,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_raw_wikitext_20260705.txt,39671284DEB07741B87623828F889707635A7C8E279FD41EB7A350B702270336,tier_4_public_wikitext_fallback,source-body term attestation only; not row-level Korean translation approval,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
