witness_id,source_title,source_url,api_url,pageid,revision_id,revision_timestamp,wikitext_bytes,json_package_path,json_sha256,wikitext_package_path,wikitext_sha256,topic_tags,exact_term_counts_json,license_or_access_signal,evidence_tier,source_canon_scope,non_claim_boundary
ko-wiki-abstract-algebra,추상대수학,https://ko.wikipedia.org/wiki/%EC%B6%94%EC%83%81%EB%8C%80%EC%88%98%ED%95%99,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EC%B6%94%EC%83%81%EB%8C%80%EC%88%98%ED%95%99,6539,41744985,2026-05-05T18:07:20Z,7127,native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_api_revision_20260705.json,C086050D1846F0650F662DB4DA5DE9ABF50E9ABFBFB3E2702E8AE70CED539900,native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_wikitext_20260705.txt,8B9B34DBC29B4FB5BF690A2DC2DF85EAF518461D7F111E796458C215FFF4866D,abstract algebra|algebra|group/ring/field terminology,"{""Galois theory"": 0, ""abstract algebra"": 18, ""commutative algebra"": 3, ""field"": 11, ""group"": 20, ""ideal"": 1, ""linear algebra"": 2, ""module"": 4, ""ring"": 17}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-algebra,대수학,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%88%98%ED%95%99,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EB%8C%80%EC%88%98%ED%95%99,181,41960238,2026-06-20T05:06:58Z,15440,native-source-bodies/ko/wiki-bodies/ko-wiki-algebra_대수학_api_revision_20260705.json,37C512F4B6376A23D9977E778F161B1930D849DDEF847302DD62D21BBC488087,native-source-bodies/ko/wiki-bodies/ko-wiki-algebra_대수학_wikitext_20260705.txt,C45BB1D5AFFC3257A33E6A2EB47F089A120058AF88A43F084D3615D0B05BB7F5,algebra|mathematical register baseline,"{""Galois theory"": 1, ""abstract algebra"": 4, ""commutative algebra"": 6, ""field"": 23, ""group"": 15, ""ideal"": 1, ""linear algebra"": 7, ""module"": 0, ""ring"": 30}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-ring-theory,환론,https://ko.wikipedia.org/wiki/%ED%99%98%EB%A1%A0,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%ED%99%98%EB%A1%A0,129443,39056267,2025-04-05T04:06:07Z,2223,native-source-bodies/ko/wiki-bodies/ko-wiki-ring-theory_환론_api_revision_20260705.json,4CB032A0A250EE9C6FD11217D7BDF53515FC1C3E473ACA5E8D9AA0F44646F419,native-source-bodies/ko/wiki-bodies/ko-wiki-ring-theory_환론_wikitext_20260705.txt,6CC203EE0DEA294BFBB81F31938CF8092C764E649AF42A2906A0F219F050C332,ring theory|ring terminology,"{""Galois theory"": 0, ""abstract algebra"": 0, ""commutative algebra"": 1, ""field"": 0, ""group"": 3, ""ideal"": 0, ""linear algebra"": 0, ""module"": 1, ""ring"": 27}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-module,가군,https://ko.wikipedia.org/wiki/%EA%B0%80%EA%B5%B0,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EA%B0%80%EA%B5%B0,108867,41652760,2026-04-16T12:31:43Z,12564,native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_api_revision_20260705.json,E29E9C645DE5BD238035A7D72E91375B09A8CFC0ECF95F295C2B055789DDD19F,native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,3FC7F18513CF46BD4B3E90A8F1494A869F9DB9C981C1A61B14BA116C01A7B7F8,module theory|module terminology,"{""Galois theory"": 0, ""abstract algebra"": 0, ""commutative algebra"": 1, ""field"": 12, ""group"": 103, ""ideal"": 2, ""linear algebra"": 0, ""module"": 82, ""ring"": 50}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-galois-theory,갈루아 이론,https://ko.wikipedia.org/wiki/%EA%B0%88%EB%A3%A8%EC%95%84_%EC%9D%B4%EB%A1%A0,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EA%B0%88%EB%A3%A8%EC%95%84+%EC%9D%B4%EB%A1%A0,150829,41742964,2026-05-05T12:25:53Z,13773,native-source-bodies/ko/wiki-bodies/ko-wiki-galois-theory_갈루아_이론_api_revision_20260705.json,42C57A5A8FDA775DF2388CF47D889C4F97B09675EDF3E5A710BF63B645CDD261,native-source-bodies/ko/wiki-bodies/ko-wiki-galois-theory_갈루아_이론_wikitext_20260705.txt,95A1638D93049FD804640C6DE03177F8199BB83F1EF67415F71297B1153D29D8,Galois theory|field extension terminology,"{""Galois theory"": 49, ""abstract algebra"": 1, ""commutative algebra"": 0, ""field"": 16, ""group"": 60, ""ideal"": 0, ""linear algebra"": 0, ""module"": 0, ""ring"": 3}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-group-theory,군론,https://ko.wikipedia.org/wiki/%EA%B5%B0%EB%A1%A0,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EA%B5%B0%EB%A1%A0,182,41776557,2026-05-12T06:33:13Z,6102,native-source-bodies/ko/wiki-bodies/ko-wiki-group-theory_군론_api_revision_20260705.json,C6DF528FAF593F311AA3023437FF8CC2A484440497E2B91BA9A933CDD0561296,native-source-bodies/ko/wiki-bodies/ko-wiki-group-theory_군론_wikitext_20260705.txt,126630EACFF9760F464331A29A6B01C5A620A39EFF880EDFEDDB4BA41DD17C0F,group theory|group terminology,"{""Galois theory"": 4, ""abstract algebra"": 2, ""commutative algebra"": 0, ""field"": 8, ""group"": 93, ""ideal"": 0, ""linear algebra"": 0, ""module"": 0, ""ring"": 8}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-field,체 (수학),https://ko.wikipedia.org/wiki/%EC%B2%B4_(%EC%88%98%ED%95%99),https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EC%B2%B4+%28%EC%88%98%ED%95%99%29,30347,41649269,2026-04-16T03:04:38Z,11761,native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_api_revision_20260705.json,C653D3D0164EFDB1DD761738681A27661F4A037A393F030A6B7EBCFE66D9DA03,native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,0978372DDD5F49CA377988F28DE4510E51BA2A5A7992530187D0897F0716FF75,field theory|field terminology,"{""Galois theory"": 0, ""abstract algebra"": 2, ""commutative algebra"": 0, ""field"": 102, ""group"": 3, ""ideal"": 6, ""linear algebra"": 0, ""module"": 3, ""ring"": 31}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-ideal,아이디얼,https://ko.wikipedia.org/wiki/%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,108877,39160743,2025-04-11T01:32:14Z,6552,native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_api_revision_20260705.json,E33DFC0F820FCECEE11AE7A235ABE0BB6D854BA9F88EA533DD8BCA52AE929D69,native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,B714179582B47955663117EBCDCB84315FE5D4558C27C10D7D66CDDBC282CE27,ideal theory|ideal terminology,"{""Galois theory"": 0, ""abstract algebra"": 0, ""commutative algebra"": 0, ""field"": 4, ""group"": 12, ""ideal"": 56, ""linear algebra"": 0, ""module"": 6, ""ring"": 30}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-commutative-algebra,가환대수학,https://ko.wikipedia.org/wiki/%EA%B0%80%ED%99%98%EB%8C%80%EC%88%98%ED%95%99,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EA%B0%80%ED%99%98%EB%8C%80%EC%88%98%ED%95%99,108868,41811027,2026-05-19T16:59:11Z,6203,native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_api_revision_20260705.json,3F9A1046B6FD3FB8A5B00D06D23BB0160D3DDE9329EC043FA83A5B7170092616,native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_wikitext_20260705.txt,4908F61BE470329B2D34B8ADF71E1D17E3E7A2800409358791D9827A0C8FCBCD,commutative algebra|ring/module terminology,"{""Galois theory"": 0, ""abstract algebra"": 1, ""commutative algebra"": 8, ""field"": 9, ""group"": 5, ""ideal"": 9, ""linear algebra"": 0, ""module"": 5, ""ring"": 52}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
ko-wiki-linear-algebra,선형대수학,https://ko.wikipedia.org/wiki/%EC%84%A0%ED%98%95%EB%8C%80%EC%88%98%ED%95%99,https://ko.wikipedia.org/w/api.php?action=query&format=json&prop=info%7Crevisions&inprop=url&rvprop=ids%7Ctimestamp%7Cuser%7Ccomment%7Ccontent&rvslots=main&titles=%EC%84%A0%ED%98%95%EB%8C%80%EC%88%98%ED%95%99,361,41811221,2026-05-19T19:38:28Z,100705,native-source-bodies/ko/wiki-bodies/ko-wiki-linear-algebra_선형대수학_api_revision_20260705.json,7EC6D78F72A8F72BF7654FBE160F7B6BF436907304582C73503813928A55D260,native-source-bodies/ko/wiki-bodies/ko-wiki-linear-algebra_선형대수학_wikitext_20260705.txt,467FA4A2C47B5621C8BA9E3BAC7C6953D08577E655059D0949966541D91CF25A,linear algebra|module/vector-space adjacent register,"{""Galois theory"": 0, ""abstract algebra"": 1, ""commutative algebra"": 0, ""field"": 58, ""group"": 30, ""ideal"": 0, ""linear algebra"": 109, ""module"": 16, ""ring"": 91}","Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",tier_4_public_wikitext_fallback,"Korean fallback source body; useful for terminology/prose recovery, not a row-level Korean translation approval.",source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
