blocker_id,current_head,blocker_type,evidence,exact_recovery_search,source_use_label,boundary
R6_BLOCK_FAA2_001,faa2c330deb886098750dafb5c500e244e1333fe,community-consent,No local evidence in this lane establishes community consent.,R6 owner lane must record community/reviewer authority or keep gap status.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_002,faa2c330deb886098750dafb5c500e244e1333fe,native-review,No local evidence in this lane establishes native review.,Keep all rows draft/non-canonical/source-use/gap only.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_003,faa2c330deb886098750dafb5c500e244e1333fe,visual-inventory,Visual inventory is explicitly forbidden without dedicated ethical/source gate.,Do not create visual inventory rows in authority lane.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_004,faa2c330deb886098750dafb5c500e244e1333fe,term-spine,Term spine is explicitly forbidden without dedicated source/reviewer gate.,Do not create or promote R6 term spine.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_005,faa2c330deb886098750dafb5c500e244e1333fe,sign-rendering,Sign rendering is explicitly forbidden without dedicated sign-language authority and source evidence.,Keep sign access work at source/ethics routing only.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_006,faa2c330deb886098750dafb5c500e244e1333fe,payload-gating,Authority lane has pointer/source-use rows but not payload authority.,R6 owner lane must produce source-backed support where allowed.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_007,faa2c330deb886098750dafb5c500e244e1333fe,license-access,No blanket license/access clearance is present.,Require per-source access/license signal and hash rows.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_008,faa2c330deb886098750dafb5c500e244e1333fe,branch-delta,FAA2C330 exact branch diff is unavailable in this output workspace.,B3/repo checkout must expose changed R6 artifacts before adoption.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_009,faa2c330deb886098750dafb5c500e244e1333fe,b3-route,Language lanes do not push.,Route packageable output to B3 only.,r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_BLOCK_FAA2_010,faa2c330deb886098750dafb5c500e244e1333fe,noncanonical-support,Noncanonical support is allowed only where source-gated and ethics-safe.,"Use source witness indexes and recovery rows, not approved translations.",r6-ethics-authority-blocker,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
