"delta_id","base_head","current_head","status","path","additions","deletions","category","r3_relevant","required_action","boundary","b3_route"
"AD3E3AA-DELTA-0001","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ACTIVE_SESSION_STATE.md","15","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0002","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_AC6F4E_SIBLING_WAKE_DISPATCH_LOG.csv","5","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0003","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_AC6F4E_SIBLING_WAKE_DISPATCH_LOG.json","58","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0004","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_ADVERSE_DO_NOT_USE_APPLICATION_QUEUE_AC6F4E.csv","132","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0005","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_ADVERSE_DO_NOT_USE_APPLICATION_QUEUE_AC6F4E.json","1705","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0006","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_BLOCKER_RECOVERY_ROWS_AC6F4E.csv","63","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0007","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_BLOCKER_RECOVERY_ROWS_AC6F4E.json","870","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0008","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_ENFORCEMENT_MAPPING_AC6F4E.csv","2","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0009","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_ENFORCEMENT_MAPPING_AC6F4E.json","17","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"AD3E3AA-DELTA-0010","a2c52a42f5484c3889473135fd85f2fea9491aaf","ad3e3aa949423680044e8d8502fd1637d822cd14","A","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_FABLE_CATEGORY_APPLICATION_QUEUE_AC6F4E.csv","8","0","Arabic authority support branch-visible","true","use as authority/source-use/Fable support only; no term approval or cross-gate merge","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
