record_id	doi	record_url	evidence_class	container_file	member_path	bytes	md5	sha256	d020_match_count	local_mapping	identity	accepted_state	preserved_archive_path
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CONTROL	CONTROL_D010-D020.zip		100190	2CB7ABCE56AE6FC7C68164DBF5736C15	9C3BADEC5C7091D3E0601D52DFFAD8F896FF3D812700090CDA20D6540478BD3F	1	downloaded public control file	ZENODO_MANIFEST_VERIFIED	ZERO_ACCEPTED	zenodo_public/21801004/CONTROL_D010-D020.zip
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CONTROL_MEMBER	CONTROL_D010-D020.zip	D020_ID.md	7128	E548A107EE0E81844668138D721BE6A8	F7281A0D03B726B4A406CA4C305BD6A4B752A83823BA90B38FDD3F1CC32E1E5C	1	extracted from public control	PUBLIC_CONTROL_MEMBER_EXTRACTED	ZERO_ACCEPTED	zenodo_public/21801004/extracted/D020_ID.md
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CHECKPOINT_SURFACE	CHANGES.md		1293	3290A1BB3D5D4DF8696B81B19F5BCC05	97D407FC6118CA5F90F65F532C44F4C87C5568EF34472EA25BEF00CCCA228661	N/A	downloaded public checkpoint surface	ZENODO_MANIFEST_VERIFIED	ZERO_ACCEPTED	zenodo_public/21801004/surfaces/CHANGES.md
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CHECKPOINT_SURFACE	DELIGNE_INDEX.csv		42278	A0F76DD64FFAC913870532326EC40494	B7FC220A3E1FFF74B4D0400AB21EEA8F57F97946D08A41908E2135F9A5126D82	N/A	downloaded public checkpoint surface	ZENODO_MANIFEST_VERIFIED	ZERO_ACCEPTED	zenodo_public/21801004/surfaces/DELIGNE_INDEX.csv
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CHECKPOINT_SURFACE	DELIGNE_INDEX.md		18810	361010CC6DBE893BE58807F418DC6BE7	7F959F3F93B73FD7B17896252DDBABC316602DA02F7809CAC1DDA8CCFEE8F232	N/A	downloaded public checkpoint surface	ZENODO_MANIFEST_VERIFIED	ZERO_ACCEPTED	zenodo_public/21801004/surfaces/DELIGNE_INDEX.md
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CHECKPOINT_SURFACE	MANIFEST.csv		6336	9FAE2686857F050471934C3E00FABB28	A303AC3C4047367E73623EA84EF38335CE3059944CF17E00B443A4E246047459	N/A	downloaded public checkpoint surface	ZENODO_CHECKSUM_LIST_AND_METADATA_VERIFIED	ZERO_ACCEPTED	zenodo_public/21801004/surfaces/MANIFEST.csv
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CHECKPOINT_SURFACE	MANIFEST.sha256		3966	653128D14A420562681F75B3E579CED0	F6982C4A0EF140B6FE54B64068CC0371FFC9590F8C96B45FC547341857BD98CA	N/A	downloaded public checkpoint surface	ZENODO_METADATA_VERIFIED_SELF_EXCLUDING_CHECKSUM_LIST	ZERO_ACCEPTED	zenodo_public/21801004/surfaces/MANIFEST.sha256
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CHECKPOINT_SURFACE	README.md		3379	CDC7D118911A5F14FB9905678F973365	EDA9090F7D6E35CBA831954073E7685DA563E3F6E26EB584623769178FAA2221	N/A	downloaded public checkpoint surface	ZENODO_MANIFEST_VERIFIED	ZERO_ACCEPTED	zenodo_public/21801004/surfaces/README.md
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	CHECKPOINT_SURFACE	STATUS.json		1400	BAD2FBFB5EF84782B4EED26EBFE1DA01	25EBC49D15CDA82324A59CAE766C968178EDE94601E8DDB6D9781CD0D7C22508	N/A	downloaded public checkpoint surface	ZENODO_MANIFEST_VERIFIED	ZERO_ACCEPTED	zenodo_public/21801004/surfaces/STATUS.json
21801004	10.5281/zenodo.21801004	https://zenodo.org/records/21801004	READER_NEGATIVE_INVENTORY	02_Deligne_English_Paper_and_Letter_PDFs_20260706.zip		14770820	528AB37E529833AF750F3F410DE49591	D41F08CF9B9E744EBB16CAE3DDBA9F73063B9AE27FD2CAFDA4BC5BB3E467B584	0	downloaded and centrally inventoried	NO_D020_MEMBER_NOT_COPIED_MIXED_CONTAINER	ZERO_ACCEPTED	NOT_COPIED_MIXED_CONTAINER
