path,bytes,sha256,path_len_in_root
00_doc/AUDIT.md,2189,48b8fb699f9734eb4919eccf701708b7b157705ce7eaff524e32e8dbae7a47bf,31
00_doc/BUILD.md,556,431877019b509b67f227e6c1b5b2251b39c4feaf7d6ed4452e9c5ce63f7ebaed,31
00_doc/CONTINUE.md,567,15c59fa1be5536c51c8f4439f49af677baf6fa6a8ac4f5e5d6f9a0586d471159,34
00_doc/README.md,575,2bda579ebac85ea2553b0e390b8aa74365c16ac456e005b9c2f82d91c7e2f2a1,32
00_doc/RECURSIVE_STATUS.csv,308,c4c81169150a809c67cd88f902b2289775955e0004b989c92dddf712b9b2c499,43
01_cum/de/cum_DE.pdf,2453107,287c8df8a8c3aebb2304933a5008897812caccc05b5b6493c13738f671ca9180,36
01_cum/de/cum_DE.tex,1704539,2b369213e58a079b86054c65629a8e7ea691ca1df01d20cdf3b1ce9bf25a6a5d,36
01_cum/en/cum_EN.pdf,2397599,39e9c4846492dd1469ab93e3da368f77b2d5de6b54a799bb3b5e8a7f86248df6,36
01_cum/en/cum_EN.tex,1658796,3383c6b4e7c94e0fa69e98bca9a8b850ba6c353fb2da8cdfce1cbc5c81456a68,36
01_cum/es/cum_ES.pdf,2293865,331db3dd49eef86f221fad118af337b6a4d6e3c818760f3afd4301f0718e0b5d,36
01_cum/es/cum_ES.tex,1761130,839460f49ac61d2c80fac8fda3a5297410be9d62203fc8c468862d3213349b43,36
01_cum/ja/cum_JA.pdf,2168730,84aea07d8f5783a81483c4dfadc2358f884266c2bd7a7d99bae0af8cea3fe0e2,36
01_cum/ja/cum_JA.tex,1757761,ec84b9a00d08aaf82f6c182ef330f215b616cd268b4cdf151fe8674883936c95,36
02_diff/DE.diff,2476,a226059c0688a63d59055357da937b6f1d2a037202fbc9e320138f28cfc0a43a,31
02_diff/EN.diff,2476,f53150930a397d9c1d94b9bda4b72c5c3109137ea595698af2672dc34ddc92bc,31
02_diff/ES.diff,2471,84cc4851cd2a895a969ef057876b7b8b32886cf043090c7b22e861262d315106,31
02_diff/JA.diff,2537,f055020b45d32d1c7984cee373aba1d3899c6eb4dcf0b9baa2ff2e1e4278fbe4,31
03_wit/P02_DE_prev.tex,140757,1f5e9e9d6dd44732e934b75e1a91c3df56409e7e3a35673f16fe9a987a0173b7,38
03_wit/P02_key_scan.pdf,88836,e27d10ee72e3604ada366ee2a488ed3cbdbf5301cab9c14c2c3c64ad03f65047,39
03_wit/P02_scan_full.pdf,2826693,e25ac00d6c18f212bf7ae4b01b9253efb5bc45e25b1bccd1841c31340f0744e5,40
04_rend/de/p018.png,250565,c21490ae5f6f87111a8a0269088e6f974a0c0b7561cbc6a77ebe74ec9a9ab31e,35
04_rend/de/p019.png,299069,3829d4ccdb321bfeaa1ba6c8dfab5ea0d21f0cb6df6ac833890b08f85ab3a770,35
04_rend/de/p039.png,53696,47395438dffd26b4004b0977f2a8d00c84999a91116d06bf52f2f8e33c0b1039,35
04_rend/de/p040.png,226520,d457edb485d0e5c471c9879851ebe79a0fabe1a29c8cacd2574496f917aac533,35
04_rend/en/p018.png,246567,dc46e6c11ec09f43dca2e73030bf0568f308732417838374d041ef82e629f2fe,35
04_rend/en/p019.png,311593,f676b0426f569f0b199a8192fc66239cdc50273c06faede19648b3a4aa26b6ef,35
04_rend/en/p039.png,54374,02afaafb5a41421b801222d4bbde4887d2dba175bac1657e12ef18b11ac63175,35
04_rend/en/p040.png,215188,8ec2ad007aa83f558471dc12ea1171c241400c96484b5a77a30f6f1ebcdf1f51,35
04_rend/es/p018.png,251444,7de5ca037eaaa489ae9ce05b1a54a5687f38058733b43d1835a93164c7728b2e,35
04_rend/es/p019.png,288195,754e2fb22245080618d7b30d6b88d690d154d9bf6daa34e5bb147906daf088b7,35
04_rend/es/p039.png,54011,c026a8bbe4b19fd6fcfb1ee4cabda490d4f35bd8414f5d5afaad89ac8031a5c7,35
04_rend/es/p040.png,72523,a8f1a8d8490b905b8a6225a7c94d441be071d02f6501f6a335202310f45a614f,35
04_rend/ja/p018.png,277179,e1f0ba36ed4dabb078bc395627823165aba53e540834e902776869ef1a0f14ba,35
04_rend/ja/p019.png,376109,e57315194cb1fc038a50535b27be942977b1b4f383c80204d3b4409f7c4c7efc,35
04_rend/ja/p039.png,56818,515de3dbc5a895e33cf3d0a9b9b61cb8d144b7a426d27f247cfc9ba233cff353,35
04_rend/ja/p040.png,75695,65f9aa122376a9af4a0988bbd85915cbfa45d0b8a3e5dde7e6e0d9a1da51d79b,35
04_rend/scan/P02_p51.png,406226,ccdbc9266604aabf9a5b5f543ee5e0aab2dd8256c42866accfb6752d40ef7222,40
04_rend/scan/P02_p69.png,671396,1d37f43785df25e78947cda4ff65153fb9968dab6380e012d5efb239ed2b0698,40
05_meth/gloss_cum.csv,50975,09ce591fc927e2f39583e3d8b4bb9957b28da859eedc4f7920ff080838a83392,37
05_meth/meth_RA02.zip,23334,6fd148cb99a02c853958c43c9dfa6003519f28f38743b4ca880fc346e316a924,37
05_meth/method_add_RA02.md,628,a9c6087440da1728b3fb2f8f1bc634b0c40ca1355c9bdd0c871422f1be212057,42
05_meth/method_cum.md,7449,b11179b64f9a14ee4d63cad2e44ba616579e0045ceb07e66d77401897d2bf7ce,37
05_meth/method_prev.md,6821,a309a6bd1fecc83429639a31630ee638aba262dff6050def55bb77e9bda8d0c0,38
05_meth/spec_cum.csv,2273,1660c73cdd39d8849c5b668360f0aa3840cd48b7444f20a82c14d46eb63825cd,36
05_meth/trans_method_cum.md,1686,f13402c3847361bc09a6409216c8fa01b2f8bd85f4ba40ed0aea74db7ea8775a,43
05_meth/trans_method_prev.md,1686,f13402c3847361bc09a6409216c8fa01b2f8bd85f4ba40ed0aea74db7ea8775a,44
06_log/cum_DE.log,28086,1d695f9b960eeb37e1de70ef88689649942f991745850c1f560f86e2d4bb8f39,33
06_log/cum_DE.out,9011,a946e100408cdefe832c015e66d610f19635fee4bb59dd7290d779c18eb604d1,33
06_log/cum_EN.log,28188,da8d9ae8885982c9534e5d0e56a0921281334d9c9dcd4330547c4a2eb41a412e,33
06_log/cum_EN.out,8894,3b9af862419ffd370791f60d92dd274e3fe0180ac2151ee5f47294dc9f3d79f3,33
06_log/cum_ES.log,28224,1717ab5c1a54fc41dc39d88572350f4669f48c8080cfb6e4b73fb19eb6fbce9a,33
06_log/cum_ES.out,9144,979f64ae5282a237940e642171b03fa8541e827c5f032c72fe2327046372f79d,33
06_log/cum_JA.log,27707,46e987383856f31be451422c6464a0941c161365ec1c1737ca6a9d6f3daf5612,33
06_log/cum_JA.out,7137,bf55128a9028d6791869f4ac65c6ec067e8ca19179e5f23fa7a254d9a71c877e,33
