status,path,old_path,extension,bytes_at_observed_head,sha256_at_observed_head,source_use_label,possible_cjk_reference,han_chars,hiragana_chars,katakana_chars,hangul_chars,content_scan_status,decision,non_claim_boundary
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/B3_UPLOADER_READY_SUMMARY.csv,,.csv,1035,3EA5E4D359C52CB4AF0FEE04ED474D8DE723029B0B32F34B0A5D7F00190B0AB8,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/DURABLE_STATE_POINTERS.csv,,.csv,1137,DC4D4E133867E6261710A04040DA97A5536BCD3684FCD319CCB231A96C275E65,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/MANIFEST.csv,,.csv,3155,BD4DE6EBCC4F9EEF24593A5D5F75B2B770970BF754D567D9B2690A0237037049,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/PACKAGE_VALIDATION.json,,.json,1318,3A2C01ED4FD71C9D9C3944538DF24A33FEAF8BDF231A6DD22480173B446A085C,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/R3_0D148231_BLOCKERS_ACTIVE_RECOVERY_ROWS.csv,,.csv,1678640,547AA1633121264D579948C023CB8E9D9005C33653E62DBEBACE0CA0E6336F1A,package-or-routing-pointer-only,true,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/R3_0D148231_BRANCH_DELTA_FROM_1233.csv,,.csv,17210,6AEB9626AE357B45C54AE253288C26D0497DD788ECE04484025EA6C8893C0378,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/R3_0D148231_BRANCH_VISIBILITY_AND_LOCAL_ONLY_LEDGER.csv,,.csv,979,03F194C02A21018DFBEF039E00FD0039230D8C50BB76A7A98173C2D7F5CFD8D5,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/R3_0D148231_CURRENT_HEAD_BLOCKERS_NEXT_ACTIONS.csv,,.csv,1067,91E9BF74F2A4463A437354B78949EFFC25478B01CA4A0B2A10866C35602E2328,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv,,.csv,186969,549B1D4D3FD9A3A6729F592432B7FF27EC131F9885D8D9235F66302318BB4585,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
A,interlanguage-sidecar/rtl-persianate-arabic-0d148231-1233-current-head-source-gated-boundary-20260706/R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706_20260706T144535Z/R3_0D148231_REVIEW_ONLY_BOUNDARY_GUARDS.csv,,.csv,2606,FAFEE313273A918B741506CE0C22AF9AEF1ACB9835BD1FFE144F118E87DD929B,package-or-routing-pointer-only,false,0,0,0,0,decoded-utf8,routing/context only; no exact CJK source-body promotion,"CJK FAA2C330 branch-advance source-boundary packet only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
