"relative_path","expected_sha256","actual_sha256","status","checked_at"
"B3_HANDOFF_RECHECK_ROWS_23630643.csv","CC76F468A769EE357E5FCB23F5AD3E425141E76A1456FA56413F2A0601453934","CC76F468A769EE357E5FCB23F5AD3E425141E76A1456FA56413F2A0601453934","ok","2026-07-07T14:34:43+02:00"
"B3_HANDOFF_SENT_23630643_B3_RECHECK.md","2F8E46D26774ADC6AE941874B035F90FCF4DDF44778A0DCE9CAA620861F53738","2F8E46D26774ADC6AE941874B035F90FCF4DDF44778A0DCE9CAA620861F53738","ok","2026-07-07T14:34:43+02:00"
"B3_HELD_REPAIR_ROUTE_PACKET_SUMMARY_23630643.csv","172265FDC06AFDA0843FAC8799DB10C09E50C2BF1384496E9167B502D4A9B543","172265FDC06AFDA0843FAC8799DB10C09E50C2BF1384496E9167B502D4A9B543","ok","2026-07-07T14:34:43+02:00"
"B3_HELD_REPAIR_ROUTE_SAFETY_SCAN_HITS_23630643.csv","0BDDD6C75B50CCFA5234067EC1DA3B3FF750EBA0EE8376CC966352A1F6AB13F8","0BDDD6C75B50CCFA5234067EC1DA3B3FF750EBA0EE8376CC966352A1F6AB13F8","ok","2026-07-07T14:34:43+02:00"
"B3_HELD_ROUTE_DECISION_ROWS_23630643.csv","839E49F849323BF33FD97F9838D74F1F92B870EF3101B5E91765549912CB184A","839E49F849323BF33FD97F9838D74F1F92B870EF3101B5E91765549912CB184A","ok","2026-07-07T14:34:43+02:00"
"B3_RECHECK_BRANCH_AND_ROUTE_CONTEXT_23630643.csv","702FF716CF12BD262CE0A6FFD5EB1572D439A0B3D33D3BC4F0C49162CB621F1E","702FF716CF12BD262CE0A6FFD5EB1572D439A0B3D33D3BC4F0C49162CB621F1E","ok","2026-07-07T14:34:43+02:00"
"B3_RECHECK_MANIFEST_REPLAY_23630643.csv","2A6D4B409C7BE89793F4E43222664617116B12F45275C23EFD5D7746EE769453","2A6D4B409C7BE89793F4E43222664617116B12F45275C23EFD5D7746EE769453","ok","2026-07-07T14:34:43+02:00"
"B3_RECHECK_ROOT_PACKAGE_SUMMARY_23630643.csv","07ECFE9CF85E02CD83BEB7314A8E2C2DED74ADF4265F2241B3AABC368D121088","07ECFE9CF85E02CD83BEB7314A8E2C2DED74ADF4265F2241B3AABC368D121088","ok","2026-07-07T14:34:43+02:00"
"B3_RECHECK_SAFETY_SCAN_HITS_23630643.csv","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ok","2026-07-07T14:34:43+02:00"
"B3_RECHECK_SHA256SUMS_REPLAY_23630643.csv","ADA0EB95D79DA2988C552A9DA257921E0C2CAFBA4B5438B0517871FCED9B2DAD","ADA0EB95D79DA2988C552A9DA257921E0C2CAFBA4B5438B0517871FCED9B2DAD","ok","2026-07-07T14:34:43+02:00"
"EXACT_BLOCKER_RECOVERY_RECHECK_ROWS_23630643.csv","A4AB60E92D7D8A3F37729946F7540BAB7344DE372917CD9B4798ADA3FBA1EDC9","A4AB60E92D7D8A3F37729946F7540BAB7344DE372917CD9B4798ADA3FBA1EDC9","ok","2026-07-07T14:34:43+02:00"
"FRONTIER_REVERIFY_23630643_B3_RECHECK.csv","778AEB7570DDA4131FDA75A6A3EEF68911EE2C61400B8C135748A35F1FEC79FD","778AEB7570DDA4131FDA75A6A3EEF68911EE2C61400B8C135748A35F1FEC79FD","ok","2026-07-07T14:34:43+02:00"
"README.md","FFF2571490118645D185FBAB892665AF8091D61DD0BD3FCD936E3F00AF923D0B","FFF2571490118645D185FBAB892665AF8091D61DD0BD3FCD936E3F00AF923D0B","ok","2026-07-07T14:34:43+02:00"
"SANITIZED_ROUTE_PACKET_VALIDATION_ROWS_23630643.csv","824874B8BF10FB5AB36DCA92C48F5EE063B9AE022362A6EA857620AF9296C618","824874B8BF10FB5AB36DCA92C48F5EE063B9AE022362A6EA857620AF9296C618","ok","2026-07-07T14:34:43+02:00"
"SOURCE_USE_GAP_FABLE_ADVERSE_RECHECK_ROWS_23630643.csv","1E8633CB144AE1B5CCCE45F67CE98669819F423BBA8E5491A92DCC19A6306AD2","1E8633CB144AE1B5CCCE45F67CE98669819F423BBA8E5491A92DCC19A6306AD2","ok","2026-07-07T14:34:43+02:00"
"SUMMARY.json","81EBED68D792D4D53A5ACEA7D3B2E64F3CB673A5B17B58566ED47E265539DED3","81EBED68D792D4D53A5ACEA7D3B2E64F3CB673A5B17B58566ED47E265539DED3","ok","2026-07-07T14:34:43+02:00"
"MANIFEST.csv","8DEF4F07BA31D7EA13DECAF25566916981B8A20DF2C88E719FF986EAB365D3D4","8DEF4F07BA31D7EA13DECAF25566916981B8A20DF2C88E719FF986EAB365D3D4","ok","2026-07-07T14:34:43+02:00"
"SHA256SUMS.txt","7CA9ECA32DE2602606D09197DBABBCEC9E88B952BB942D0485E6837DB020C6E0","7CA9ECA32DE2602606D09197DBABBCEC9E88B952BB942D0485E6837DB020C6E0","ok","2026-07-07T14:34:43+02:00"
