"branch_path","local_path","branch_bytes","local_bytes","branch_sha256","local_sha256","local_exists","sha256_and_size_match"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/B3_UPLOADER_READY_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\B3_UPLOADER_READY_SUMMARY.csv","632","632","8723e8dd3da11695d6936f8fdf1064486b949c27cf7bd8335a83836b61fe2aab","8723e8dd3da11695d6936f8fdf1064486b949c27cf7bd8335a83836b61fe2aab","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\MANIFEST.csv","3286","3286","f2dc9cbe74f12084b7e21c8caf45c4fa7929402978e73bcd5a2c6b7f6169eeba","f2dc9cbe74f12084b7e21c8caf45c4fa7929402978e73bcd5a2c6b7f6169eeba","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\PACKAGE_VALIDATION.json","1096","1096","d1d62e5bc98ba343c1f5678572743c0659ee53047c2f1228bc6421dc45a1f80d","d1d62e5bc98ba343c1f5678572743c0659ee53047c2f1228bc6421dc45a1f80d","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_BLOCKERS_AND_RECOVERY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_BLOCKERS_AND_RECOVERY_ROWS.csv","857","857","0ed46693c210e8e9f1cf9bce4789ee8469f60bf1905a9a99c3c0d4cc9b70b8ce","0ed46693c210e8e9f1cf9bce4789ee8469f60bf1905a9a99c3c0d4cc9b70b8ce","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_BRANCH_COMMITS_FROM_EB15C5DD.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_BRANCH_COMMITS_FROM_EB15C5DD.csv","129","129","eea264c77754109e4aa7b74f0386aef46bbffb96597118982c2d494e1bd514a4","eea264c77754109e4aa7b74f0386aef46bbffb96597118982c2d494e1bd514a4","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_BRANCH_DELTA_FROM_EB15C5DD.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_BRANCH_DELTA_FROM_EB15C5DD.csv","25395","25395","71800459e1724e629253ccab8554ae0ce23dd32b916fb5434b480204c2794dde","71800459e1724e629253ccab8554ae0ce23dd32b916fb5434b480204c2794dde","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_BRANCH_VISIBLE_732B_PACKET_HASH_CHECK.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_BRANCH_VISIBLE_732B_PACKET_HASH_CHECK.csv","18383","18383","110601b405041b657e24c8c498518480f3935e87cd65d83bdf54e33bd76f3d49","110601b405041b657e24c8c498518480f3935e87cd65d83bdf54e33bd76f3d49","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_CARRIED_FORWARD_732B_SOURCE_USE_GAP_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_CARRIED_FORWARD_732B_SOURCE_USE_GAP_ROWS.csv","5857","5857","31904f2d524855d7ed50a529a5383e90a1ecd2f669d5e8d32feb8947027f6839","31904f2d524855d7ed50a529a5383e90a1ecd2f669d5e8d32feb8947027f6839","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_INCOMING_WAKE_DEDUP.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_INCOMING_WAKE_DEDUP.csv","745","745","00608b26b700e910cb3f294a67cb629f76d6a59d737b17ea0c3b1ef8d3051d56","00608b26b700e910cb3f294a67cb629f76d6a59d737b17ea0c3b1ef8d3051d56","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_REVIEW_ONLY_BOUNDARY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_REVIEW_ONLY_BOUNDARY_ROWS.csv","691","691","ecc114d2178f9da0c2aa99986b05340e7faea94d0f012d127a984e0f58e085ae","ecc114d2178f9da0c2aa99986b05340e7faea94d0f012d127a984e0f58e085ae","True","True"
