ordinal,branch_path,classification,source_use_decision,codepoint_decision,draft_boundary,korean_boundary,delta_base,delta_head,non_claim_boundary
1,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/B3_ACTION_SUMMARY.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
2,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/BRANCH_PR_STATE.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
3,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/HELD_ROOTS.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
4,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/MANIFEST.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
5,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/MANIFEST_REPLAY.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/PACKAGE_FILE_LEDGER.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
7,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
8,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/README.md,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
9,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/SAFETY_SCAN_HITS.csv,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
10,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6034C6B4_R2_R7_R9_SLAVIC_CJK_NATIVE_OLP_FRONTIER_ADVANCE_BATCH_20260707/SHA256SUMS.txt,source-gate-route-context-only,use as provenance/gap/Fable/source-use/adverse routing evidence only; do not treat as native-source-body or review approval,no new codepoint/source-body verification is promoted by a route packet path alone,Japanese and Simplified Chinese draft rows remain generated-draft/non-canonical unless exact source witness and review gates change,Korean/Koreanic remains source-routing/addendum only unless independent owner evidence appears,6034c6b4126af7268d61e39ddb2e84d4842202f0,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
