"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_CONTINUATION_26_RUN_LOG_ADDENDUM_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_CONTINUATION_26_RUN_LOG_ADDENDUM_20260704.md","2608","A47691ABE7AB81D813D6B86C1BB0DEE1B54B63D38BEA55E1B7001B23EA0E10D8","2026-07-04T09:38:22.8419220Z",,,
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_MANIFEST_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_MANIFEST_20260704.json","69643","C5389D91DA007DD0C088A7AAC94CA831ACF772428D99E053F0DECC9DC9009D30","2026-07-04T09:38:58.5475387Z","202","96E69D5C382738DCC47B90700824A09924256FFF00B3EC42BF3709A4DD1EE4C3","66777"
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_NOTE_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_NOTE_20260704.md","29321","F3C0539CB9E7810BE42C141BE755DD631151A3625F9A4C0D806044242FA0106F","2026-07-04T09:38:58.5495484Z","202","FFE21F8AEB846295A1D3A9B93AF9F177F2BC2E51421EAC6CA9C426B7EE66FF65","27996"
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_SHA256SUMS_20260704.txt","19641","281EB01DF5A3E5DCA47D3F015A8A594B4D5D82F9C8E42AA263B36ED6EEF14680","2026-07-04T09:38:58.5929625Z","202","4BA6BCCE784113A66387B2816F093D31E4C9D9B22656E1A02B1A74E7313A4980","18889"
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","98813","CD493C13E591CD73078F8121DCAC910BF4094C9D1A5396A710DEF3BFDBDCEEBC","2026-07-04T09:38:38.3879729Z","202","67DD19DE0CFB21CFF005499A5517F3C8FD3B03F679063A0D6EEE096BCFB8AA9F","95461"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_20260704.json","31177","C61C1AAC5FB34B5B29AFBE08B58B9F8716102BD0828E5A703D664C2F37F6A617","2026-07-04T09:38:22.8338950Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_20260704.md","18943","E8F381DD56C80B32B223CC49B49889E9661D1616176AE13785E629B1198854FB","2026-07-04T09:38:22.8359018Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_MANIFEST_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_MANIFEST_20260704.json","1587","4D33CA906022BC3446AB4CE70DA8340B9B2760C0D743C4B5C219606FB1B39CBE","2026-07-04T09:38:22.9091400Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_SHA256SUMS_20260704.txt","593","8F6E91841804996C4038ECB4E7470F054AAF277D41BD4FC460B5D76C58C43081","2026-07-04T09:38:22.9306992Z",,,
"noether-persianate-tajik-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","1250683","CCE8E4FF51DDF6E2AB3F42F79B56B0B3363EE2C9FB67082E406063D4252B6380","2026-07-04T09:39:01.8081658Z","203","BCCD5B7E7CADB4EE75F66FF168CB07762DC1AAB32E8DE07D0DE3A4BDA2D98EF2","1235847"
