"lexeme_id","candidate_form","dominant_baseline_access","non_dominant_access_gain","loss_or_confusion_cost","false_friend_risk","status"
"rf_relation","relatio","Germanic share 0.3386","Slavic East/West/South capped share 0.6614","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_function","functio","Germanic share 0.3423","Slavic East/West/South capped share 0.6577","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_domain","dominio","Germanic share 0.4189","Slavic East/West/South capped share 0.5811","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_codomain","codominio","Germanic share 0.6139","Slavic East/West/South capped share 0.3861","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_image_range","imago/rango","Germanic share 0.3005","Slavic East/West/South capped share 0.6995","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_injective","injectiv","Germanic share 0.4797","Slavic East/West/South capped share 0.5203","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_surjective","surjectiv","Germanic share 0.4772","Slavic East/West/South capped share 0.5228","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_bijective","bijectiv","Germanic share 0.3396","Slavic East/West/South capped share 0.6604","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_equivalence_relation","equivalens relatio","Germanic share 0.2406","Slavic East/West/South capped share 0.7594","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_partial_order","ordo partial","Germanic share 0.3248","Slavic East/West/South capped share 0.6752","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_composition","compositio","Germanic share 0.1025","Slavic East/West/South capped share 0.8975","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_inverse","inversa","Germanic share 0.2843","Slavic East/West/South capped share 0.7157","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_cardinality","kardinalitas/equinumeral","Germanic share 0.394","Slavic East/West/South capped share 0.606","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
"rf_linear_map","mapa linear/homomorfismo","Germanic share 0.0872","Slavic East/West/South capped share 0.9128","not measured; formula/register context and false-friend checks still required","unknown until language-owner review; do_not_use guards bind","source-probe-balanced-enough-for-language-owner-review"
