"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_B3_HANDOFF_APPLICABILITY_AUDIT_20260704.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_B3_HANDOFF_APPLICABILITY_AUDIT_20260704.json","2726","F9821D15857663B5AAE4202993A9746CFD78A2E53B110CAD13AA63366D89BC89","2026-07-04T20:33:27.6076964Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_B3_HANDOFF_APPLICABILITY_AUDIT_20260704.md","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_B3_HANDOFF_APPLICABILITY_AUDIT_20260704.md","2146","127275E461F656C36CB946C94129B55CDE26E8D6770E90DD43CFD8FD20944042","2026-07-04T20:33:27.5267015Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_B3_HANDOFF_APPLICABILITY_AUDIT_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_B3_HANDOFF_APPLICABILITY_AUDIT_SHA256SUMS_20260704.txt","296","D5F724186ABE16AA69C7AB25F4730B72ACC1A18DD09379C9A1D6EA0B2E801F01","2026-07-04T20:33:27.7263184Z",,,
"noether-interlanguage-method-authority","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_OPEN_MACHINE_SOURCE_CANON_REPAIR_PACKET_DRAFT_20260704T203215Z.json","lane_outputs\noether-interlanguage-method-authority\NOETHER_OPEN_MACHINE_SOURCE_CANON_REPAIR_PACKET_DRAFT_20260704T203215Z.json","4220","13317F229C5E7C8C7F3043270F3B175C5B965918DBEAE3D290D0FD1FA2D9B887","2026-07-04T20:34:26.9440391Z",,,
"noether-interlanguage-method-authority","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_OPEN_MACHINE_SOURCE_CANON_REPAIR_PACKET_DRAFT_20260704T203215Z.md","lane_outputs\noether-interlanguage-method-authority\NOETHER_OPEN_MACHINE_SOURCE_CANON_REPAIR_PACKET_DRAFT_20260704T203215Z.md","5528","770EFA0312D7A3B69909C328E7A3651D3FE3705DDF3265478AD47262BF8AC534","2026-07-04T20:34:26.9420320Z",,,
"noether-non-slavic-core-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","lane_outputs\noether-non-slavic-core-lane\NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","411257","6A145D021DF38B3270F316FC9A4791467237E100C82321630F979B60654F3086","2026-07-04T20:33:07.4575154Z","338","AAE41E394411CC290B60269BF0E194034EB66E65A5F20D131CCDF1C3637752D9","410742"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_DURABLE_RUN_LOG_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_DURABLE_RUN_LOG_20260704.json","13584","342CF1D922A352CA2A1C41F7C3AC37CC4BB03B8362DB421899151A9CAE241540","2026-07-04T20:34:16.8093265Z","332","4CFAE6C8542BC4E7E2C1EEF7EF9E24034750B6E2379A47FF29B24222DEEC1132","11953"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-olp-relation-function-support\SESSION_K_DURABLE_RUN_LOG_20260704.md","21616","F390476029480770D1E2BE54F6A7E7FD26DBCD633FB35337CC2D3BF315DB174D","2026-07-04T20:34:16.8073164Z","332","0547A569ACA3389660B7D63B23841040EAD84B1355E71906491135D873216F0C","19997"
"noether-olp-relation-function-support","MISSING_FROM_PACKAGE_FRONTIER","SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.csv","lane_outputs\noether-olp-relation-function-support\SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.csv","10349","1482B121243074CC9814B7D4BE91DDB35C927DC31084EF18D6236B417766EBC1","2026-07-04T20:33:42.6131374Z",,,
"noether-olp-relation-function-support","MISSING_FROM_PACKAGE_FRONTIER","SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.json","6282","0F9458BBB0C2D90DE3A4F060F06EABD1B810214F12AA5F9CA396345E16BFB61B","2026-07-04T20:33:42.6908116Z",,,
