tranche,role,source_relative_path,package_path,sha256_at_tranche,active_in_final_package
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section03_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/005_Noether_Paper02_Section03_Interslavic_Cyrillic_v001.tex,340F3E4E12F01204F6566390D87C49960F1EAE5135DAC1406F770D2B26FCA8AD,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section03_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/005_Noether_Paper02_Section03_Interslavic_Cyrillic_v001.pdf,FE335AAE04AA2A72812FB07B968A2791F64F0E20388460169B87EACD3718318D,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section05_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/006_Noether_Paper02_Section05_Interslavic_Cyrillic_v001.tex,19347648A06AF5A55F90032F355660DDFFB635C1F9A11534E2D9A4829D1135F8,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section05_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/006_Noether_Paper02_Section05_Interslavic_Cyrillic_v001.pdf,9E8CF6265CEB5BEE57799412C0B8A93DA426A4CACD5E975190594E76F6D69CBF,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section07_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/008_Noether_Paper02_Section07_Interslavic_Cyrillic_v001.tex,DF7A0D853CB9C981B7776994DA0E30F0FA474BA2C097F5BE6DD3B16A269F9450,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section07_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/008_Noether_Paper02_Section07_Interslavic_Cyrillic_v001.pdf,6C9E3623EEA0915E0349B28DA51AF65F167179E9ECB08D866624CB7D77C59A08,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section11_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/012_Noether_Paper02_Section11_Interslavic_Cyrillic_v001.tex,B45478F6AE1033C9056B55C27D837974BE8BE44F36A2DC73C0A06A143BA62DF2,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section11_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/012_Noether_Paper02_Section11_Interslavic_Cyrillic_v001.pdf,561F03690AC333DB7CFA8E3F6AE5BDF6DCAE8D167EF7BF4E2AF0A725A0764420,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section12_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/013_Noether_Paper02_Section12_Interslavic_Cyrillic_v001.tex,388D1336C700DC363EC5DA8C7DA2DB4650A6D0AD416934B106AE94C52F7AAFB2,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section12_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/013_Noether_Paper02_Section12_Interslavic_Cyrillic_v001.pdf,57B3184154160F86E66AC8CA1665134295162D1FBDC01036055A1273516A178A,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section13_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/014_Noether_Paper02_Section13_Interslavic_Cyrillic_v001.tex,5FEA66695423F3C73F14DF7AD778F74B840774615351107182E6B5C862814C98,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section13_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/014_Noether_Paper02_Section13_Interslavic_Cyrillic_v001.pdf,2B437C1FF50B0DB6776ABF615829F1262D912A970AA37B886079DE322EC526B5,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section14_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/015_Noether_Paper02_Section14_Interslavic_Cyrillic_v001.tex,B8465B527F50CB74A59AAC611B7C6FE09367EB82FD8AAE11450A4B3CEA276EF7,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section14_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/015_Noether_Paper02_Section14_Interslavic_Cyrillic_v001.pdf,602E63D35A97A637EBB76C5AD67F9A41A23227D811F8D1F308FB1C7AB5B76643,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section15_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/016_Noether_Paper02_Section15_Interslavic_Cyrillic_v001.tex,5CABC46DD6BE291C55C9126B20324D419A86F7C90800F307444467EEC2EB453E,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section15_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/016_Noether_Paper02_Section15_Interslavic_Cyrillic_v001.pdf,EB006919F04D50D59C4536D49B067085632E0BF675A9F111C4867CA60483FDE8,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section20_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/021_Noether_Paper02_Section20_Interslavic_Cyrillic_v001.tex,B12386AB9FE8062A2C4FECF1CCE930DF5950062FBD485EE032F78DFAC05E6F7F,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section20_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/021_Noether_Paper02_Section20_Interslavic_Cyrillic_v001.pdf,291577F7BCC172D5E3E9936C7B7A2A74EEE945B2E7C699EFE6831392B1EEEFDB,true
003_correspondence,editable_source,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section24_Interslavic_Cyrillic_v001.tex,02_tex/cyrillic/025_Noether_Paper02_Section24_Interslavic_Cyrillic_v001.tex,828C4B183D460A45B1BE627ABEE9E26C1E2D12082A3BED40D8CBD95CE9EE7F27,true
003_correspondence,compiled_pdf,paper02/interslavic-cyrillic/v001/Noether_Paper02_Section24_Interslavic_Cyrillic_v001.tex,01_unit_pdfs/cyrillic/025_Noether_Paper02_Section24_Interslavic_Cyrillic_v001.pdf,D7BD02821CA371F020FBBB5B4274591051A5BC7E60D131BB749BFAF5F1812185,true
003_correspondence,editable_source,paper02/interslavic/v001/Noether_Paper02_Section03_Interslavic_v001.tex,02_tex/latin/005_Noether_Paper02_Section03_Interslavic_v001.tex,A36275222B056854F2A2488BCDF0B823A8E7DE9A24C8836456EDD48F6A84C222,true
003_correspondence,compiled_pdf,paper02/interslavic/v001/Noether_Paper02_Section03_Interslavic_v001.tex,01_unit_pdfs/latin/005_Noether_Paper02_Section03_Interslavic_v001.pdf,2E4F6563E15DBECF487E36D4F02615B31242DDE033A8AF487642CDB09DC83325,true
003_correspondence,editable_source,paper02/interslavic/v001/Noether_Paper02_Section05_Interslavic_v001.tex,02_tex/latin/006_Noether_Paper02_Section05_Interslavic_v001.tex,5A63CC75BBB84E097916A6E1002E88D439F3832CB750E8B9CB9DD31EBF3E8735,true
003_correspondence,compiled_pdf,paper02/interslavic/v001/Noether_Paper02_Section05_Interslavic_v001.tex,01_unit_pdfs/latin/006_Noether_Paper02_Section05_Interslavic_v001.pdf,6626E7F8C6B1E149044B0F903C94FF7F4145A837F077FAE34F86A985A8E1BFB6,true
003_correspondence,editable_source,paper02/interslavic/v001/Noether_Paper02_Section07_Interslavic_v001.tex,02_tex/latin/008_Noether_Paper02_Section07_Interslavic_v001.tex,E0FC879E68A9351120ECAEBA06285198845BC70089E3BEDC0984731F2AD59D6C,true
003_correspondence,compiled_pdf,paper02/interslavic/v001/Noether_Paper02_Section07_Interslavic_v001.tex,01_unit_pdfs/latin/008_Noether_Paper02_Section07_Interslavic_v001.pdf,BCA35E7D70D400C95DF62364145FFB46F0263804F64FDA36EF71299191CBA82F,true
003_correspondence,editable_source,paper02/interslavic/v001/Noether_Paper02_Section11_Interslavic_v001.tex,02_tex/latin/012_Noether_Paper02_Section11_Interslavic_v001.tex,37B613F59FC8D4F101A714AF84B5DA0AE28FED93123EBA52C0363B234E3D499A,true
003_correspondence,compiled_pdf,paper02/interslavic/v001/Noether_Paper02_Section11_Interslavic_v001.tex,01_unit_pdfs/latin/012_Noether_Paper02_Section11_Interslavic_v001.pdf,EE863924E8B7DEA39DD55051B8D927B4CC8E0F58E90AAC4D9EA4C80096A2783E,true
003_correspondence,editable_source,paper02/interslavic/v001/Noether_Paper02_Section12_Interslavic_v001.tex,02_tex/latin/013_Noether_Paper02_Section12_Interslavic_v001.tex,24560F44E4F0406BCE58AF8F8346534450780DE89E0E379C339484F3C2F49F3F,true
