"file","bytes","last_write_time_utc","sha256","gate"
"NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","14216","2026-07-05T03:51:40.4556769Z","be8b55167bfc13ed4ed7e1c467368780a2892069e327d71683d27474ab75a62a","support_metadata_only_no_promotion"
"NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","13617","2026-07-05T03:49:34.2653110Z","5bca28836e3dd2eb24734edd57734267c8a8e3071e135daf14e72e5052f7885d","support_metadata_only_no_promotion"
"NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.csv","10778","2026-07-05T00:39:21.1028075Z","663e4e25815653ec49c8121b058ef8e111c5eeaf0ae1656679b61c3129f87ef7","support_metadata_only_no_promotion"
"NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.md","4051","2026-07-05T00:39:45.0900117Z","93be35dbee4f0be65ecd851e026ab84f17058c3a48ab75d823064a02a30d9dfd","support_metadata_only_no_promotion"
"NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.csv","26721","2026-07-05T03:55:19.2201681Z","cc0ce9da91491dcb3452edf2c2e75dc3e602efb875bf41b3139cd1389163adbd","support_metadata_only_no_promotion"
"NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.md","4580","2026-07-05T03:53:34.3541062Z","eb5223ecd61335a8677a98a30dd7a04a58ad0da9e6f8efbf9e25c4cedd8bcd99","support_metadata_only_no_promotion"
"NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","12765","2026-07-04T23:48:43.6485404Z","4413d066f8850716ad4637abb607037cbed50d0cc7edb14629c6891ed0948df0","support_metadata_only_no_promotion"
"NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.md","4620","2026-07-04T23:49:27.6046655Z","311de2b374151ab3a4f685b7a85b8e5534b8166442cdda2c0d7d4bd6f313ee8c","support_metadata_only_no_promotion"
"NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","10848","2026-07-05T03:51:40.4536645Z","3511ad25ca72ceac542de2f378bec4351d464298501258d0446dfa457c72f075","support_metadata_only_no_promotion"
"NOETHER_R6_BOLIVIA_QUECHUA_RED_MINEDU_SOURCE_CAPTURE_ADDENDUM_20260705.csv","4303","2026-07-05T02:54:49.6606035Z","2be47bee35dc05dc0a474f29386c5104430c708885759756f98868e716ee212f","support_metadata_only_no_promotion"
"NOETHER_R6_BOLIVIA_QUECHUA_RED_MINEDU_SOURCE_CAPTURE_ADDENDUM_20260705.md","2832","2026-07-05T02:54:49.6626092Z","44c9ac340e0198edb052282c04d4769b4e34e4596006bdf0a72db563841b060d","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","9850","2026-07-05T02:58:43.5424714Z","80f992c445e89efa98b99e30ed3bf9763b36d0dcff6dd1fb22f93b79d6fe50a0","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md","11083","2026-07-04T16:50:47.7765120Z","440acce83a9457aa2f85579a45f4bfb9536a52c92d33fd5ef5844a62b29e8acb","support_metadata_only_no_promotion"
"NOETHER_R6_DURABILITY_AND_AUTHORITY_REFRESH_20260704.md","7949","2026-07-04T20:07:34.3073295Z","3b74433f82be2aee9c7a4fad238978d66e5bd45ac5351d8eb86242a4b368b558","support_metadata_only_no_promotion"
"NOETHER_R6_DURABLE_RUN_LOG_20260704.md","42890","2026-07-05T03:54:59.7277776Z","01f046e8cb3e0a04a0bfe3396aa2caf354fc5ac24588aeed7dd30962455c8519","support_metadata_only_no_promotion"
