"root_name","manifest_path","issue","expected_bytes","actual_bytes","expected_sha256","actual_sha256"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/B3_HANDOFF_SENT_86B2ACB6.md","","1027","1027","E4F676C29EFCD97801568AB9B95DF064EFB8F326C57133A11C1E9B92E324DD18","E4F676C29EFCD97801568AB9B95DF064EFB8F326C57133A11C1E9B92E324DD18"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/B3_PACKAGE_REPLAY_SUMMARY_86B2ACB6.csv","","805","805","6FF7B7339E1B839050F953FA8C5878354C5E11210071E3FF0F142B2119DE573A","6FF7B7339E1B839050F953FA8C5878354C5E11210071E3FF0F142B2119DE573A"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/B3_PACKAGE_ROOT_SUMMARY_86B2ACB6.csv","","4751","4751","C595661CF02071D8433107FDFB72DD8688F2231F0F2B470E4C62EAAE2AF1B3B3","C595661CF02071D8433107FDFB72DD8688F2231F0F2B470E4C62EAAE2AF1B3B3"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/BRANCH_COMPARE_COMMITS_28019A34_TO_86B2ACB6.csv","","571","571","7A7A5F9A0EC21E13826B5F8778E70D27F724F21489201BE01C8F147C6015F291","7A7A5F9A0EC21E13826B5F8778E70D27F724F21489201BE01C8F147C6015F291"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/BRANCH_COMPARE_FILES_28019A34_TO_86B2ACB6.csv","","56722","56722","6F1B42D8DD7BF4E32C4C15F924C20F7EEE43A5AD937401D4491849A91A16ED54","6F1B42D8DD7BF4E32C4C15F924C20F7EEE43A5AD937401D4491849A91A16ED54"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/BRANCH_COMPARE_SUMMARY_86B2ACB6.csv","","1396","1396","B8B085175E7EEBA0753B2B12E0F2E88930531ED28A57822A10BFBB06F46D8DED","B8B085175E7EEBA0753B2B12E0F2E88930531ED28A57822A10BFBB06F46D8DED"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/CHILD_PACKET_CSV_ROW_COUNTS_86B2ACB6.csv","","43171","43171","74BFB44287CB8BE06EECFD65721A2EC4FD07C98792217FC7BEDA704306A96025","74BFB44287CB8BE06EECFD65721A2EC4FD07C98792217FC7BEDA704306A96025"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/CHILD_PACKET_INVENTORY_86B2ACB6.csv","","4095","4095","7F54505D9FF852E4DC71D37A91FA6F8BCEC7DAD9AD04F06D8A6AB0D0779DDC1C","7F54505D9FF852E4DC71D37A91FA6F8BCEC7DAD9AD04F06D8A6AB0D0779DDC1C"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/EIGHT_LANE_ROUTING_STATUS_86B2ACB6.csv","","1505","1505","6CFD674954BD41179B94FA449C4D4818279497DA8B10B902DC44E431DEFEC71C","6CFD674954BD41179B94FA449C4D4818279497DA8B10B902DC44E431DEFEC71C"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_86B2ACB6.csv","","649","649","BB14CFD6BED01D822DF146583C843384E0D283BE82009C2782811AF8B01F4652","BB14CFD6BED01D822DF146583C843384E0D283BE82009C2782811AF8B01F4652"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/R9_WAKE_SENT_86B2ACB6.md","","776","776","A74F2D338C81418D39C7F3E589498F7BC10EA86C74DABEDAD3EE96E4DD4ED572","A74F2D338C81418D39C7F3E589498F7BC10EA86C74DABEDAD3EE96E4DD4ED572"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/README.md","","1110","1110","4EB1692CFCD727CBBCB21DCE0372B548EF47CB4DA7C8D8640AB6317A147BE8EB","4EB1692CFCD727CBBCB21DCE0372B548EF47CB4DA7C8D8640AB6317A147BE8EB"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_86B2ACB6.csv","","936","936","C895909BC0F8DBB38B3838C552C1273B769A13F124C0DB7FABE93C43DD082987","C895909BC0F8DBB38B3838C552C1273B769A13F124C0DB7FABE93C43DD082987"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/SUMMARY.json","","927","927","658C37A0F63A7BD4EF7E67B2B7448D143ED1B30F08D0EF0A2640CCC8EF98A561","658C37A0F63A7BD4EF7E67B2B7448D143ED1B30F08D0EF0A2640CCC8EF98A561"
"NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707","NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/WAKE_AND_B3_HANDOFF_BOUNDARIES_86B2ACB6.csv","","306","306","FD9DC95721D516893336E341EF0DA3DF22909231FA927488D89D9A2BDD1563A8","FD9DC95721D516893336E341EF0DA3DF22909231FA927488D89D9A2BDD1563A8"
