"file_id","relative_path","role","bytes","sha256","scope","status","rights_caveat","known_record_context","supersedes"
"SGA4-R7-PUB-001","README.md","release_readme","1761","D055DC0BA2107CDF2E72A4251DE60988AF55947CC000A053DCEEC0779EB3B15E","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-002","PUBLICATION_READINESS.md","readiness","1852","727F45713DBA621CB46A37869CF0F907B7F0B9F71D4814DB0CDB39050A151A5F","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-003","RIGHTS_AND_PROVENANCE.md","rights_provenance","1702","8B3D3BA8493B596E259107984FC78E47DBD590D9BD4226AF770041EC9E258DCB","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-004","BUILD_AND_QA_SUMMARY.md","build_qa_summary","2596","2D8F12B2A82F0447687E3765417443D107922445586705D27ADB6B639BD78171","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-005","PACKAGE_VALIDATION.json","package_validation","2478","C7EBA52617AA09B918D297EAA432364447893FABA63FCE3FB3A92317C55A1B85","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-006","REFERENCE_V2_QA_SUMMARY.json","machine_qa_summary","2466","966513ED4076D690E52C67FA80F356E00CCFF84B1B1D78DB539CA98209E4FF0B","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-007","SOURCE_FILE_MANIFEST.csv","source_manifest","75880","AC3BB66E78A49509DD0C96D3EB038A995449A435E8D009B4763EA8D872055A96","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-008","reader/SGA4_English_Exposes_I_XIX_including_Vbis_reference_v2.pdf","cumulative_reader","4421240","A4057C39E5BF54AD12E7B2E5DBBACA884B9738F376B3418E8D97EDAB4E3A88B2","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-009","source/SGA4_English_translation_workpass.tex","cumulative_master","3741","3B9D15ACC5F102CA399823DA5A0C1AF58254F85B4DF696214922E1399AD7BB1B","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-010","source/SGA4_English_Exposes_I_XIX_including_Vbis_reference_v2_source.zip","buildable_source_bundle","1195997","1818A02307853ABDC138643EEAB6B062D8D34531FE083400251AEAD5B03D3580","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
"SGA4-R7-PUB-011","qa/SGA4_English_Exposes_I_XIX_including_Vbis_reference_v2_QA_evidence.zip","qa_evidence_bundle","5194387","5502E8EC5C7B59A8CB3776E690BA3349EC70D957C0D73ADD90435F2E149C26A6","SGA4 proper Exposes I-XIX including Vbis; excludes SGA4half","proposed_for_archive_maintenance_custody","no license grant asserted; rights remain with respective holders","manager-supplied record 10.5281/zenodo.21499857 and concept 10.5281/zenodo.20410947; live state must be rechecked","working r2 only after exact archive replacement and public readback; rejected r4/r5/r6 must not be uploaded"
