"route_row_id","url","phrase","hit_count","local_path"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","Algebra za kompjuterske nauke","5","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","Muratović-Ribić","6","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","Muratovi\u0107-Ribi\u0107","0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","978-9958-592-88-1","4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","23757574","26","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","210 str","2","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","Prirodno-matematički fakultet","6","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","Bosnian","4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","printed book","4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
"bs_cobiss_plus_modern_detail_nbmo_20260705","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","textbook","7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_plus_modern_detail_nbmo_20260705.html"
