"filename","status","additions","deletions","changes","sha","previous_filename"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/B3_ACTION_SUMMARY.csv","added","2","0","2","fc949e380b722006008ee109e7243efe90a976cf",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/BRANCH_PR_STATE.csv","added","10","0","10","01aba0edda8472c406addf92391cced0c52b5f5b",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/MANIFEST.csv","added","9","0","9","86e8d731c7c755ac6be3b279928d720380a3dd14",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/MANIFEST_REPLAY.csv","added","31","0","31","beb4bbe9308acf56fdefaec0cfabf5419a1e6e85",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/PACKAGE_FILE_LEDGER.csv","added","34","0","34","f9e0b6898f51d17c68d9e5db5efbcb4023cfcae8",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/PACKAGE_ROOT_SUMMARY.csv","added","2","0","2","83fd5996061d594897f2618ea7e6a69f1d2b835c",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/README.md","added","7","0","7","314c782c476946fdf208c0be2be09b2da5c87fb7",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/SAFETY_SCAN_HITS.csv","added","4","0","4","ba7548d9e4632c6b5c0a8b342fb87d7568394c32",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/SHA256SUMS.txt","added","8","0","8","925ffaca8e758ef7edbea5be05ce2211215c8038",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_68E4432B_PERSIANATE_TAJIK_28019_FRONTIER_CORRECTION_RETURN_20260707/SHA256SUMS_REPLAY.csv","added","32","0","32","bcd21d6956a69687ec47e1d5a6016c715a0c957a",
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_B3_HANDOFF_BOUNDARIES_20260707.csv","added","6","0","6","59a593be4edd9cb13a409c677526965466e31877",
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","9","0","9","7d6fb21287358cb7ec6983f41bb6f2d6f6f38a66",
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_LOCAL_RETURNS_ROUTE_CONTEXT_ROWS_20260707.csv","added","8","0","8","60542a273e431144562b324d82259091bd88b34c",
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","added","7","0","7","2d813912cf72a54acd0aecc930e8c90eaeee032c",
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","added","14","0","14","9c2048ca8a0fc15029cca98f03dc9719befe7302",
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_28019A34.csv","added","2","0","2","0cc3467807a6aa94b617356d237a8be523da3054",
