"path","exists","expected","actual","ok"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/B3_HANDOFF_SENT_19B2AB4B.md","True","6A2B479331294B4CB01CA0FD70351F02F006374ABE75C8D0B542D94E11A9B832","6A2B479331294B4CB01CA0FD70351F02F006374ABE75C8D0B542D94E11A9B832","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/B3_PACKAGE_CSV_ROW_COUNTS_19B2AB4B.csv","True","CC532264091342D6664B187D9FB40750C5E9FE2F6C42A42FE9339D64759D43E6","CC532264091342D6664B187D9FB40750C5E9FE2F6C42A42FE9339D64759D43E6","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/B3_PACKAGE_VISIBILITY_ROWS_19B2AB4B.csv","True","2BD513F11898225B7EA984198F7AFC4E4F664FEB2D25D9FAA98CB8A1E0100E98","2BD513F11898225B7EA984198F7AFC4E4F664FEB2D25D9FAA98CB8A1E0100E98","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_COMMITS_761BEC88_TO_19B2AB4B.csv","True","2E515F3CFC0B44EEBCE3469C5F6F72A0CCDC7B5DC3DCF91E95EA304903ACF2DB","2E515F3CFC0B44EEBCE3469C5F6F72A0CCDC7B5DC3DCF91E95EA304903ACF2DB","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_FILES_761BEC88_TO_19B2AB4B.csv","True","BAAEA923E306BDF1D1E92D3A1F9DB2FB721DEA799700D718B0DA789E4B0F4509","BAAEA923E306BDF1D1E92D3A1F9DB2FB721DEA799700D718B0DA789E4B0F4509","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_SUMMARY_19B2AB4B.csv","True","488DB3A84092299F3EF94429B6D56AD872CAEABA4278802EB70A8CF26583BB8C","488DB3A84092299F3EF94429B6D56AD872CAEABA4278802EB70A8CF26583BB8C","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_19B2AB4B.csv","True","89C6DCEB86DB2C854997449C2E5B1A098EE95CBDEC1C5387D3CBE19951992E5E","89C6DCEB86DB2C854997449C2E5B1A098EE95CBDEC1C5387D3CBE19951992E5E","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/PACKET_MANIFEST_REPLAY_19B2AB4B.csv","True","50EF525D787704CE523F834085E69018B4317D155BC563F7211F838ACD113230","50EF525D787704CE523F834085E69018B4317D155BC563F7211F838ACD113230","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/README.md","True","D7A26730F874F5CBAF98D999B0C3B9819CE2412E50029317762BCAC40979283F","D7A26730F874F5CBAF98D999B0C3B9819CE2412E50029317762BCAC40979283F","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SIBLING_WAKE_LEDGER_19B2AB4B.csv","True","32190404BF817A18A04027EB65FF1BB4A5B5F39CD4CA5A872FF8AEDF8778BE6C","32190404BF817A18A04027EB65FF1BB4A5B5F39CD4CA5A872FF8AEDF8778BE6C","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_ROWS_19B2AB4B.csv","True","05A465A6C8561C75977699607BE13D665B110EA3555E59DE9EBF3A27FB5A36FF","05A465A6C8561C75977699607BE13D665B110EA3555E59DE9EBF3A27FB5A36FF","True"
"NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SUMMARY.json","True","53DD52195BBE9E4A75C29033A0A7B244918F4EB12EAC12ADDECDB93C068AA36D","53DD52195BBE9E4A75C29033A0A7B244918F4EB12EAC12ADDECDB93C068AA36D","True"
