"payload_id","file_name","role","include","status","bytes","sha256","scope","license_caveat","supersedes","record_revision"
"SGA2-VIII-P2-SETUP-PUB-001","SGA2_Expose_VIII_Main_Proof_Strategy_and_Local_Duality_Setup_English_SourceAligned.tex","editable_target_tex","yes","independently_reviewed_public_candidate","2809","FDC13B7A721E456F8AFA5E0B7DB3DE88A5DD4ABE1604513FE3BC47161A31C595","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-002","SGA2_Expose_VIII_Main_Proof_Strategy_and_Local_Duality_Setup_English_SourceAligned.pdf","bounded_target_pdf","yes","independently_reviewed_public_candidate","217162","F1F2E78AB82A011D57ABC3EB2E03D3BFB031E4E269434E3F791C8C0B8CF3CE64","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-003","BUILD_PASS1_PUBLIC_SANITIZED.log","sanitized_build_log_pass1","yes","independently_reviewed_public_candidate","7200","CBCF89ED5281D41CE1449D3FC5BB71F4533A840F7C8D9BFA9FB6139CD08E56AE","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-004","BUILD_PASS2_PUBLIC_SANITIZED.log","sanitized_build_log_pass2","yes","independently_reviewed_public_candidate","7200","CBCF89ED5281D41CE1449D3FC5BB71F4533A840F7C8D9BFA9FB6139CD08E56AE","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-005","PDFINFO.txt","pdf_metadata_evidence","yes","independently_reviewed_public_candidate","699","03A397094B8E55ACD257F6201C2FBF56C500B5101E9893E936136C2FD2B39C68","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-006","PDFFONTS.txt","pdf_font_evidence","yes","independently_reviewed_public_candidate","1615","33D719FD22762AB66E5CC97497D68957A0A9A9EE946D29B3BA66F6A84ECAA7F5","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-007","TARGET_TEXT_PUBLIC_QA.txt","searchable_text_qa_evidence","yes","independently_reviewed_public_candidate","2547","2B521B55B03C70B5B4FFA08A93B13C894C32F232E2F8CD7D796AFF555628C743","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-008","target-page-1.png","rendered_target_visual_qa","yes","independently_reviewed_public_candidate","360723","B556C1FF65BD96B3020B24F1A87A6321E0EEDA887A39C957D66C42E629BACB0B","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-009","AUTHORITY_ARTIFACT_HASHES.csv","authority_hash_ledger","yes","independently_reviewed_public_candidate","1285","27C20A8CB4DE4467DB723FD6DC498D836921702C8CD48EE98FCFA1CB5FF83E40","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-010","SOURCE_ALIGNMENT_COVERAGE.csv","source_alignment_ledger","yes","independently_reviewed_public_candidate","4513","0AEFEDE18C3F1746EF8E5461332C9D906BB230F386C39F7BF49C937943EAD888","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-011","FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv","formula_symbol_note_structure_ledger","yes","independently_reviewed_public_candidate","4010","047FE2F5B932C6FCEE53F0CC7F6F2463F6361B273A19615BCC8E5C38C7D956EA","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-012","TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES.csv","terminology_and_adverse_choice_ledger","yes","independently_reviewed_public_candidate","4338","9E73BBF10AD7C013E0AFD966DD28D8D0FFA715F34332A96E07E808CC6A54193A","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-013","SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv","source_defect_state_ledger","yes","independently_reviewed_public_candidate","618","56DD270787C7A739D61E86C779361ABC3F425B508C2941CA7FFC52791C253750","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-014","STRUCTURAL_INDEX.jsonl","stable_id_structural_index","yes","independently_reviewed_public_candidate","3467","9CAA0A79F1A031D439F148E28F299DFB50328922AA625D4C2919B187127A18CF","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-015","DIFFICULTY_REVISION_LEDGER.jsonl","difficulty_revision_state","yes","independently_reviewed_public_candidate","1736","619A460591FBBC1F4DC6654C9AEBFE49EDF6FF96CDFDCA3FA21B95520D8EA20B","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-016","MACHINE_READABLE_VALIDATION.json","machine_validation","yes","independently_reviewed_public_candidate","5365","46E43DA9C7634F377565F18AC75538A5FA8992311F3B98DE83DDB08011A8DFE6","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-017","ARTIFACT_TOOL_RECEIPT.ndjson","artifact_tool_receipt","yes","independently_reviewed_public_candidate","894","74B574F791E3EF88AB8244FCB7B5BB8088386631EF6EB157C1232D02B2A32AC1","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-018","AUTHORITY_ARTIFACT_HASHES_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","10334","E5B6759B91CF7F8F63871EDDA6BCE5867A4D1478E482ACF03E101F7FEA6FF078","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-019","SOURCE_ALIGNMENT_COVERAGE_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","24385","2184F53A196B26B99991FC0BDDF2CA797633142268DCC5E91B09569CF64AD992","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-020","FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","21986","30F60E483557F9000D4E907BCBE5B7D2BB25B8D8B7C6265EF495AFA47A713A4B","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-021","TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","25865","686B0FA277E118763E88BC2DCA0E48D8FD1FEAA63CFD4C391030F0F2EA2AF6A7","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-022","SOURCE_DEFECT_AND_EMENDATION_LEDGER_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","4044","06A07303B939D2361CB72F8BFEEC2E8802C7AE863D6D2DC9BBCF44E4B1AD1B68","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-023","ARTIFACT_TOOL_MANIFEST_QA.md","ledger_visual_qa_report","yes","independently_reviewed_public_candidate","849","C3FB1DB31DA26B78D377A30F901AD683451648B6E84BFE89004D503E7324BE78","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-024","BUILD_VALIDATION.md","build_and_extraction_report","yes","independently_reviewed_public_candidate","2134","E0276F87C52FE1C704CB0FAA5027FC4D4E36CB2D7E7252ABC261698168D811E0","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-025","DRAFT_SOURCE_AUDIT.md","source_formula_audit","yes","independently_reviewed_public_candidate","1818","2869D5442935221E8D1D7D2301545EFB732AF961E566AF991DC8EE0C323DFA7B","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-026","INDEPENDENT_REVIEW.md","independent_review_receipt","yes","independently_reviewed_public_candidate","3634","B648A7AE59DFAA1021A636CF2732E274A2B0E91B19FA22ED1F7894614BA8319F","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-027","RENDERED_VISUAL_QA.md","rendered_visual_qa_report","yes","independently_reviewed_public_candidate","997","D5474BB9C9B0C8ACA7FB09115C8586CC7FF17AD7122DB941B9EED996B995CAAC","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-028","UNIT_STATUS.md","checkpoint_status","yes","independently_reviewed_public_candidate","1801","2847FDEB1CF9ADD23568DDC09DA0468215F89246A5DC935C4DBB412F860726BB","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-029","MACHINE_READABLE_EVIDENCE_SCHEMA.md","machine_schema","yes","independently_reviewed_public_candidate","1266","B74C43D5312FB3ED1632247F6D536EC5D722E097C687C0F06D239A2348C9A42C","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-030","LICENSE_AND_ATTRIBUTION_CAVEATS.md","rights_and_attribution_caveats","yes","independently_reviewed_public_candidate","1373","4D6EC741C921C47D9DD5CEA04D7DFAE9B78CA8E768888B4A9523DCD067481DE8","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-031","PUBLICATION_READINESS.md","publication_readiness","yes","independently_reviewed_public_candidate","1776","7CD6E9CFA2BD1ACBAE2041ED73EBFCCEF8E1AED98FA4C964E31A600CE59F10B8","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-P2-SETUP-PUB-032","REVIEW_FREEZE.md","review_freeze","yes","independently_reviewed_public_candidate","1003","781D4DC976E699F920747FCF0459CDD0D174ABB8CE64FE99F50085FA004C403D","SGA2 Expose VIII corrected French lines2733-2750; cursor2751","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
