"root_id","lane","local_root","relative_path","dest_path","bytes","sha256","extension","classification"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","25B9A6DF_B3_HANDOFF_BOUNDARIES_20260707.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_B3_HANDOFF_BOUNDARIES_20260707.csv","1104","1E362CD90E1377C3F0DB06F514979A3D58276097D946F7C403B4E63BF98EA3B4",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","25B9A6DF_CURRENT_FRONTIER_WAKE_DEDUP_019F2B1B_09A8_20260707.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_CURRENT_FRONTIER_WAKE_DEDUP_019F2B1B_09A8_20260707.csv","1156","0F7D9905D3F5779509356F89FC1FDC3AC3B5E0C0831851704BB6E7A94386CE03",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","25B9A6DF_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","3072","EE21C91A82A07911CA92762544C5D2EBF5C9A44CB9B31D6A5FC03A599CDBE40D",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","25B9A6DF_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3753","6D3453EB749D266B71D4C3C26A618BE320742BF4CDC5E71A92E0CB13A2A2293A",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","ACTIVE_SESSION_STATE.md","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","1496","6F8A7106B797F19ECAA974795E1CE2810FE664A6622E329F086D8B9F1A6743A4",".md","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","adverse_evidence.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/adverse_evidence.csv","1604","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","B3_UPLOADER_READY_SUMMARY_25B9A6DF.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_25B9A6DF.csv","1185","1F9035485DF3EC8DFAD8E35569F7F5429C77E7E3AC35A6D5BB3502C7D7AEC2D2",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","branch_weight_ledger.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/branch_weight_ledger.csv","5502","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","do_not_use.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/do_not_use.csv","1913","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_25B9A6DF.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_25B9A6DF.csv","8487","C06722D53D99B7B911F556DF557EA351832E332579E934B259817B95861B351A",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B9A6DF.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B9A6DF.csv","9313","496E4925A2E439BA56EC16108FE1ED579B742B5F9225C8B9F7F011E9DE929854",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","FABLE_FORMAL_OBJECT_CARRYFORWARD_25B9A6DF.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_25B9A6DF.csv","6130","08072014D3D758EC99DB516093028EFA26E945A57717965B5F12582914DC4905",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","1119","7298F7C220D5E85CC9BD16792897D6A1B92B5FB76CABEFCAE18E672EC65A86F4",".md","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","forms.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/forms.csv","10505","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","FRONTIER_DELTA_25B9A6DF.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FRONTIER_DELTA_25B9A6DF.csv","1571","B0A6410CDE3408EC95479F7B09D4BE03B5A0663F1C04213551CFAC2B9D0D60DB",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","HEARTBEAT_20260707.md","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/HEARTBEAT_20260707.md","1676","B121C495F62518ABF03D3DE77929493DE32C57B23B630526631A9E98EB2750FB",".md","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","languages.csv","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/languages.csv","1507","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C",".csv","packet_file"
"persianate_tajik_25b_systemerror_recovery","Persianate/Tajik source-evidence draft lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707","lexemes.jsonl","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/lexemes.jsonl","2437","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2",".jsonl","packet_file"
