token,count,proposed_action,class,attach_to,lemma_hint,en_hint,dictionary_pos,source_use,permitted_use_weight,status,note
musi,10,attach_variant,inflection_or_variant_of_existing,reg-morati,morati,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group reg-morati (morati); match=exact_variant
izhodet,10,attach_variant,inflection_or_variant_of_existing,starting-point,izhodišče,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group starting-point (izhodišče); match=head_match_izhod
dobyva,10,insert_internal_register,proof_register_candidate,,dobyva,conqueror,m.anim.,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Corpus proof/register word; internal insertion only pending linguistic review
respektivno,10,insert_internal_register,proof_register_candidate,,respektivno,respect,m.sg.,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Corpus proof/register word; internal insertion only pending linguistic review
sovsěm,9,attach_variant,inflection_or_variant_of_existing,entirely,sovsěm,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group entirely (sovsěm); match=exact_variant
doslovno,9,attach_variant,inflection_or_variant_of_existing,literally,doslovno,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group literally (doslovno); match=exact_variant
nastupiti,9,attach_variant,inflection_or_variant_of_existing,reg-nastupati,nastupati,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group reg-nastupati (nastupati); match=head_match_nastu
javno,9,attach_variant,inflection_or_variant_of_existing,evidently-javno,javno,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group evidently-javno (javno); match=exact_variant
beremo,9,attach_variant,inflection_or_variant_of_existing,we-take,brati,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group we-take (brati); match=exact_variant
prihodimo,9,attach_variant,inflection_or_variant_of_existing,arrives-prihoditi,prihoditi,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group arrives-prihoditi (prihoditi); match=head_match_priho
sumi,9,attach_variant,inflection_or_variant_of_existing,reg-suma,suma,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group reg-suma (suma); match=exact_variant
znanyh,9,insert_candidate_or_inflection,dictionary_known_uninserted,,znanyh,known,adj.,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Community dictionary match (head_znany); needs corpus-context class
mimo,9,attach_variant,inflection_or_variant_of_existing,besides-mimo,mimo,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group besides-mimo (mimo); match=exact_variant
faktično,9,attach_variant,inflection_or_variant_of_existing,reg-fakt,fakt,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group reg-fakt (fakt); match=head_match_fakt
glasi,9,insert_internal_register,proof_register_candidate,,glasi,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Corpus proof/register word; internal insertion only pending linguistic review
opreděljenogo,9,attach_variant,inflection_or_variant_of_existing,well-defined,jednoznačno oprěděljeny,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group well-defined (jednoznačno oprěděljeny); match=head_match_opred
nastupajuče,9,attach_variant,inflection_or_variant_of_existing,reg-nastupati,nastupati,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group reg-nastupati (nastupati); match=head_match_nastu
naležeči,9,attach_variant,inflection_or_variant_of_existing,reg-naležati,naležati,,,generated_internal_consistency,0.35,proposed_internal_insert_or_variant; needs linguistic review,Attach to existing lexicon group reg-naležati (naležati); match=head_match_nalež
