language_code,language_name,arxiv_candidate_rows,downloaded_source_archives,extracted_latex_files,local_reference_shelf_rows,blocked_not_uploaded_rows,source_package_integration_decision,witness_table_action,next_action
pl,Polish,0,0,0,17,0,no_arxiv_source_package_promoted; local file-level shelf already normalized into source-level Polish rows,keep existing six Polish source-level witness rows,add institutional repositories or source-hosted Polish algebra materials if found
cs,Czech,150,0,0,15,30,no_arxiv_source_package_promoted; arXiv candidates blocked/not uploaded under license policy,keep existing six Czech source-level witness rows,expand institutional repository/source package search before any TeX promotion
sk,Slovak,150,0,0,2,30,no_arxiv_source_package_promoted; arXiv candidates blocked/not uploaded under license policy,keep existing one Slovak source-level witness row,seek Slovak institutional algebra PDFs/source packages
sl,Slovene,150,0,0,4,30,no_arxiv_source_package_promoted; arXiv candidates blocked/not uploaded under license policy,keep existing two Slovenian source-level witness rows,seek Slovenian institutional algebra/source packages
sr,Serbian,150,0,0,2,30,no_arxiv_source_package_promoted; arXiv candidates blocked/not uploaded under license policy,keep existing one Serbian source-level witness row,seek Serbian institutional algebra/source packages
hr,Croatian,150,0,0,5,30,no_arxiv_source_package_promoted; arXiv candidates blocked/not uploaded under license policy,keep existing two Croatian source-level witness rows,seek Croatian institutional algebra/source packages
bs,Bosnian,150,0,0,0,30,no_arxiv_source_package_promoted; no local mathematical shelf rows,keep Bosnian missing-blocked row,find Bosnian-specific math/algebra source before use
cnr,Montenegrin,150,0,0,0,30,no_arxiv_source_package_promoted; no local mathematical shelf rows,keep Montenegrin missing-blocked row,find Montenegrin-specific math/algebra source before use
bg,Bulgarian,1,0,0,5,1,no_arxiv_source_package_promoted; arXiv candidate blocked/not uploaded under license policy,keep existing two Bulgarian source-level witness rows,seek Bulgarian institutional algebra/source packages
mk,Macedonian,1,0,0,0,1,no_arxiv_source_package_promoted; no local mathematical shelf rows from harvester,keep Macedonian candidate rows,download/hash candidate UKIM sources before promotion
be,Belarusian,1,0,0,0,1,no_arxiv_source_package_promoted; no local mathematical shelf rows from harvester,keep Belarusian candidate rows,obtain scan/fulltext hash before promotion
hsb,Upper Sorbian,150,0,0,0,30,no_arxiv_source_package_promoted; no local inspected math content,keep Upper Sorbian bibliographic-blocked row,obtain booklet/corpus content or reviewer confirmation
dsb,Lower Sorbian,150,0,0,0,30,no_arxiv_source_package_promoted; no local inspected math content,keep Lower Sorbian missing-blocked row,find math-specific Lower Sorbian source or reviewer
