"file","expected_sha256","actual_sha256","status"
"761BEC88_ADJACENT_ROUTE_CONTEXT_ROWS_20260707.csv","2272D34EA79F100A61D8073A1ECF1125900AFF35B197855CC8720C4577D4D5A1","2272D34EA79F100A61D8073A1ECF1125900AFF35B197855CC8720C4577D4D5A1","OK"
"761BEC88_B3_HANDOFF_BOUNDARIES_20260707.csv","59663E04D29F28B635B766F0D6375C2957D3B264BDB944FCDD93E089405A1D1A","59663E04D29F28B635B766F0D6375C2957D3B264BDB944FCDD93E089405A1D1A","OK"
"761BEC88_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","E2AFF5A88D7BA71C62A2CD3DAB2E519FFCB175FE1C9CDBDAB6425BBAD7871FE3","E2AFF5A88D7BA71C62A2CD3DAB2E519FFCB175FE1C9CDBDAB6425BBAD7871FE3","OK"
"761BEC88_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3E8312EB8D64E013C63FE4F2D90B8321A9EBEBC91C36B7BD83225C13B32AD007","3E8312EB8D64E013C63FE4F2D90B8321A9EBEBC91C36B7BD83225C13B32AD007","OK"
"ACTIVE_SESSION_STATE.md","67E9BD1CC729431BCE8F87B620B178438F5C951D495FBE884723B1392F989928","67E9BD1CC729431BCE8F87B620B178438F5C951D495FBE884723B1392F989928","OK"
"adverse_evidence.csv","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","OK"
"B3_UPLOADER_READY_SUMMARY_761BEC88.csv","92FD5E4E1144F12BD9F21BA77953A704248BD779273222B980988D0AAC0E650F","92FD5E4E1144F12BD9F21BA77953A704248BD779273222B980988D0AAC0E650F","OK"
"branch_weight_ledger.csv","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","OK"
"do_not_use.csv","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","OK"
"DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_761BEC88.csv","241B2AC3F83FE3115B9BA96427C8BB773901331A90B14ED60F1895E6F9BFEBB9","241B2AC3F83FE3115B9BA96427C8BB773901331A90B14ED60F1895E6F9BFEBB9","OK"
"EXACT_BLOCKERS_AND_RECOVERY_ROWS_761BEC88.csv","2A0343B8F0356A2ED0131D32E81ADA2BFBC92DF26C10E169BA96922E2E539339","2A0343B8F0356A2ED0131D32E81ADA2BFBC92DF26C10E169BA96922E2E539339","OK"
"FABLE_FORMAL_OBJECT_CARRYFORWARD_761BEC88.csv","0338ABAFA89F17354819781FAD56549BDFB6B0C8DCA10FFDA806696C92A393B0","0338ABAFA89F17354819781FAD56549BDFB6B0C8DCA10FFDA806696C92A393B0","OK"
"FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","0BB088B2B5A7D5ED86B38FCC6D9B52392C54DBE920796FA2A14A34FBB9036228","0BB088B2B5A7D5ED86B38FCC6D9B52392C54DBE920796FA2A14A34FBB9036228","OK"
"forms.csv","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","OK"
"FRONTIER_DELTA_761BEC88.csv","BA13044084163C5875AF1A49827EFD44D5F9286D81B204FA2B84029EBD63B7EF","BA13044084163C5875AF1A49827EFD44D5F9286D81B204FA2B84029EBD63B7EF","OK"
"HEARTBEAT_20260707.md","EA5AB9571F105E401FD5FA3C6F36CAF0B57819137F49734018D202D4C827099A","EA5AB9571F105E401FD5FA3C6F36CAF0B57819137F49734018D202D4C827099A","OK"
"languages.csv","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","OK"
"lexemes.jsonl","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","OK"
"marginal_intelligibility.csv","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","OK"
"README.md","9D22089AF5F43DDE5AA1D3A3E3D41BA49E1A5401537629E7CC8065EDB2EB0552","9D22089AF5F43DDE5AA1D3A3E3D41BA49E1A5401537629E7CC8065EDB2EB0552","OK"
"rules_acknowledgement.md","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","OK"
"SESSION_LOGBOOK_20260707.md","AA849BCB67453F6A9499F84D40DE07B04586353D8AFD104C447875AE18A6CCCE","AA849BCB67453F6A9499F84D40DE07B04586353D8AFD104C447875AE18A6CCCE","OK"
"source_documents.csv","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","OK"
"SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_761BEC88.csv","AF07934B00B0CA820FE1DCA61C15FAABE08517814BC687964A8C1E2C3DB5420F","AF07934B00B0CA820FE1DCA61C15FAABE08517814BC687964A8C1E2C3DB5420F","OK"
"source_use_ledger.csv","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","OK"
"SOURCE_WITNESS_SUBSET_BY_SUBLANE_761BEC88.csv","B48D7B4333B83434FC385D1BFED9B0880DB5E7CE3ADEED1A349F8EB65B591F56","B48D7B4333B83434FC385D1BFED9B0880DB5E7CE3ADEED1A349F8EB65B591F56","OK"
"SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_761BEC88.csv","946BB63C57CEA70DBA8B68FD0E9099BAB4CE77A6188F3243A1E67AF6EE9FC01A","946BB63C57CEA70DBA8B68FD0E9099BAB4CE77A6188F3243A1E67AF6EE9FC01A","OK"
"SUMMARY_COUNTS_761BEC88.csv","413C08E8B52404B25A83139F4BF3BA56E08E6F380B54E68EF3B79E8BD409DD72","413C08E8B52404B25A83139F4BF3BA56E08E6F380B54E68EF3B79E8BD409DD72","OK"
"TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_761BEC88.csv","6CCD081677382FE0D02A1A6BB1D480043ED87E8065279EC2FAF3631E08F0F5FD","6CCD081677382FE0D02A1A6BB1D480043ED87E8065279EC2FAF3631E08F0F5FD","OK"
"word_weights.csv","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","OK"
