relative_path,bytes,sha256,role
controls/DELIVERY_MANIFEST_VALIDATION.json,579,573E0F4EE9B66273A9AC7D426B23BF2DC8014733E972ED6D8034D1C1F660F45A,validation_and_provenance_control
controls/DELIVERY_MANIFEST.csv,13698,FDB94C5A991B8869C3B5B6A8EC345AF24B94632CD876B0FE3EE6B38E9233690A,validation_and_provenance_control
controls/EDGE_SET_SUPERSESSION.csv,591474,0E38B5203C3FC59CBE3D9C2508253B375D936562EB830B1A6B5E0BF3DAA41AD1,validation_and_provenance_control
controls/EDGE_SET_SUPERSESSION.json,27563,5D02ADF4E87ADCA370F7040C3E755298ABBA5D88C08EFC3B1AE91373335CC554,validation_and_provenance_control
controls/FINAL_REFERENCE_SUMMARY.json,31078,E4B8B872DA7D0FE8D4165BC2F03F12A1A872E4BF7B12861A8EBBD489B1F8BB85,validation_and_provenance_control
controls/FONT_INVENTORY_VALIDATION.json,7908,55A948818BC3CBE8F82B478C192F0ADC6B5013182A8BAF04CB4EEA5795D30F81,validation_and_provenance_control
controls/GENERATION_SUMMARY.json,31740,9FFB6383728D56B3B23D6DCB86180CD125165BB6DDCE80F1D78B1D11880D7FFF,validation_and_provenance_control
controls/LOCATOR_RESIDUAL_AUDIT.csv,598821,430AA2E86A62E86E78168391A747CFEDEA30D1FBB03A691531CEDB3B9A7B06FD,validation_and_provenance_control
controls/MACHINE_READABLE_INTERNAL_REFERENCES_CONVENTION_v2_EXHAUSTIVE.md,5149,F5BDC71164EDA34128E584E4F117993D31EE07698E329986CF5013519E5CA8CC,validation_and_provenance_control
controls/RETROFIT_VALIDATION.json,6231,9D4C78BBE27B136C17339BFDFF55BAA0D2CFA288E5E530568453361F763D3CC3,validation_and_provenance_control
controls/SUBITEM_REFERENCE_AUDIT.csv,15520,E799672B84A7BD17E587C5ED83BD1728B6BC6B9ECF23EF8A2C4F047ADD9F9D60,validation_and_provenance_control
controls/VISIBLE_SOURCE_PRESERVATION.csv,5537,44BEFBD0EA8F71D791832640174C37E4F3F2C90D39F764C1D768AD5F7864AAED,validation_and_provenance_control
controls/VISUAL_QA.json,12523,A6F1033168AB61076C34D00AB3AD705BD700951FEBEF111DDAF3A62AAA812FCB,validation_and_provenance_control
ledgers/SGA6_REFERENCE_CANDIDATES.csv,877505,137280D88B2604872DB5C7923F0F2FAF39B7776AD69A3A34F96DE32A44F8A12E,machine_readable_reference_ledger
ledgers/SGA6_REFERENCE_EDGES.csv,750808,86B5768C1D0539808805B1C8429D4BF399AF981DBD918CE6E1999DC036C9C7EE,machine_readable_reference_ledger
ledgers/SGA6_STABLE_TARGETS.csv,469870,A287EB8C935BC51AD84688630866B82DB3FF0443D7F6785BAEF349F6688D25B9,machine_readable_reference_ledger
ledgers/SGA6_TARGET_CANDIDATES.csv,570114,80C25F298F487501E55902104A584242B1E2410CAD3BA701834561FC570547C2,machine_readable_reference_ledger
output/SGA6_English_Complete_Layered_Terminal_SourceBacked_ReferenceRetrofit_20260723.pdf,3289538,3CEE0FD4D50EB1D9B062637A05214B300F1F73EA7FA801CA92FE1B2E728C35D3,preferred_378_page_english_reader
README.md,3087,A9FC60B23351D30A3C5B6324540712F284206990A6AEDFF6DAAFFE90487F5DEC,scope_authority_and_validation_summary
working/fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,42304,A05FE5A9F4DC1AF7460214252A6265E2E7381BFB0A1113A93036737DF2495532,editable_recursive_tex_source
working/fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,21767,5F285C1106ED26311F69A047210045034EF8B8C30871D0147E0803394B6B8682,editable_recursive_tex_source
working/fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,5096,6F77C4285B512B9F8F7DC8E588A6F96C2E0CA9103230F868A494E5D93D3ED958,editable_recursive_tex_source
working/fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,22387,FAB30DA0D70BC9F4F09BA16933BD5F167B706D84B714E945A015ECCBC3F6416C,editable_recursive_tex_source
working/SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,19033,ECDCCA9A4D6DEE9207AECB701424454CB2B4A618C8DB70CDA7623972DA7A27CD,editable_recursive_tex_source
working/SGA6_English_Complete_Layered_Terminal_SourceBacked_20260722.tex,5392,79B98568FC1DA95D902B8485DFB4B8A734681B60616EB5ED2A90EE94C54CC487,editable_recursive_tex_source
working/SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,21042,D8E54B4D9FF4075F744972CAD3A05799D0260BF73A56B800106EBA322E19A4FA,editable_recursive_tex_source
working/SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,121090,ACCEFD1B81E2E078BB79CC733D97078A85D8CA1FF32ED284E8F39B3C1CD00E48,editable_recursive_tex_source
