filename,status,additions,deletions,changes,raw_url,blob_url,lane,source_use_label,route_status,next_action,claim_boundary
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/B3_UPLOADER_READY_SUMMARY.csv,added,9,0,9,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FB3_UPLOADER_READY_SUMMARY.csv,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FB3_UPLOADER_READY_SUMMARY.csv,CJK,generated-draft/non-canonical source-gated route,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/BLOCKER_RECOVERY_ROWS_FAA2C330_CJK_DRAFT.csv,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FBLOCKER_RECOVERY_ROWS_FAA2C330_CJK_DRAFT.csv,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FBLOCKER_RECOVERY_ROWS_FAA2C330_CJK_DRAFT.csv,CJK,generated-draft/non-canonical source-gated route,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/CJK_DRAFT_COUNTS_FAA2C330.csv,added,9,0,9,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FCJK_DRAFT_COUNTS_FAA2C330.csv,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FCJK_DRAFT_COUNTS_FAA2C330.csv,CJK,generated-draft/non-canonical source-gated route,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/CJK_DRAFT_SOURCE_BACKED_ROUTE_ROWS_FAA2C330.csv,added,9,0,9,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FCJK_DRAFT_SOURCE_BACKED_ROUTE_ROWS_FAA2C330.csv,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FCJK_DRAFT_SOURCE_BACKED_ROUTE_ROWS_FAA2C330.csv,CJK,source-body/source-witness/source-canon route,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/MANIFEST.csv,added,7,0,7,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FMANIFEST.csv,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FMANIFEST.csv,CJK,manifest/hash validation,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/README.md,added,13,0,13,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FREADME.md,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FREADME.md,CJK,generated-draft/non-canonical source-gated route,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/SHA256SUMS.txt,added,6,0,6,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FSHA256SUMS.txt,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FSHA256SUMS.txt,CJK,manifest/hash validation,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706/SUMMARY.json,added,15,0,15,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FSUMMARY.json,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-cjk-draft-mutual-wake-route-20260706%2FNON_SLAVIC_CORE_FAA2C330_CJK_DRAFT_MUTUAL_WAKE_ROUTE_20260706%2FSUMMARY.json,CJK,generated-draft/non-canonical source-gated route,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-heartbeat-branch-advance-queue-20260706/NON_SLAVIC_CORE_FAA2C330_HEARTBEAT_BRANCH_ADVANCE_QUEUE_20260706/B3_UPLOADER_READY_SUMMARY.csv,added,7,0,7,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-heartbeat-branch-advance-queue-20260706%2FNON_SLAVIC_CORE_FAA2C330_HEARTBEAT_BRANCH_ADVANCE_QUEUE_20260706%2FB3_UPLOADER_READY_SUMMARY.csv,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-heartbeat-branch-advance-queue-20260706%2FNON_SLAVIC_CORE_FAA2C330_HEARTBEAT_BRANCH_ADVANCE_QUEUE_20260706%2FB3_UPLOADER_READY_SUMMARY.csv,Slavic canonical baseline,governance/logbook/heartbeat state,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
coordination/non-slavic-core-faa2c330-heartbeat-branch-advance-queue-20260706/NON_SLAVIC_CORE_FAA2C330_HEARTBEAT_BRANCH_ADVANCE_QUEUE_20260706/BLOCKER_RECOVERY_ROWS_FAA2C330.csv,added,20,0,20,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-heartbeat-branch-advance-queue-20260706%2FNON_SLAVIC_CORE_FAA2C330_HEARTBEAT_BRANCH_ADVANCE_QUEUE_20260706%2FBLOCKER_RECOVERY_ROWS_FAA2C330.csv,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/fd3754d1f1d286e48791770427f3a2059f1854f5/coordination%2Fnon-slavic-core-faa2c330-heartbeat-branch-advance-queue-20260706%2FNON_SLAVIC_CORE_FAA2C330_HEARTBEAT_BRANCH_ADVANCE_QUEUE_20260706%2FBLOCKER_RECOVERY_ROWS_FAA2C330.csv,Slavic canonical baseline,blocker/gap/recovery route,current-head-delta-route,owner lane should rescan source-use/gap/draft state at fd3754d1; B3 packages only after safety checks,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
