lane,root,exists,file_count,manifest_count,sha256s_count,latest_path,latest_write_local,source_use_label,claim_boundary
B3 package steward,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs,true,244,4,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_FAA2C330_MULTILANE_CURRENT_HEAD_BATCH_20260706,2026-07-06T17:12:10+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
Old-B read-only branch steward,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs,true,483,25,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_FAA2C330_READONLY_DELTA_AUDIT_20260706\SHA256SUMS.txt,2026-07-06T17:06:36+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
Non-Slavic Core coordinator,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs,true,496,37,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706\SOURCE_GATE_ROUTE_ROWS_FD3754.csv,2026-07-06T17:42:42+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
R2 Pan-Turkic,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs,true,1348,37,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\transfer,2026-07-06T17:07:42+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
R3 Arabic/Persianate LA,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs,true,1720,60,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z\SHA256SUMS.txt,2026-07-06T17:10:58+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
R6 Indigenous/Creole/Sign,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs,true,1132,40,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\SHA256SUMS.txt,2026-07-06T17:42:35+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
R7 Malay/SEA/Pacific,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs,true,1224,48,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\SHA256SUMS.txt,2026-07-06T17:42:16+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
R9 Africa/Horn/West,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs,true,1237,48,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706\PACKAGE_VALIDATION_20260706.csv,2026-07-06T17:42:35+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
CJK native/source,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs,true,1361,49,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_FAA2C330_GAP_RECOVERY_SEARCH_PACKET_20260706.zip.sha256,2026-07-06T17:13:48+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
CJK draft/source,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs,true,1039,39,0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\SHA256SUMS.txt,2026-07-06T17:18:08+02:00,child-lane output-state route,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge-pilot, visual inventory, term spine, sign rendering, or translation completion"
