integration_id,component_id,source_unit_id,scope,source_tex_lines,printed_volume_pages,physical_source_pdf_pages,recomposed_running_pages,bounded_target_tex_bytes,bounded_target_tex_sha256,bounded_target_pdf_bytes,bounded_target_pdf_sha256,source_normalized_body_sha256,integrated_normalized_body_sha256,cumulative_target_locator,integration_status,bounded_review_state,cumulative_review_state,continuation_cursor,caveat
SGA2-VIII-CUM-C01-INTEGRATION@1,SGA2-VIII-CUM-C01,SGA2-VIII-P11S,"Exposé opening, Section 1, and Proposition 1.1",2501-2525,84,75,67,2253,C22C4815DF0CC9C54CBB1EE939982AE381CCE8F6F652962E1921972F5C6A0A56,238642,B8E3E888D3EA138B949929CE555DA76B7F6720EB30D2C45B6897440FFD8DA8B8,1A68C9F52AB9DAD1F61A06E0E8D0660AC4D88499892D9BBC0884A819B2F906D0,1A68C9F52AB9DAD1F61A06E0E8D0660AC4D88499892D9BBC0884A819B2F906D0,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 68-93,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_sealed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C02-INTEGRATION@1,SGA2-VIII-CUM-C02,SGA2-VIII-P11C,Proposition 1.1 consequences and functor setup,2527-2551,84-85,75-76,67-68,2849,756FC12C7AF42D5729BC259DAE5E03E6DD975E8A86DC54B52730936A5DCDDFF8,245199,3ADFA9902AF3F4216EF279C67A4B38B96150AA5ADFDCBA6B811E3BA5F562C007,90E57F0DDCFC4B5149534EFBDF9A3D375108424F38025AD0F77C6034D605544F,90E57F0DDCFC4B5149534EFBDF9A3D375108424F38025AD0F77C6034D605544F,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 102-146,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_sealed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C03-INTEGRATION@1,SGA2-VIII-CUM-C03,SGA2-VIII-L12S,Lemma 1.2 statement,2553-2559,85,76,68,1810,0022D33C2E47D85FB286B82728D3B05EA0DCF8D29F46D1356B84F2FB4F17FF61,234774,2397DEA97C66AC3D378A3AA1CD63E8519F249F6E8D622B80E46D0CDAAC7B8690,69B01D008CDDDBD9D871293FFD56821A4BB96BB72D066CB40DD72E64D66A3966,69B01D008CDDDBD9D871293FFD56821A4BB96BB72D066CB40DD72E64D66A3966,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 152-171,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_sealed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C04-INTEGRATION@1,SGA2-VIII-CUM-C04,SGA2-VIII-L12PD13,Lemma 1.2 proof opening and Definition 1.3,2561-2571,85-86,76,68,1987,5FE01CDAA0B39861CD6DADE2E09BE6CE18AA3A1C305BB0996250713E74948118,236126,790EFEB5636375554A185874AB9DED5B23E6583DE2D05D1F9EA6011AB680B507,28003597AE565525F65F9DC610D6B6263F2376C3D3839AA2D50E8F26B1371BD0,28003597AE565525F65F9DC610D6B6263F2376C3D3839AA2D50E8F26B1371BD0,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 177-201,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_sealed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C05-INTEGRATION@1,SGA2-VIII-CUM-C05,SGA2-VIII-P14S,Proposition 1.4 statement,2573-2581,86,76-77,68-69,1773,99B5FFB10DB9E8E028AD0055F72076A30872D0306F4218DBA497108427821D1A,218631,29C01219A47513327E73A3134B9465AA9A0F84EF998D35932AA545C166720AD1,4C041241FFBADCC8E34409F041F3D98AFD92EE034988BA061BA799B7EA3A562F,4C041241FFBADCC8E34409F041F3D98AFD92EE034988BA061BA799B7EA3A562F,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 207-226,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_sealed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C06-INTEGRATION@1,SGA2-VIII-CUM-C06,SGA2-VIII-P14N,Proposition 1.4 proof comment and notation,2583-2595,86-87,77,69,1977,604193CF5E4DC1B4BE6DA2D0A6280EEF0FDBD464DF8C2F71AA784A2D7B9DB066,285390,F9505784012F4DA28123C1F0B7BB6E6BAB0C0731D7D8CB294342A8E7742941DF,F09BA3D29436C9D639549F54355577AD87FD06345003D32BDF62C992476EDEFA,F09BA3D29436C9D639549F54355577AD87FD06345003D32BDF62C992476EDEFA,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 232-256,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_sealed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C07-INTEGRATION@1,SGA2-VIII-CUM-C07,SGA2-VIII-Q12,Bicomplex setup and equations (1.2)-(1.4),2597-2609,87,77,69,1833,A48852BD1464D78059E646A5FE5BEBDF82D2D420EEB9C01EFDC9058DFE5736F6,206053,A15D54373FFBA9B82D5270524C260813ABF6B10638FFC6B36BAC8CEC20EE2032,0DA7C386C09491B5ED68B14DE364E784AB2EE2D3792BD0A18B82590FD881872F,0DA7C386C09491B5ED68B14DE364E784AB2EE2D3792BD0A18B82590FD881872F,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 265-284,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C08-INTEGRATION@1,SGA2-VIII-CUM-C08,SGA2-VIII-Q15A,First spectral sequence and abutment,2611-2616,88,77-78,69-70,2335,A10FA6B313AC43CE5BA790E925BEE38BB83CC36EDDE87D059CBD3B7ED0444F67,201828,EB9AEB01104D8635C1177C595301D60024FA40359BE954964CB71F6BCF1EC4F0,003D290C48C2C8CA0C7E3FB47AF89D5E8F66E3287994ECA8D7D025CD48C072B3,003D290C48C2C8CA0C7E3FB47AF89D5E8F66E3287994ECA8D7D025CD48C072B3,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 293-318,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:recorded,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C09-INTEGRATION@1,SGA2-VIII-CUM-C09,SGA2-VIII-L12C,Initial term and proof close,2618-2638,88,78,70,2652,2CB397095942C0BD7BD9C849DE660F9D0C3C377235A498B7199B6573F3218195,250328,F7805D26EE491B48CDC7C7518BF29445D3270510CC6FF22AAF99EBE933A13B7C,6FA3F28E3E4C9BB05F7CEC330C7E7FCEFF504DC88683C9ADCEC9E8873ACDB823,6FA3F28E3E4C9BB05F7CEC330C7E7FCEFF504DC88683C9ADCEC9E8873ACDB823,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 324-366,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:pass_independently_source_reviewed_sealed_bounded_unit,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
SGA2-VIII-CUM-C10-INTEGRATION@1,SGA2-VIII-CUM-C10,SGA2-VIII-T21,Theorem 2.1 statement,2640-2659,89,78-79,70-71,2885,56B4A0F8E1C7D8D2F88E70960AA0023BA50E7ADE43B9F6E69EC606B98B54EFB5,330480,CE751502A12C33CD650460850B4C1F01C5134E7BAB3762BBA1BDE9149CF92EF6,AEC77EDBDE2B455B3316B3856D9BD929DD1FC38AAFE1F093BD43B8BAA779A9BE,AEC77EDBDE2B455B3316B3856D9BD929DD1FC38AAFE1F093BD43B8BAA779A9BE,SGA2_Expose_VIII_English_SourceAligned_Bounded_Checkpoint_R5.tex:lines 375-405,exact_after_line_ending_and_trailing_whitespace_normalization,bounded_unit_review_evidence_present:PASS_INDEPENDENTLY_SOURCE_REVIEWED_AND_SEALED_BOUNDED_UNIT,independent_bounded_cumulative_review_pass_r5,French line 2930 chapterspace control; Expose IX begins at French line 2931,Hash-only bounded-unit identity; unit duplicates and source controls are excluded from the cumulative public projection
