relative_path,bytes,sha256,raw_finding_count,finding_rules,disposition,scan_status
english_source_first_workpass/build_checkpoint_II_1_30_r1/Serre_FAC_English_source_aligned_workpass.pdf,491965,8D7B8790C51B5D2B3065A88DBFDC0831D49037D9D525F370F47763939C3F93D2,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_30_r1/render_affected_300dpi/page-25.png,188904,648DC79BBA7653617CFED2EFCC0B0B8787FA62B01E7B019BB928002E51EC40CF,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_30_r1/render_affected_300dpi/page-26.png,312959,541FC3C1DBDE1DAE50DA85686773706D76FF9B5AAE3A4806F04D4D5BFD392FB8,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_30_r1/render_affected_300dpi/page-27.png,182382,B3D75DF2B70E615ECF6AEFAAFE96E1BDDBCC54811AF7A4534556BEBD54D0A01B,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_31_r1/Serre_FAC_English_source_aligned_workpass.pdf,500613,525815DBB5F79926ABE9D4A15477F2DCA7A8AC37F0A36CFEE0BECC70A50C2F23,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_31_r1/render_affected_300dpi/page-27.png,402892,175D6F5F459F83D99B58054B9358BA97E9F2309A28E643CECD714BCEE1F1E602,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_31_r1/render_affected_300dpi/page-28.png,254444,68CFF3D72481FB3CE1E5170C75A82F6B66FA1B99F687523E97C9FCA4EC1D733A,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_32_r1/Serre_FAC_English_source_aligned_workpass.pdf,503232,474BFB0B25CEAD62288B53E16EF10FCFBE148A7DDC5A37F85B5497AF98C6CAA1,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_32_r1/render_affected_600dpi/eng-27.png,709383,CCAA4364E29E14D35C3F32273852BA53CBB864AC9648DE52053FA8FCCE8B304D,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_32_r1/render_affected_600dpi/eng-28.png,797739,06ED2A9ED3B5EBE03DEFFF1139B3524DDE267AE358103A48185223C434E8DA45,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_33_r1/Serre_FAC_English_source_aligned_workpass.pdf,506095,2BCC8343F1F5F0AC252B33A1C74BD00FDABF1EDE21E562CE39989278BAA5A4B1,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_33_r1/render_affected_600dpi/eng-28.png,755755,A2B3789888E59CDC7A4685E63A5B570B75E8845B6997BD0477DB55953DC00420,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_33_r1/render_affected_600dpi/eng-29.png,387693,C9817EDA348AB8680823B5DB033196C1F653DE43A29ABB538CADB23CA1364535,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_34_r1/Serre_FAC_English_source_aligned_workpass.pdf,514793,5736159F4415FAFBF252638836D9ADCBD8C5A18D89C47AA3C5237B7E5B4DBF88,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_34_r1/render_affected_600dpi/eng-29.png,715495,98952687771AF957F68A4C93DB75464F675B2FCCE4EA0EDF111173EC54F41DFC,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_34_r1/render_affected_600dpi/eng-30.png,576596,9B14560FC3B66FDA972E47AC3FA61B3F42BA9889135929DA049572639B992354,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_35_r1/Serre_FAC_English_source_aligned_workpass.pdf,520317,4A0A4F1AF370075C9F87D21A042FA2034A816D0B0161309DA02197BE5431B8E3,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_35_r1/render_affected_600dpi/eng-30.png,718858,A4D381BDD9F7B41ED3E1A5003F0FC7BFB45675D4513BE3EF84493DBA54C27438,0,,PUBLIC_PROJECTED,PASS
english_source_first_workpass/build_checkpoint_II_1_35_r1/render_affected_600dpi/eng-31.png,454180,6764070B0DE45771F311BB6EA5A4990A03FFFCCC3AD359DF2CF6232E3816C37C,0,,PUBLIC_PROJECTED,PASS
