"file","expected_sha256","actual_sha256","status"
"86B2ACB6_B3_HANDOFF_BOUNDARIES_20260707.csv","B2F7FFC4BF603D01287087E11E74C5991CC6D2FB7D2FD19E0D9A7DC0AFAA1910","B2F7FFC4BF603D01287087E11E74C5991CC6D2FB7D2FD19E0D9A7DC0AFAA1910","OK"
"86B2ACB6_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","56DF2E5995FC196982501F469B5C1311024912477D1D54A7D2B74335C85DC5F4","56DF2E5995FC196982501F469B5C1311024912477D1D54A7D2B74335C85DC5F4","OK"
"86B2ACB6_MULTILANE_ROUTE_CONTEXT_ROWS_20260707.csv","1EB06614E64DAA95A0F5BB875BEE968220B68068ABDB7A3C9B2E52C39D7CF49A","1EB06614E64DAA95A0F5BB875BEE968220B68068ABDB7A3C9B2E52C39D7CF49A","OK"
"86B2ACB6_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","EAE83BDD0FA07259C0B60D72AC408F782E4888E7B18C9BC496444117F8AAD71A","EAE83BDD0FA07259C0B60D72AC408F782E4888E7B18C9BC496444117F8AAD71A","OK"
"ACTIVE_SESSION_STATE.md","6CA731E5E9EB82EAAAE5BE4E4FFF8BB7E645A86158C4CA611D616E77722B924A","6CA731E5E9EB82EAAAE5BE4E4FFF8BB7E645A86158C4CA611D616E77722B924A","OK"
"adverse_evidence.csv","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","OK"
"B3_UPLOADER_READY_SUMMARY_86B2ACB6.csv","935B74799FF92EEB048F97ACE158FA8E5E75D55BF755A120AF09B97414AAA35F","935B74799FF92EEB048F97ACE158FA8E5E75D55BF755A120AF09B97414AAA35F","OK"
"branch_weight_ledger.csv","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","OK"
"do_not_use.csv","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","OK"
"DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_86B2ACB6.csv","05107C1A4757A3C913043579F5D323281E62DF049DA4BF8919CEB15047BB0DA2","05107C1A4757A3C913043579F5D323281E62DF049DA4BF8919CEB15047BB0DA2","OK"
"EXACT_BLOCKERS_AND_RECOVERY_ROWS_86B2ACB6.csv","CD843D95FB619BCABD46EC0EF907274BF68EC47F90B93746E976F6F252A37638","CD843D95FB619BCABD46EC0EF907274BF68EC47F90B93746E976F6F252A37638","OK"
"FABLE_FORMAL_OBJECT_CARRYFORWARD_86B2ACB6.csv","E6EC0B5F34521E37398BEC1FE412D8489846B178A8D5A34952413438D001C4B1","E6EC0B5F34521E37398BEC1FE412D8489846B178A8D5A34952413438D001C4B1","OK"
"FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","276998FF63D6625C7B82BB4E755FC59820B97A0B92E645764756D342615719AB","276998FF63D6625C7B82BB4E755FC59820B97A0B92E645764756D342615719AB","OK"
"forms.csv","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","OK"
"FRONTIER_DELTA_86B2ACB6.csv","7FEC6AFDFFFD833CDAB00A9705AC8DE3B83A40933A22028AB5A9EAB26332A695","7FEC6AFDFFFD833CDAB00A9705AC8DE3B83A40933A22028AB5A9EAB26332A695","OK"
"HEARTBEAT_20260707.md","B022694DBE9588A656481CDE07BD2BEC22E22CE5B440391FC1D513CDC6BBA70F","B022694DBE9588A656481CDE07BD2BEC22E22CE5B440391FC1D513CDC6BBA70F","OK"
"languages.csv","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","OK"
