"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_CORPUS_TRANSLATION_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_CORPUS_TRANSLATION_SHA256_20260704.txt","489","1341137DAF668DAC7F0EC48258B5529D3EAC1A94DB7E3EEEBF8FE7D128DCCA22","2026-07-04T20:14:23.9801651Z","328","88941EE5799D23B9BC516ABBB527DE81A920ACDC8187AF587ED37DF21C45F4CB","489"
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_MANIFEST_20260704.md","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_MANIFEST_20260704.md","1669","8666C0C2D60EEE1621733C3FA31557D99BF297DEE019D21123EDB4750B2FC727","2026-07-04T20:14:23.9743955Z","328","319AD5C874E14F3FFF76B44545B337E35028769AD337FCC21F17C5B041AB631E","1669"
"noether-arabic-rtl-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt","lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt","520","A2811499626D987A1808F5A18F81078BD25EE4613A4E31CD9EF33491F4433E59","2026-07-04T20:14:36.6139554Z","328","38501CEB2725B9556294E42F947E12ACD8B7B0ECB56B170756E2367EABB4437A","520"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_DURABLE_RUN_LOG_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_DURABLE_RUN_LOG_20260704.json","10442","45851D972E6FDC912619496E388A45C2FE64AE9ED910AFEFA8C73A8B5747ED72","2026-07-04T20:14:29.2229114Z","326","DF410807D66A0DFECEF33DD72B7E6BD4423885FBAB1DC31A0BB6A37E45CCBC1A","9580"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-olp-relation-function-support\SESSION_K_DURABLE_RUN_LOG_20260704.md","18633","AFDBED5DEB21ADDA04B5C2E476EE1CE5C3489ACA1B6129695E480233AC606E34","2026-07-04T20:14:29.2209035Z","326","F256691E95164B5D1DECFDEE94205E3B3BCD9B0E4277C73F4474E272A4E9611A","17183"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv","lane_outputs\noether-olp-relation-function-support\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv","5090","D730BA314C00B50A4C5751D321B9EA12DC4B2F01C7FE2EFE386542058A3D89B6","2026-07-04T20:14:29.2249169Z","326","A76C427EA5240C4A888C85FBCD36E856288679731F9A7FCA31FF385E58AAA22C","4771"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json","4940","5F1C7D3EC2E8CCCE834AC438D61E46D1EFEA51B772EC5CD1341203065E8318DE","2026-07-04T20:14:29.2309326Z","326","3644A4CF6CAE8AAA4E59319C2FA6C70F1EC85D9F47FD1F8B5D14BAF1948742C6","4710"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md","lane_outputs\noether-olp-relation-function-support\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md","4814","E24E6A43773FFF113645196F9659E957F97F3B7966BEFA01AE82A9EB2FDE6A23","2026-07-04T20:14:29.2289269Z","326","0D4FCB4B3A96F4572CD146FCEFE94A42323002BE3D12815D2097A9D9346903BA","4600"
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","53383","7FA71CAB00804A33B1A79DCDCB1D1708423AAD163C0A27A4255CD55A44684080","2026-07-04T20:15:50.0145450Z","328","7FBB3F4BABB0B63FCCEF6956464988755F191815EE5201DE540B243789CD83CB","53180"
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704.md","8339","960D902FC7AD5C9291BD50E7534E9339945BC3F576BF5531D7636B2E26467235","2026-07-04T20:16:12.9091532Z","328","63A434361D03A1CACFDF6FE955881D1B08680C7BF698F26BB5F02C23C20DC9D8","7934"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.csv","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.csv","2685","856073B293890EFCCDA527C4C93B6869441E487C66AD521EDBF1D47AC1AA6342","2026-07-04T20:16:28.7021868Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.json","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.json","3432","EAE343A85F0C85530D56EF4945D79A9B8866716230196955FF3388C65CB424A7","2026-07-04T20:16:28.8398518Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_SHA256_20260704.txt","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_SHA256_20260704.txt","1103","63CD14C194812932A53E3E592E845D97F0F855406A62D49359409E3143AC5B40","2026-07-04T20:16:28.9252788Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_GIT_FRONTIER_RECHECK_20260704.csv","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_GIT_FRONTIER_RECHECK_20260704.csv","3423","62CDB5438FA12B245F12D41A4A895395D4183B58CB4F9CABCD0536C330F4BCB9","2026-07-04T20:16:07.4909553Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\AGENTS_20260704T201423Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\AGENTS_20260704T201423Z.md","6730","6FD4D660C40D0A17FBA6B65736CF8493DD99B96ACD8E23FC3EB077D1F183EB7B","2026-07-04T20:14:24.5172688Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\copilot-instructions_20260704T201423Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\copilot-instructions_20260704T201423Z.md","2368","9EABDB65018E81E9E367BCCD81A3F3F0ABC6599CE4993AB31926A6F506F88DDC","2026-07-04T20:14:24.5192747Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.csv","5481","3B57E497730A6F4445A35BED086FFEA6686859CCC8F38600AA0376D9263D1703","2026-07-04T20:14:24.8132254Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.json","7217","1E52114DF9412036B5FE2DA2607B0B8CEEE81104D15BE25B756F677E439C6066","2026-07-04T20:14:24.8169866Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201423Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201423Z.md","3761","6A5C5D76F2B4780224524A026A5078F255596F6E3682FDFD6241F24713BDD21C","2026-07-04T20:14:25.2069841Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201423Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201423Z.json","5742","FA4C83E8AB41D9F633174C1F85F73CC59D6D43342ABB66F718712A3CAE9967AC","2026-07-04T20:14:25.2597610Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201423Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201423Z.json","4783","5C18CDE7CC2B2E19B4514AA837486EE3DF60C52A274475A186DB89978B939F0E","2026-07-04T20:14:25.1874290Z",,,
