"relative_path","exists","expected_sha256","actual_sha256","match"
"B3_HANDOFF_CJK_RETURN_ROWS_B95298E7.csv","True","125A9FC124577B0E7F42A77BAF5AF999D45A38B48608282EDAFD9C209F6BEFDC","125A9FC124577B0E7F42A77BAF5AF999D45A38B48608282EDAFD9C209F6BEFDC","True"
"B3_HANDOFF_SENT_B95298E7_CJK_RETURN.md","True","CC885C8ACBDF3669EE09A22851D4A5FB809D9D5C868227DE7D6B2DBD3DF2359E","CC885C8ACBDF3669EE09A22851D4A5FB809D9D5C868227DE7D6B2DBD3DF2359E","True"
"CJK_CHILD_BRANCH_DELTA_ALL_PATHS_B95298E7.csv","True","3A5D93B1A32790D38878AE9321C0E5B6199375FE816888826CAD541CCAC8B028","3A5D93B1A32790D38878AE9321C0E5B6199375FE816888826CAD541CCAC8B028","True"
"CJK_CHILD_BRANCH_DELTA_SIGNAL_PATHS_B95298E7.csv","True","5F0B8F08A5C5475F2603E6A8234C58077CFE98A4D1435D81932497795CE35C6A","5F0B8F08A5C5475F2603E6A8234C58077CFE98A4D1435D81932497795CE35C6A","True"
"CJK_CHILD_EXACT_BLOCKERS_B95298E7.csv","True","933F0B63E0A0F5177B3C697413325483B5AA9E4DF57F4DD7A39BE86BED6E7B68","933F0B63E0A0F5177B3C697413325483B5AA9E4DF57F4DD7A39BE86BED6E7B68","True"
"CJK_CHILD_FRONTIER_RECONCILIATION_B95298E7.csv","True","CC282451D7D2801A9164B4DB87951383B21D5829ABE8822C2741751AF5A17600","CC282451D7D2801A9164B4DB87951383B21D5829ABE8822C2741751AF5A17600","True"
"CJK_CHILD_PACKET_CSV_ROW_COUNTS_B95298E7.csv","True","902430EB5BC8094949A3F01B9189EA78F539051B53A48E5D030D0E6D023833FD","902430EB5BC8094949A3F01B9189EA78F539051B53A48E5D030D0E6D023833FD","True"
"CJK_CHILD_SOURCE_USE_FABLE_ADVERSE_POINTERS_B95298E7.csv","True","CC9000AEB2DAD8BEB9C5B46BFBCE8D71A5B4E8B91D60309116AA89FE38ADC91E","CC9000AEB2DAD8BEB9C5B46BFBCE8D71A5B4E8B91D60309116AA89FE38ADC91E","True"
"CJK_CHILD_SYSTEMERROR_RECOVERY_ACCOUNTING_B95298E7.csv","True","192D572E9CBAEF050EC8ABD2E62B747BC1248AB07897BDAB108D9E9451732EAF","192D572E9CBAEF050EC8ABD2E62B747BC1248AB07897BDAB108D9E9451732EAF","True"
"CJK_CHILD_VISIBLE_WAKE_LEDGER_B95298E7.csv","True","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B","True"
"CJK_SOURCE_BODY_STATUS_ROWS_B95298E7.csv","True","A23C7E39FEB9CFC8DF1B4326CCACF675098DD723E31EC1A5FBF3986D705FBB69","A23C7E39FEB9CFC8DF1B4326CCACF675098DD723E31EC1A5FBF3986D705FBB69","True"
"EIGHT_LANE_CJK_RETURN_QUEUE_ROWS_B95298E7.csv","True","8C5FA1A4B8FDDD5EE42B0D68704C518C93C295412512D5E760AB2AA9B23A534F","8C5FA1A4B8FDDD5EE42B0D68704C518C93C295412512D5E760AB2AA9B23A534F","True"
"EXACT_BLOCKER_RECOVERY_CJK_RETURN_ROWS_B95298E7.csv","True","0DAE6EBDC8B4C11FB4F74340C1E5704BD57C4987FC7809B91375A895E8AD12FB","0DAE6EBDC8B4C11FB4F74340C1E5704BD57C4987FC7809B91375A895E8AD12FB","True"
"README.md","True","4F6DFB1927356D773A104A293F5CF3FC813996C4D14809B9D3BC86BE70268C15","4F6DFB1927356D773A104A293F5CF3FC813996C4D14809B9D3BC86BE70268C15","True"
"SOURCE_USE_GAP_FABLE_ADVERSE_CJK_RETURN_ROWS_B95298E7.csv","True","4652E1B6A32A18C8FBD78A2D8B03B59053DC427F1ECC2C8DC2A7BA97E9175FA3","4652E1B6A32A18C8FBD78A2D8B03B59053DC427F1ECC2C8DC2A7BA97E9175FA3","True"
"SUMMARY.json","True","598F8DB57CEF3D8C18B09DA58EE7F6514C6930E886F48E764860455ACF37CBCF","598F8DB57CEF3D8C18B09DA58EE7F6514C6930E886F48E764860455ACF37CBCF","True"
"MANIFEST.csv","True","E5DC137479401C1DABE24D43B25F902973B3224FBD989B970AFC31D9ED4152EC","E5DC137479401C1DABE24D43B25F902973B3224FBD989B970AFC31D9ED4152EC","True"
"SHA256SUMS.txt","True","5F7FE8D6C13DDB8EE984627541FBF28500F542B878ADB6E90B6784624080C7FA","5F7FE8D6C13DDB8EE984627541FBF28500F542B878ADB6E90B6784624080C7FA","True"
