"payload_id","relative_path","artifact_role","bytes","sha256","scope","status","supersedes","caveat"
"SGA2-VIII-C23-POC-PAYLOAD-001","ARTIFACT_TOOL_MANIFEST_QA.md","artifact_tool_machine_receipt","732","D925017DCF64A7AA6513527ADA67D3068CC70FB4BA924664C96EE313A5CBA406","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-002","ARTIFACT_TOOL_VISUAL_QA.md","artifact_tool_visual_receipt","605","300DABEDB92B58DA18CE5E5905A0D54517BBC45796DCA0DCB178744E740136D8","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-003","AUTHORITY_ARTIFACT_HASHES.csv","authority_hash_ledger","1509","07E54D3AD727F1BAEA7695A4206BFB6AB858E25DCDC926AF350ED6A8FCD2EAC2","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-004","BUILD_VALIDATION.md","self_gate_build_receipt","1796","A0D2EA710E3B4A2655324912F3C7ED75C609F49B4AE5A0C94CBE35BA02641704","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-005","DIFFICULTY_REVISION_LEDGER.jsonl","revision_event_ledger","14910","BC70072357B1356EF929FFD0676B87BADD0FBA57C9F8A10EF8052DF1C64C052A","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-006","DRAFT_SOURCE_AUDIT.md","source_audit","2664","05D4CE6BB73BD2F4261D1D262F98A3854A4F8056D3AC27BA1E8AC5AC17C2541D","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-007","FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv","formula_note_structure_ledger","12125","64CC2C20CDBE3B2166D5F8DD0CE81DCF750B04A71F88516C019D00379F6A04EF","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-008","INDEPENDENT_BUILD_PASS1_SANITIZED.log","independent_sanitized_build_log_pass1","7907","00259E02841061AF19D584FD04F6F5EE5C036BEFF6514F21C6D9E76501115F26","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-009","INDEPENDENT_BUILD_PASS2_SANITIZED.log","independent_sanitized_build_log_pass2","7785","D27EE97F3C89D2260908DBA6BAB59D06D2E7FBBD2F3AF226E40E73D928F2BAE1","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-010","INDEPENDENT_BUILD_VALIDATION_20260719.md","independent_build_receipt","1170","22046F968E38F923B4FD5070F6C67BC1DF212F0869E04826606EE25FE00E15F0","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-011","INDEPENDENT_PDFDESTS.txt","independent_destination_report","122","73B70A92BDB0B185758555D589A6AF5FA62807BD62455AE33ECAB66677C563B7","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-012","INDEPENDENT_PDFFONTS.txt","independent_font_report","2090","778F5AEAFB431A7FC15DEFDFF9F72BAFDB84E6F3CA9FF00D8A2954184200D845","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-013","INDEPENDENT_PDFINFO.txt","independent_pdf_metadata_report","697","1984C88780B1E80E1060297D1F7A341F04E3EE8074A3F54CC63CBCA4E3705AB6","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-014","INDEPENDENT_REVIEW_SEAL_20260719.md","independent_review_seal","1294","43C3AA5F4C521D9805D6CC886D2738936E83BC90EAC21C606DA5720C35F07FA8","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-015","INDEPENDENT_VISUAL_QA_20260719.md","independent_visual_receipt","1114","3E17574EFA414B99B5DA926E0C94671F77FA064FE8953B2BE02B90B60E82A810","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-016","MACHINE_READABLE_EVIDENCE_SCHEMA.md","machine_schema","1644","08744F6FFA93A7B8C91364245EF83F21438465F50D657EAA482E804C60B2153A","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-017","PDFDESTS.txt","self_gate_destination_report","177","6D0D37E656F8FD3EDA256CE22F13476C63F14D01C3493AD1334058A0432E0EEB","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-018","PDFFONTS.txt","self_gate_font_report","2090","778F5AEAFB431A7FC15DEFDFF9F72BAFDB84E6F3CA9FF00D8A2954184200D845","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-019","PDFINFO.txt","self_gate_pdf_metadata_report","697","6B5938E2C94124B5C7E8969AE24A046E7F7C9FB7074F0E76337D9610786DF516","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-020","PUBLICATION_READINESS.md","publication_readiness_control","1395","EBC48A323ABF949EFB4D3B39A21B5947F9E81D27C74409448BFE15B8C13253C1","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-021","RENDERED_VISUAL_QA.md","self_gate_visual_receipt","2112","C30D447C3FB3825D1A3E13C277CA8A4CAC1D036D7202CF5045025162E071DA9C","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-022","REVIEW_FREEZE.md","review_freeze_control","758","EE4FA3FCC53A24BA8B4B3A99F52FC8C13DD9D76CED6111F51FF5297B1646F4D2","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-023","SGA2_Expose_VIII_Corollary_2_3_Proof_Open_Cover_English_SourceAligned.pdf","target_pdf","271312","47D12027336F93169F5CDDDF7FB7F7AD34BCF51C5E43CD02FFDFD6D3C79647DA","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-024","SGA2_Expose_VIII_Corollary_2_3_Proof_Open_Cover_English_SourceAligned.tex","editable_target_tex","2970","118405B69862ED1FA9E9710D100D214A1C847D0F54DB99054AB5BD8D7AAE08E2","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-025","SOURCE_ALIGNMENT_COVERAGE.csv","source_alignment_ledger","11305","6FA50FDCBC47596985EDF11BC2FFF8FCB489074E67D79C71DC80D66446B6A726","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-026","STRUCTURAL_INDEX.jsonl","structural_revision_ledger","23748","043DAF6C95F2FB346462BD56E42FA73DFFFA2FF68806057972356CDF3BE4671F","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-027","TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES.csv","terminology_adverse_ledger","9685","7626DDC4937E3D63C2C7969B1BC7415ADC7F0A60C7F433143069EA8F79B9E875","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-028","UNIT_STATUS.md","unit_status_control","2156","731234215AA60171C3CC298ABA14A248FAB3BD9E0BCDC9DD9C6BE2C31CD5BA26","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-029","independent-source-physical-079-300dpi.png","independent_source_render_079_300dpi","596847","413899C59819721F60C6C001CB14214BEABA84FC302835F69B14C66D72B65ED2","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-030","independent-source-physical-079-600dpi.png","independent_source_render_079_600dpi","1015075","B1A0E57ED810AB3E7812AFE89CE50279D8EA74071F28B7E5B7041683E7DF79FD","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-031","independent-source-physical-080-300dpi.png","independent_source_render_080_300dpi","641993","3F7D8648A9D98CF406BE4A44B3B4BD2709AAB3B60730175CEFFEDA97ABFC95C4","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-032","independent-source-physical-080-600dpi.png","independent_source_render_080_600dpi","1060671","6525F602B43F2F00005D36F29D8F80BC55FE71813D7E9A0DDCF97A1C5EC1E85E","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-033","independent-target-page-1-300dpi.png","independent_target_render_300dpi","390440","FDAF0F885E8625CE7DA89465EEDEE9C0D5F119DCFC07D7DE0701EAEB1E38E136","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-034","independent-target-page-1-600dpi.png","independent_target_render_600dpi","751016","AF9935C4CF5DBE122F34AD80F2B5D8348C83DB594039500A432BE9C1BA7B089A","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
"SGA2-VIII-C23-POC-PAYLOAD-035","source-physical-079-300dpi.png","self_gate_source_render_079_300dpi","596847","413899C59819721F60C6C001CB14214BEABA84FC302835F69B14C66D72B65ED2","French lines2683-2713; cursor2715","archive_handoff_eligible_not_uploaded","self_gate_payload_descriptor","bounded checkpoint; rights and cumulative publication remain open"
