"source_package","sha_file","relative_path","expected_sha256","actual_sha256","status","checked_at_utc"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","b3/B3_ROUTE.csv","ee4aacbbad1bfc66b82df96bf873c3a142f2954013faf47fe2258a2ef3473fd5","ee4aacbbad1bfc66b82df96bf873c3a142f2954013faf47fe2258a2ef3473fd5","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","blockers/R6_PRIORITY_RECOVERY_DECISIONS_AFTER_LIVE_RETRY_20260706.csv","f3cef5558b586e1fd9f6a8fbf5747b81bd1367fba1a922525f91782a55f2370f","f3cef5558b586e1fd9f6a8fbf5747b81bd1367fba1a922525f91782a55f2370f","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","ledgers/R6_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LIVE_RETRY_20260706.csv","a0f403ae2633b2471e08cbfcf09866a445321b211dcc00465e70e01bb339d4ef","a0f403ae2633b2471e08cbfcf09866a445321b211dcc00465e70e01bb339d4ef","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","ledgers/R6_SOURCE_GATED_SCAFFOLD_CARRY_FORWARD_AFTER_LIVE_RETRY_20260706.csv","06360513b1ca7740afe5c47617a987041a4af9711c47755a994cf2ca5243c032","06360513b1ca7740afe5c47617a987041a4af9711c47755a994cf2ca5243c032","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","live-retry/LOCAL_HTTP_HEAD_RETRY_RESULTS_20260706.csv","eb8c35d09633db363beb9861f30a3b67aafb87e0e8840a5fb21128619e849bd6","eb8c35d09633db363beb9861f30a3b67aafb87e0e8840a5fb21128619e849bd6","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","live-retry/WEB_VISIBLE_OFFICIAL_ROUTE_EVIDENCE_20260706.csv","6de47f1323a0ff1e49a5fe42d1a4c96ca430323eae34366e205d3f91618badc5","6de47f1323a0ff1e49a5fe42d1a4c96ca430323eae34366e205d3f91618badc5","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","logs/LOGBOOK_EXCERPT_20260706.md","cf661740022edd2ebea5dd6157dcb55d30a731499a4d4e27213dbaf5b28138ff","cf661740022edd2ebea5dd6157dcb55d30a731499a4d4e27213dbaf5b28138ff","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","MANIFEST.csv","7998e7f1b983937ca067e5e441d3a7ec84303bacc391fe02adb0a7ee60c03857","7998e7f1b983937ca067e5e441d3a7ec84303bacc391fe02adb0a7ee60c03857","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","MANIFEST.json","f9712d4feec49e28b2e3958e029272f27ce446be4bf16da029895784aa501ca7","f9712d4feec49e28b2e3958e029272f27ce446be4bf16da029895784aa501ca7","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","README.md","60a5bc40025a581c904021d8be295d5bc703ad95e68374c84a786e531a76190d","60a5bc40025a581c904021d8be295d5bc703ad95e68374c84a786e531a76190d","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","a7e1f849204db1b192cfd464b735f27d71c81a854cb0f3ed8cd5c27fc3445219","a7e1f849204db1b192cfd464b735f27d71c81a854cb0f3ed8cd5c27fc3445219","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","267591c089a560b89d639bece1a5a1aa63c37c20358c33e8dfeeb0848704be11","267591c089a560b89d639bece1a5a1aa63c37c20358c33e8dfeeb0848704be11","ok","2026-07-06T07:30:22Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","verification/INPUT_SHA_VERIFICATION_RESULTS.csv","fbebd0d794faefae36557a313433b04cfc2f1e0c4f06c6cdc5f22ed0ba9bd53b","fbebd0d794faefae36557a313433b04cfc2f1e0c4f06c6cdc5f22ed0ba9bd53b","ok","2026-07-06T07:30:22Z"
