"branch_file","local_path","local_exists","local_bytes","local_sha256","branch_git_blob_sha","raw_url","source_use_label","status"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706.md","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706.md","yes","1516","419aca876cfa8f9e18c34142f026cb8b3befe0444dd17207ca974b0ed4794cf1","c4719cf76b4221d9cbc1ff0ec9dec470bc10e055","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706.md","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/MANIFEST.csv","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/MANIFEST.csv","yes","1839","7998e7f1b983937ca067e5e441d3a7ec84303bacc391fe02adb0a7ee60c03857","e34cb0a1e2a1e1063fff995da7bd27ab973341b4","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2FMANIFEST.csv","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/MANIFEST.json","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/MANIFEST.json","yes","2777","f9712d4feec49e28b2e3958e029272f27ce446be4bf16da029895784aa501ca7","0358fd94f04d30da29c61afee425782702b3ad08","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2FMANIFEST.json","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/README.md","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/README.md","yes","1827","60a5bc40025a581c904021d8be295d5bc703ad95e68374c84a786e531a76190d","8e4685d1df5c07dfb5c9e6741d76e4e5aeb94b8d","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2FREADME.md","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt","yes","1478","61bdb85e65346a7c73043c10c4ae3fb014966937161eb0c867494ec39d548c81","89ff7f3ec6fa0401f6ba41b1cc81241a2d32708d","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2FSHA256SUMS.txt","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/b3/B3_ROUTE.csv","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/b3/B3_ROUTE.csv","yes","1025","ee4aacbbad1bfc66b82df96bf873c3a142f2954013faf47fe2258a2ef3473fd5","e5c69439f588e8d75f5e6dc63dfe99f3ecdb82d8","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2Fb3%2FB3_ROUTE.csv","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/blockers/R6_PRIORITY_RECOVERY_DECISIONS_AFTER_LIVE_RETRY_20260706.csv","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/blockers/R6_PRIORITY_RECOVERY_DECISIONS_AFTER_LIVE_RETRY_20260706.csv","yes","24905","f3cef5558b586e1fd9f6a8fbf5747b81bd1367fba1a922525f91782a55f2370f","e569766efcbe30d54e4c858c0a992ca31a4c42ac","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2Fblockers%2FR6_PRIORITY_RECOVERY_DECISIONS_AFTER_LIVE_RETRY_20260706.csv","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/ledgers/R6_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LIVE_RETRY_20260706.csv","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/ledgers/R6_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LIVE_RETRY_20260706.csv","yes","12565","a0f403ae2633b2471e08cbfcf09866a445321b211dcc00465e70e01bb339d4ef","0bdf7073ac2c661d47126797a2e027a9702c4536","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2Fledgers%2FR6_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LIVE_RETRY_20260706.csv","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/ledgers/R6_SOURCE_GATED_SCAFFOLD_CARRY_FORWARD_AFTER_LIVE_RETRY_20260706.csv","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/ledgers/R6_SOURCE_GATED_SCAFFOLD_CARRY_FORWARD_AFTER_LIVE_RETRY_20260706.csv","yes","3728","06360513b1ca7740afe5c47617a987041a4af9711c47755a994cf2ca5243c032","f2ad8d2fa1490de4f9bb2e722b37f597fd28ba66","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2Fledgers%2FR6_SOURCE_GATED_SCAFFOLD_CARRY_FORWARD_AFTER_LIVE_RETRY_20260706.csv","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
"uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/live-retry/LOCAL_HTTP_HEAD_RETRY_RESULTS_20260706.csv","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/live-retry/LOCAL_HTTP_HEAD_RETRY_RESULTS_20260706.csv","yes","2521","eb8c35d09633db363beb9861f30a3b67aafb87e0e8840a5fb21128619e849bd6","7bf011dd1af8cf4a48845f559746ddc899efeedc","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/212dfb1c7728f7c23274714434aa35d590e1aab7/uploader-transfer%2Fr6-8f7-priority-recovery-live-retry-20260706%2FR6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706%2Flive-retry%2FLOCAL_HTTP_HEAD_RETRY_RESULTS_20260706.csv","branch-visible uploaded copy crosswalked to local verified package; Git blob SHA is not SHA-256","local_verified_candidate"
