"file","branch_path","local_path","branch_sha256","local_sha256","local_manifest_sha256","comparison","r3_fact_effect"
"B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/B3_UPLOADER_READY_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\B3_UPLOADER_READY_SUMMARY.csv","a3a3665c7b7ed466c256dbad2406471468fa524c5d58b188a324c259bfa48700","a3a3665c7b7ed466c256dbad2406471468fa524c5d58b188a324c259bfa48700","a3a3665c7b7ed466c256dbad2406471468fa524c5d58b188a324c259bfa48700","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\MANIFEST.csv","1cb8da347f0770a772b23130f5297902ce9bbb88b569ba0f343c107ec9ff295e","1cb8da347f0770a772b23130f5297902ce9bbb88b569ba0f343c107ec9ff295e","","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"PACKAGE_VALIDATION.json","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\PACKAGE_VALIDATION.json","83e5150e4b16990cb8b8f7ff2ce71a7d7e8bf53359e4c8016f612a4965039a99","83e5150e4b16990cb8b8f7ff2ce71a7d7e8bf53359e4c8016f612a4965039a99","83e5150e4b16990cb8b8f7ff2ce71a7d7e8bf53359e4c8016f612a4965039a99","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"R3_8B525A12_BRANCH_DELTA_FROM_8E839C49.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/R3_8B525A12_BRANCH_DELTA_FROM_8E839C49.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\R3_8B525A12_BRANCH_DELTA_FROM_8E839C49.csv","79bb385f87450d53a545175dd363755e44ac72d29d8b506eea53a59dedab73ad","79bb385f87450d53a545175dd363755e44ac72d29d8b506eea53a59dedab73ad","79bb385f87450d53a545175dd363755e44ac72d29d8b506eea53a59dedab73ad","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"R3_8B525A12_BRANCH_VISIBLE_8E_AUDIT_LEDGER.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/R3_8B525A12_BRANCH_VISIBLE_8E_AUDIT_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\R3_8B525A12_BRANCH_VISIBLE_8E_AUDIT_LEDGER.csv","700130627811d3b13ba0483b71e8e893389f7d03b71958d4183e372cb7a44b14","700130627811d3b13ba0483b71e8e893389f7d03b71958d4183e372cb7a44b14","700130627811d3b13ba0483b71e8e893389f7d03b71958d4183e372cb7a44b14","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"R3_8B525A12_DELTA_COMMITS_FROM_8E839C49.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/R3_8B525A12_DELTA_COMMITS_FROM_8E839C49.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\R3_8B525A12_DELTA_COMMITS_FROM_8E839C49.csv","a9c4f8599dd9dceb9c89acf3abc767ae1d194a0dc2cb83457fcba7974360a6e2","a9c4f8599dd9dceb9c89acf3abc767ae1d194a0dc2cb83457fcba7974360a6e2","a9c4f8599dd9dceb9c89acf3abc767ae1d194a0dc2cb83457fcba7974360a6e2","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"R3_8B525A12_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/R3_8B525A12_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\R3_8B525A12_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","96632fbb56b3a34712b8ae0e662ad440a2434cc439c22c8fdeafd547fc7237d8","96632fbb56b3a34712b8ae0e662ad440a2434cc439c22c8fdeafd547fc7237d8","96632fbb56b3a34712b8ae0e662ad440a2434cc439c22c8fdeafd547fc7237d8","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"R3_8B525A12_LANGUAGE_GATE_BOUNDARY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/R3_8B525A12_LANGUAGE_GATE_BOUNDARY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\R3_8B525A12_LANGUAGE_GATE_BOUNDARY_ROWS.csv","eb8202b0d7851d297c4bb6d209c2ffdda396630f2f26aaf77be6f5de471c6aa9","eb8202b0d7851d297c4bb6d209c2ffdda396630f2f26aaf77be6f5de471c6aa9","eb8202b0d7851d297c4bb6d209c2ffdda396630f2f26aaf77be6f5de471c6aa9","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"R3_8B525A12_LOCAL_8E_ROW_REFRESH_PACKET_STATUS.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/R3_8B525A12_LOCAL_8E_ROW_REFRESH_PACKET_STATUS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\R3_8B525A12_LOCAL_8E_ROW_REFRESH_PACKET_STATUS.csv","a3179955159e75dd2b14c4e6a26afd5ae5a8557e2f53373c475841028a0a6cc6","a3179955159e75dd2b14c4e6a26afd5ae5a8557e2f53373c475841028a0a6cc6","a3179955159e75dd2b14c4e6a26afd5ae5a8557e2f53373c475841028a0a6cc6","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
"R3_8B525A12_MUTUAL_WAKE_APPENDIX.csv","interlanguage-sidecar/rtl-persianate-arabic-8b525a12-8e-current-head-source-use-gap-audit-20260706/R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z/R3_8B525A12_MUTUAL_WAKE_APPENDIX.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_8B525A12_8E_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T170120Z\R3_8B525A12_MUTUAL_WAKE_APPENDIX.csv","96094b6ceb32999d39b206da7ee6782ea5aaf15642d5e012bf2b24c6f1780dda","96094b6ceb32999d39b206da7ee6782ea5aaf15642d5e012bf2b24c6f1780dda","96094b6ceb32999d39b206da7ee6782ea5aaf15642d5e012bf2b24c6f1780dda","branch_blob_matches_local_file","no_new_r3_source_use_gap_fable_adverse_fact_beyond_branch_visibility"
