surface,path,relative_path,role,disposition,bytes,sha256,git_blob_sha1,origin
source,sources/noether/zh-r5/base.tex,base.tex,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,1871385,910399C8CB6A8A3CC0BE40638C23AFD496C642ACC63127E3AE812CACEF599E33,2e7420ff14a411576ec5909d14039917d8d128e5,producer:base.tex
source,sources/noether/zh-r5/build.json,build.json,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,6958,634BC36AE36BCC5D81287A7B44FDDF17D8D61CA809525E920805EB7381E29A33,27d1f211012509fa34e7d7ac1d943aa51309f2ab,producer:build.json
source,sources/noether/zh-r5/buildrec.py,buildrec.py,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,3604,E83B1ADAE72E1BA4F1BD3C7502D917B8E5494320D44B2743843EAB366BD82F1F,fbd715a583db5f082c411894d837c39ce9a160b2,producer:buildrec.py
source,sources/noether/zh-r5/c1/diff.json,c1/diff.json,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,9789,F15BF39BEA86592A578D2F0FFF9301C04198448B71310016B264163A24398E5F,5639c00579df47fad950ebaf97938360ff838414,producer:c1/diff.json
source,sources/noether/zh-r5/c1/qa.json,c1/qa.json,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,4383,7F017E4AD3EC6EDBD09C178146EAB203BF8390376E9652BF0347AECF2CA7F1CB,02788084548aae1b07bc940db58665725fc7a0f3,producer:c1/qa.json
source,sources/noether/zh-r5/c1/reader.tex,c1/reader.tex,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,1873087,EF17C17A64568E4326C260C07C1C16109D8DDE7C8402C244CA7A3CCF35E58315,9512183501aa935f600a15017a5ac6c09c577344,producer:c1/reader.tex
source,sources/noether/zh-r5/cmp.json,cmp.json,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,1975,25982DD3F33CC842E6F6FE5A544E65299765CB066E87F1ADB93242A8D8F89FAC,e30eaad8e2b59cb60b891ef59c30095621c4a295,producer:cmp.json
source,sources/noether/zh-r5/cmp.py,cmp.py,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,2323,C8378FFB6597EDCB2B975AB98872E2762FA9B4D307FF67DCE0172627C8F1D615,076623824e548f761e0ab54ae0f05565bcc13989,producer:cmp.py
source,sources/noether/zh-r5/de/p45.json,de/p45.json,German finding evidence; no German mutation claimed,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,4245,94B217D67882318DB121ED380DE468D1ECFEC553C867630ACDA5DAB21457DDF2,9d31632e7d1b86c859afce5002a1ae7af99eddfe,producer:de/p45.json
source,sources/noether/zh-r5/de/p45v.json,de/p45v.json,German finding evidence; no German mutation claimed,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,781,9C80FB8A7BA1B45C555C25407A143E7759481BF5985E3C0078C2FB2D15BD39EC,1c18c989b2ec299370b3bec86d5d041104203a6a,producer:de/p45v.json
source,sources/noether/zh-r5/diff.json,diff.json,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,9789,5C3C3F9521E16B3E60347C4EAC4E44D8905C655D1A7DDD6C1FFBB563B59FAC7D,8a76ca7261c66085b993462d1869eb7bb04fd553,producer:diff.json
source,sources/noether/zh-r5/fail.jsonl,fail.jsonl,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,1520,FE5B77EE5DED70202C2EF97E339712E5F28B80420BFCDB733BD62944974134A2,d6a66cf9724dddda35a73924f9a4eb21ae1384f5,producer:fail.jsonl
source,sources/noether/zh-r5/find.jsonl,find.jsonl,"producer build, QA, or revision evidence",frozen pending independent review; accepted absent; publishable false; clean-day credit 0,7857,D61061D111C18EC40535A53628D72D36288515F04A5834797D94AAB9EDB315D7,8f872e93b2f6110d647daae3384e0fea662ac3d1,producer:find.jsonl
source,sources/noether/zh-r5/fonts/NotoSansCJKsc-Bold.otf,fonts/NotoSansCJKsc-Bold.otf,build font closure,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,17002248,B5F0D1A190A7F9B43C310A8850630AF12553DF32C4C050543F9059732D9B4C0A,ff4c0450e8a5bf0290fbb6013a72dc61a10e8e56,producer:fonts/NotoSansCJKsc-Bold.otf
source,sources/noether/zh-r5/fonts/NotoSansCJKsc-Regular.otf,fonts/NotoSansCJKsc-Regular.otf,build font closure,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,16437364,2C76254F6FC379FDDFCE0A7E84FB5385BB135D3E399294F6EEB6680D0365B74B,dc15562470b4f842321894787a0d066879ccff8b,producer:fonts/NotoSansCJKsc-Regular.otf
source,sources/noether/zh-r5/fonts/NotoSansMono-Bold.ttf,fonts/NotoSansMono-Bold.ttf,build font closure,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,525664,BEB857BD799A114DE7D5D90CC75CC69F4B6EE8D401F4AB20697E6F9719A66DFC,612de0288a5f1272977d6aa55031ebeaa00bc5ba,producer:fonts/NotoSansMono-Bold.ttf
source,sources/noether/zh-r5/fonts/NotoSansMono-Regular.ttf,fonts/NotoSansMono-Regular.ttf,build font closure,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,512836,D9E2B23D19F8230BE7146F409A52B1D23117E635E28F2E2892CF91B7382F325B,541efd808dfb0b88972ab8390cb1328e4bbd9a06,producer:fonts/NotoSansMono-Regular.ttf
source,sources/noether/zh-r5/fonts/NotoSerifCJKsc-Bold.otf,fonts/NotoSerifCJKsc-Bold.otf,build font closure,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,25521460,8AF07D4B6C2E82BCC72A30E066EAF295F11B9424F4AAD2EAA9FE0E9C3B38FC73,f1bd9c86c5765f3358815fb84b19003fd5711747,producer:fonts/NotoSerifCJKsc-Bold.otf
source,sources/noether/zh-r5/fonts/NotoSerifCJKsc-Regular.otf,fonts/NotoSerifCJKsc-Regular.otf,build font closure,frozen pending independent review; accepted absent; publishable false; clean-day credit 0,24543080,2A2EAE2628DF83556C54018C41E20FA532C1B862C5256AE8B3F23FEB918D12CA,cba8a4783cc38574ac7cda52cae7d9b4241c07a5,producer:fonts/NotoSerifCJKsc-Regular.otf
