"package_kind","branch_relative_path","file_name","bytes","branch_sha256","local_path","local_sha256","comparison","hash_result"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","4904","030f8bb2b3c45da44c4cbeded00fb4b8be04f166ec27fcbe5355304faf58966a","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","1671","eb36ac1892521f9a01699572888e11267782b7642377872853302a9932e546a2","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","8026","61cde4d7833e67f68d6690be7f364f28f0cf526cc8c9ffdf4218b28883019b78","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/B3_UPLOADER_READY_SUMMARY_20260706.csv","B3_UPLOADER_READY_SUMMARY_20260706.csv","636","1a480cd95ef8aa20edf14f53f187daf5914a49d20786fa426df4afc3b8617605","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/BRANCH_2BBDBFE5_CHANGED_PATHS_CLASSIFIED_20260706.csv","BRANCH_2BBDBFE5_CHANGED_PATHS_CLASSIFIED_20260706.csv","5906","a5d81949bf9da5807a9fb9c4662f178cf6c4fa81f712391d815b29af0e159777","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/BRANCH_2BBDBFE5_DELTA_COMMITS_FROM_7108987C.csv","BRANCH_2BBDBFE5_DELTA_COMMITS_FROM_7108987C.csv","207","db6faed68a391e57a0196b4bfe896f7834806e52671deb5543df2a7c74edf422","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/BRANCH_VISIBLE_R3_8B_SOURCE_USE_GAP_AUDIT_COPY_LEDGER_20260706.csv","BRANCH_VISIBLE_R3_8B_SOURCE_USE_GAP_AUDIT_COPY_LEDGER_20260706.csv","7685","406375cb90b341035e32e403cf5a4ab5c7764f612f1f2770edbf8fa7cc31ad7d","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/B3_UPLOADER_READY_SUMMARY.csv","B3_UPLOADER_READY_SUMMARY.csv","1002","661df65e8a2a6fad055a2136dea0f94274670adc6d3cb10a3f9daf3a075f8594","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/MANIFEST.csv","MANIFEST.csv","1549","950ef0dd416b14bafa7ed97025a1a4e9d384247c37d985114241e12994ae12ea","","","branch_only_or_context","not_compared_branch_context"
"arabic_rtl_intake","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/PACKAGE_VALIDATION.json","PACKAGE_VALIDATION.json","873","7bda7dda07a7130b4f72d408e50c3d018cf37b2c4ec487d693b9b2be0c9e377c","","","branch_only_or_context","not_compared_branch_context"
