"path","sha256","bytes"
"ADVERSE_EVIDENCE_LEDGER.csv","99AC91AD3198928B4CDD4BF692BA1F7B720CB18C5FACA8B5E8E6D9DA27B62CC3","9631"
"BUILD_AND_VISUAL_QA.md","A2F9939210AB9ED8CF9B747946A76809BC2489D0467F94544D0FA5FEA29A2614","3731"
"build_logs/xelatex_pass1.log","105819E3AE13C1D549A7AE62F7B50ECA5836F4E0FA4C92EA2D9E3228007B4F06","21141"
"build_logs/xelatex_pass2.log","105819E3AE13C1D549A7AE62F7B50ECA5836F4E0FA4C92EA2D9E3228007B4F06","21141"
"decisions/NOE-P21-COVARIANT-DERIVATIVE.ja.json","EB4260F2269F727FD856AE98CFED08937FD245159F40C31F34DADB565A825F23","8626"
"decisions/NOE-P21-CURVATURE-SECOND-VARIATION.ja.json","B21D6049DED7E45DC24E1E01009ED2BFFAEECA2DCE5883263B98289AE4D4397D","8983"
"decisions/NOE-P21-FORMAL-VARIATION-DIFFERENTIAL-INVARIANTS.ja.json","1B67B82287CD62A246324C6B7543C51F055B4DE0FE918402921080A2940A4C16","9590"
"decisions/NOE-P21-LAGRANGE-EXPRESSION-CENTRAL-EQUATION.ja.json","CFF86AE4308DEA4BF1AA18F4214340EC37D0B7ADAB3B547657C5855F0B63AFC3","9132"
"decisions/NOE-P21-NOETHER-IDENTITY-CLUSTER.ja.json","D947622BDE3E715077E571FCE0FB7930005DDAAFB6BABDFDC92876CC48DF6ABC","10530"
"decisions/NOE-P21-PARALLEL-DISPLACEMENT.ja.json","2A09149B17A6139FFF291EC96BB5A03BD79D6643F5C7F4474559E9EB60F77658","9809"
"decisions/NOE-P21-TRANSFORMATION-LAWS.ja.json","7FEBFA41D296D10C750A632917BFD1519702BA2637F2EBDB885C7B433AE33D68","9001"
"DIFFICULTY_AND_FAILURE_LEDGER.csv","33339B5FB03EE64A92F566BEFE63B8B9FB38F95D6461AD2033905DC2E79F67E4","6338"
"DISPLAY_CORRESPONDENCE.csv","2594906E8D858ADF797A3657318A125A92076C50BB250EC4F57574EF06CB372C","2466"
"EVIDENCE_GRAPH_NODES.csv","C68A46F0C9CE729AB5DDBEB19AB26FC8F623519AC9780DC16F89DFF19AB7C294","11805"
"EVIDENCE_GRAPH.csv","5608DF416935F847DA1E0F515A377A2D8B674C4ADA815664D1AAB6C8786463FF","8492"
"FOOTNOTE_CORRESPONDENCE.csv","D9E1C677499EBA88B5E673256DD7F77A47A6024E141917B7CACF61AD8223C18F","1816"
"MANIFEST.csv","7738303BB773B13B3914DD9837C9321D7A7E4DCC6217CAB0C6ED98F885567542","3387"
"Noether_Paper21_Japanese_SourceReconciled_v001.tex","C8766BF85B516A356649AF5C72CC6B0C09FBDA00078C49DE4E47217907F15F42","11566"
"output/pdf/Noether_Paper21_Japanese_SourceReconciled_v001.pdf","BC9F967A46E75BC905F2ED2BBA5F12634C1E62E05F5FFF5F6E941BB31D0E524F","175540"
"output/pdf/Noether_Paper21_Japanese_SourceReconciled_v001.txt","336DC8BE58F5C557A97DED513642927E5B7A1FC4770E66B4E3B77D728D79B7DE","12177"
"PRECHANGE_TO_RECONCILED_DIFF.md","60D4D30FB1941EFA1CA2C657EFCC5425729B1C8A9AFC1413FF48E535924A0143","3378"
"README.md","2075C9100C15D8EEC58D5BE50515827920886885BB901F8656719D2F31D968E2","2904"
"render_check/Noether_Paper21_Japanese_SourceReconciled_v001-01.png","7DCE1B9E70AD3504483E6EC2F52358CE94ECEC3571D9DCB90E9124BAEA8FCFFA","456542"
"render_check/Noether_Paper21_Japanese_SourceReconciled_v001-02.png","660DD9DFBDF43447E1DBAAF20D66973AB43956C8A925559DC4697923EB4E322E","861907"
"render_check/Noether_Paper21_Japanese_SourceReconciled_v001-03.png","1169CCECDA64E8CF352B4884A3067DFF8D7BB18AAC45B20722491C20F657784C","275732"
"SOURCE_CHECK.md","BA68F7226A89D0A9927AB4D5E3610C89ABC77FB82A37F88A9D47B25EDA21D3FF","5946"
"SOURCE_UNIT_MAP.csv","B10A27B3ED435CD16DFB9281DAB2D1F5290F0A250AC843AAA56B3F44F9BD8453","1195"
"SOURCE_USE.md","95ACA0EFD3FDE5ED1461BCE0C307D8E4B64F3D7975448C648AB2E2BF23146CC7","2740"
"source/PRECHANGE_POINTER.md","4099B643658718BD18DC7711F0FA7E9362E52CE13A584DB0D1101632199D6618","959"
"STATUS.md","EB991160EE71F46E01203740B107E2C6FA80CCEFB637DF9A668365EDA22BFFAF","1388"
"STRUCTURAL_INDEX.csv","675DA5C20A462E44783B65B44BE3A6312CEA05F711CE9CD1D06A7F2E3FDA4FDD","4916"
"STRUCTURAL_INDEX.json","36D32D3E072442DA8E847B74B8984EA4C630D3BEC7FFC8214D5ECE78D7072230","3183"
"TERMINOLOGY_AND_ADVERSE_LEDGER.csv","CFE5C994BBFB620592176D6E2C785402732EE6D9E86D5294EAF23E2FFA3A8574","10929"
"VISUAL_EVIDENCE_INDEX.csv","045F18B831F3D4A7FC01E5D482CF8810E214179C5E3650C3DFED37E286F473A8","5230"
"VISUAL_EVIDENCE_INDEX.jsonl","05EC2236668F263DB853EB3559ED1DB6C647F7BC6CBA18946729270E67EAE585","11111"
"VISUAL_EVIDENCE_INDEX.schema.json","9D37983C14FBB0DEAA2918A10E87085D1BE8AD5AE356A8B544FF5995D5D16485","7075"
"VISUAL_EVIDENCE_VALIDATION_REPORT.json","91FD0CEA149535CFA858D991504B44101EFC3E1C336BD23F4C98413227B4E4B7","3974"
"VISUAL_SCOPE_AND_CAVEATS.md","44F556C46BC324375BACB9E2B0B0EF8CFC2CA08D116B065B11E4DEC8F3AC7659","3456"
"WORKER_RETURN.md","5A51C35BA89E34DB9F416019945C6F6A550B8FD56113CBD34CF851143293EC4C","3359"
