claim_boundary,frontier,generated_utc,normalization_marker_status,payload_group,source_body_witness_count
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,b3_19b2_second_wave_recovery_visibility_transfer_audit,11
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,b3_761_current_frontier_transfer_audit,11
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,b3_d752_761_nonslavic_r2_interlanguage_r9_route_transfer_audit,10
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,cjk_draft_761_dedup_idle_stale_recovery_upload,8
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,interlanguage_fable_761_current_frontier_authority_upload,370
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,interlanguage_fable_761_local_sibling_addendum_upload,25
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,non_slavic_core_19b2_761_branch_visibility_route,14
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,non_slavic_core_761_r2_interlanguage_r9_route_upload,15
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,olp_761_09a8_repeat_dedup_blocker_upload,15
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,queue only; no accepted form claim,olp_761_09a8_source_use_adverse_upload,15
