relative_path,rule_id,occurrences,source_sha256,public_sha256,semantic_scope
CHECKER_HANDOFF_U01_U03.md,PRIVATE_INTERLANGUAGE_ROOT_FORWARD_SLASH,1,6394663B34D6A654A8BD8D2864EC5EF13E2F25150FA8EDE04FC257A3706585EA,1CA686E28FBDB808E3DF4811F201D952996955E2ADE1506D1801039D791BD61F,private path/operator token only; mathematical text unchanged
SOURCE_CUSTODY.md,PRIVATE_INTERLANGUAGE_ROOT_FORWARD_SLASH,1,0475B7BED3D5190C4A6C29D75F8E4FD7BB5E74DB4D943AB54E729E4696A252A5,FF820CB83031738B81CE7EA8ED24A0EEEF39EBBF589DF18D963B9EC07129E43B,private path/operator token only; mathematical text unchanged
STATUS.md,PRIVATE_INTERLANGUAGE_ROOT_FORWARD_SLASH,2,AFC0DFA2EB79BCBDBEF04E7CB7E06C250E938CD70E171A50FAB0E54F6A19078D,FF0681975421C80FEB6B10D8EE1C18BBE9DF85148C09CFAC00121BC8FA36FC63,private path/operator token only; mathematical text unchanged
evidence/csv_artifact_validation/CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json,OPERATOR_NAME,3,698E66CC5019BF06BEBCF03FFAC0DE54A5A647103A40CB3CA083A92B98147209,76A67655F96E863870D973D2578F866966E81CDA5A7DE1C11D77556776F561C8,private path/operator token only; mathematical text unchanged
evidence/csv_artifact_validation/CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT_PRE_HARD013_20260804.json,OPERATOR_NAME,3,EA0F81F536EA8D5FB031F2FCD59B76A9EDE9F6AF5D3EDF44B5BEEB7D29D1F35C,87E3CD92722AF777EBB3F5BD5F3F02DEC289DD564E08742DC55B75E728CA6FFC,private path/operator token only; mathematical text unchanged
evidence/difficulty/append_hard_012_dependency_loader_stall.ps1,PRIVATE_INTERLANGUAGE_ROOT_FORWARD_SLASH,1,BE87B8D8B921C7276C39B071BEA485FA6882738D47ACF86D693B696CCE15B197,05C3832724F999697E1BF26F26653D6C9FCE488FB9CBFCA9BE327719537E6D24,private path/operator token only; mathematical text unchanged
evidence/difficulty/append_hard_013_014_metadata_correction_and_runtime_resolution.ps1,PRIVATE_INTERLANGUAGE_ROOT_FORWARD_SLASH,5,813B9313B639B1A8C389518B770595311314354417CE00E07752061D50C69C09,BE5D139047BB835488B81E3E9D503A5CC38CA31603D1113829B2EC68B929A1DF,private path/operator token only; mathematical text unchanged
evidence/difficulty/append_hard_013_014_metadata_correction_and_runtime_resolution.ps1,PRIVATE_USER_ROOT_FORWARD_SLASH,2,813B9313B639B1A8C389518B770595311314354417CE00E07752061D50C69C09,BE5D139047BB835488B81E3E9D503A5CC38CA31603D1113829B2EC68B929A1DF,private path/operator token only; mathematical text unchanged
evidence/difficulty/difficulty_ledger.jsonl,PRIVATE_INTERLANGUAGE_ROOT_FORWARD_SLASH,65,861F7C2B62696214AABAE435FCD3A97B77E291495BAB549F98DFEBDAC2803DF9,61B2D190F2C468A8A31CD9C9B558D009EFD7EA3CDF4560E749A6446A9E47D8F6,private path/operator token only; mathematical text unchanged
evidence/difficulty/difficulty_ledger.jsonl,PRIVATE_USER_ROOT_FORWARD_SLASH,3,861F7C2B62696214AABAE435FCD3A97B77E291495BAB549F98DFEBDAC2803DF9,61B2D190F2C468A8A31CD9C9B558D009EFD7EA3CDF4560E749A6446A9E47D8F6,private path/operator token only; mathematical text unchanged
evidence/difficulty/initialize_difficulty_ledger.ps1,PRIVATE_INTERLANGUAGE_ROOT_FORWARD_SLASH,3,5D650B210E4647318148627151783E1F550B4BCD6C3D736157F0482FC79EE826,9658251B338EFEF36F60D1FD3CC20FFE31751B2BF95DDC00DE37FB5AC37D7D40,private path/operator token only; mathematical text unchanged
evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.csv,PRIVATE_INTERLANGUAGE_ROOT,298,DE7F6A076E5D084F57A07B6CD35C3F6556CEE1E41BA02FDDD130CC72587487F2,FE2B5FA45ED4D35A32F96751CF62EC00DCAF1ABF750D277949AEB1FC4E67CD73,private path/operator token only; mathematical text unchanged
evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.csv,OPERATOR_NAME,150,DE7F6A076E5D084F57A07B6CD35C3F6556CEE1E41BA02FDDD130CC72587487F2,FE2B5FA45ED4D35A32F96751CF62EC00DCAF1ABF750D277949AEB1FC4E67CD73,private path/operator token only; mathematical text unchanged
evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.jsonl,OPERATOR_NAME,298,F2D3B6D6FE6DE0837AFF24CF2A314B8A7F8C4F6DFE78D8E2D91E8AD5B052EAE0,21032A785EF5A1AA4D73AD8E044F42762AFD2A770C2644A795F72650DA5A5E04,private path/operator token only; mathematical text unchanged
evidence/structural_index/PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json,OPERATOR_NAME,5,AA04DD48DED0E2D0233F9167275F8391B5AD3DEA3BBA9489D9959B71C1162E8E,1D74980A01F76FA9DDF2268076A0BAAD38A4FA6B3A3F4DE32F7CA9F27AA281A2,private path/operator token only; mathematical text unchanged
evidence/structural_index/STRUCTURAL_BUILD_NOTES.md,PRIVATE_USER_ROOT_FORWARD_SLASH,3,BB5D93707D74013CF72422BBAA3A1030D53E6E055C92739642D015641B3D28D1,AEDCC59E564AEF10D2B39EA95FB46D19B062DDFA621CD8C809ED1DBB6E28C3CF,private path/operator token only; mathematical text unchanged
evidence/structural_index/build_structural_index.ps1,PRIVATE_INTERLANGUAGE_ROOT,1,A1A097D8DEBFEA40B5BBC59F941600481ECD0D056CB720B79161295D7263C8BD,393E971F010A3E52290AEFDFC8F4442B0270E7B79EDBE755E74075ECC5E6816C,private path/operator token only; mathematical text unchanged
evidence/structural_index/validate_structural_index.ps1,PRIVATE_INTERLANGUAGE_ROOT,1,27042B5CE5027011EAE046E9CEA5569B7FF1946234EC1B834C009A5517068F77,6F5A3A528ABEA73FE3565B5162FEEAE71C2D00F38AFF1BA0000A767F38939307,private path/operator token only; mathematical text unchanged
targets/Noether_P03_Korean_U01_UNCHECKED.tex,PRIVATE_INTERLANGUAGE_ROOT,1,057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB,D32252DB9175F66DEBCC1D2527BC44114D3FDBF9A2C9923A751DBE63698DEE73,private path/operator token only; mathematical text unchanged
targets/Noether_P03_Korean_U02_UNCHECKED.tex,PRIVATE_INTERLANGUAGE_ROOT,1,A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1,02856A7D49F0FB8828DE5BB030D55F991236A6AF4FCCCCBD7F7B5F1E2CBC45DE,private path/operator token only; mathematical text unchanged
targets/Noether_P03_Korean_U03_UNCHECKED.tex,PRIVATE_INTERLANGUAGE_ROOT,1,7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4,84DDC016F7573DF1885C80B239D458CF35535A38A529E28AC8B323B6A674C3DC,private path/operator token only; mathematical text unchanged
