"root_name","manifest_path","issue","expected_bytes","actual_bytes","expected_sha256","actual_sha256"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","ADVERSE_EVIDENCE_STATUS_0BF2AE1D.csv","","1849","1849","fba033181facb1cd1675462196e2a245219a662eb59a4446f92d4976890e760e","FBA033181FACB1CD1675462196E2A245219A662EB59A4446F92D4976890E760E"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","AUTHORITY_BOUNDARY_STATUS_0BF2AE1D.csv","","1752","1752","ad05da23475d236eea02b42d5848107db3ffce17334815a61b405c9b62dd3200","AD05DA23475D236EEA02B42D5848107DB3FFCE17334815A61B405C9B62DD3200"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","B3_HANDOFF_PACKAGE_REFERENCES_0BF2AE1D.csv","","1467","1467","a1c399f7da257bb56b7b370bcd716bb2df8c9b0ce3d63f50a9dc31938856c631","A1C399F7DA257BB56B7B370BCD716BB2DF8C9B0CE3D63F50A9DC31938856C631"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","FABLE_FORMAL_OBJECT_STATUS_0BF2AE1D.csv","","6273","6273","5ea501516785c110b1c1f87f46bb9c7151f96f3bc973e0c165a344d54a3ab11b","5EA501516785C110B1C1F87F46BB9C7151F96F3BC973E0C165A344D54A3AB11B"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","HEARTBEAT_BLOCKER_RECOVERY_ROWS_0BF2AE1D.csv","","1433","1433","ebb2e217015a4c1e84fa5ed20607b8c20a1d43eed22dc92bf1ba80b7f898aa1e","EBB2E217015A4C1E84FA5ED20607B8C20A1D43EED22DC92BF1BA80B7F898AA1E"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","LOGBOOK_EXCERPT.md","","806","806","32aa2665d88690aa48e9dfdff29f2a791cad436632ff05dbe1af103c28dd9702","32AA2665D88690AA48E9DFDFF29F2A791CAD436632FF05DBE1AF103C28DD9702"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","MUTUAL_WAKE_ACCOUNTING_0BF2AE1D.csv","","214","214","6f1a46b8b6ad4e1eb7b028ac2ad1a81416d2d7a5a6fc5c793830d5f4cc261261","6F1A46B8B6AD4E1EB7B028AC2AD1A81416D2D7A5A6FC5C793830D5F4CC261261"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","README.md","","1386","1386","c8c96670fddb112ee13320620b35421f51c2a769ba90f5134e4697ae5b8e09f4","C8C96670FDDB112EE13320620B35421F51C2A769BA90F5134E4697AE5B8E09F4"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","SOURCE_GATED_RELATION_FUNCTION_ACTIONS_0BF2AE1D.csv","","6448","6448","227797becb7d24e1376a79b6edcdfbb4039bc74276242551d7d9dc42040f3537","227797BECB7D24E1376A79B6EDCDFBB4039BC74276242551D7D9DC42040F3537"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","SOURCE_USE_CATEGORY_STATUS_0BF2AE1D.csv","","1502","1502","7683dcbeac3af1d55c52243647e8b72f5aed198eb77cf6e775dead1d26918e64","7683DCBEAC3AF1D55C52243647E8B72F5AED198EB77CF6E775DEAD1D26918E64"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","TOKEN_RESET_AND_BOUNDARY_RULES_0BF2AE1D.csv","","731","731","590c36050c541fe09636dbf3d38d1fb7d683cf79b43751d7d5861bdd0a0f2d73","590C36050C541FE09636DBF3D38D1FB7D683CF79B43751D7D5861BDD0A0F2D73"
"OLP_0BF2AE1D_SOURCE_USE_FABLE_A9C_ROUTE_20260707","ZERO_CLAIM_LEDGER_0BF2AE1D.csv","","750","750","9f6395e96232d6d7e1a104fd8505fb1e2042cbf22c4ae0f8fcd2e9095a085faf","9F6395E96232D6D7E1A104FD8505FB1E2042CBF22C4AE0F8FCD2E9095A085FAF"
