"read_at","path","exists","sha256","bytes","role","applied_to_lane","non_claim_boundary"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\work\github-directive-p-2d72c779\AGENTS.md","True","55751c43623ac6bbb1b94836ad2f1b90fd968c29869ceca8c64e16af80667d24","4687","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\work\github-directive-p-2d72c779\.github__copilot-instructions.md","True","6d81ec89d416678e0df9c964d959160f8eaaff04ea69da744e588f58c50662bc","1901","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\work\github-directive-p-2d72c779\SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","True","61d856ae2f55d1789e66d9773b2234c6e2d6d2b1a34924e1369b868ed990b16e","34594","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\work\github-directive-p-2d72c779\00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","True","95203982ff44525183ca1e8db76e5d594819b78bb6047d2dab0308da2ea712ed","4083","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\work\github-directive-p-2d72c779\00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","True","3e8cefbcecf2d2e9845b8063fe417801f5729e40444c9fc881f6a0e1c08eea66","11778","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\wt-slv\interlanguage-sidecar\FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","True","67aba906dd890146a275b71938541a649b50596e63558444924fd8ff2a246010","8476","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\wt-slv\interlanguage-sidecar\OTHER_PC_SESSION_MANAGER_AND_LOGBOOK_DIRECTIVE_20260705.md","True","2abbb503f97dddf7e974f52a74556f2a8e104e7fc2e10de6c2d3a5166ed824d5","970","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\wt-slv\interlanguage-sidecar\OTHER_PC_ACTIVE_DISPATCH_BOARD_20260705.md","True","b0d70c8526e375bab3baa3c545a0b8abc0694edd00ba2662afab741d583e88bc","2188","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\wt-slv\interlanguage-sidecar\coordination\UPLOAD_ALL_LATEX_SOURCE_BODIES_NOW_20260705.md","True","6d81ec89d416678e0df9c964d959160f8eaaff04ea69da744e588f58c50662bc","1901","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
"2026-07-06T00:20:05.2772258+02:00","C:\Users\memo_\Documents\Codex\wt-slv\interlanguage-sidecar\OTHER_AI_DIRECTIVE_LATEX_SOURCE_ANCHORS_20260705.md","True","471be130d48e510e8e0f6523d62191d5124210347146a9ba88d96e6ac8970d63","2421","forced-wake instruction bus / source-body/Fable directive","Noether R2 Pan-Turkic source-canon/Fable package","forced-wake/source-body-transfer support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion claim"
