"root_id","lane","local_path","relative_path","dest_path","bytes","sha256"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\B3_UPLOADER_READY_SUMMARY.csv","B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/B3_UPLOADER_READY_SUMMARY.csv","1333","829ea73ab43c11b151b7df430174976e418c1343390ff6d137384979c8d4b35e"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\MANIFEST.csv","MANIFEST.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/MANIFEST.csv","1462","cd6613cd12f3a39a673793b531affa8354d634a5147d5b08561a2999fc50a8c1"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\PACKAGE_VALIDATION.json","PACKAGE_VALIDATION.json","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/PACKAGE_VALIDATION.json","2048","96809b420abc88c077b0b52a5d1db594d1823280fa2e8dc20d1a1e0a985b41fe"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\R3_2BD3E449_BLOCKERS_AND_RECOVERY_ROWS.csv","R3_2BD3E449_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_BLOCKERS_AND_RECOVERY_ROWS.csv","1114","be4bd19e4a246fad16806064274d5adc15c0377e327cae5f63d47ac8b941ce9d"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\R3_2BD3E449_FABLE_ADVERSE_DO_NOT_USE_SAME_FRONTIER.csv","R3_2BD3E449_FABLE_ADVERSE_DO_NOT_USE_SAME_FRONTIER.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_FABLE_ADVERSE_DO_NOT_USE_SAME_FRONTIER.csv","988","8a26d9c9305162e0a3e850e924da2809d5b859b03342d3db8b8378fd887fe64c"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\R3_2BD3E449_MICRO_EVIDENCE_CARRYFORWARD_ROWS.csv","R3_2BD3E449_MICRO_EVIDENCE_CARRYFORWARD_ROWS.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_MICRO_EVIDENCE_CARRYFORWARD_ROWS.csv","1912","7a0698fb7949cf83fa9d5f8fb9f32e5cb0e3e589ddd2f719449b2b817a2a365c"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\R3_2BD3E449_README_VARIABLE_REPAIR_NOTE.csv","R3_2BD3E449_README_VARIABLE_REPAIR_NOTE.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_README_VARIABLE_REPAIR_NOTE.csv","609","e390a0a510eb775661c400a1dc9f890d77f57d67b08b2da44fd19cead097e4b1"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\R3_2BD3E449_SAME_FRONTIER_BRANCH_CHECK.csv","R3_2BD3E449_SAME_FRONTIER_BRANCH_CHECK.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_SAME_FRONTIER_BRANCH_CHECK.csv","538","a990c91b3883493ef240f430ff744fd132ea9407059ca060e47304121b92836d"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\R3_2BD3E449_SOURCE_USE_GAP_SAME_FRONTIER_LEDGER.csv","R3_2BD3E449_SOURCE_USE_GAP_SAME_FRONTIER_LEDGER.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_SOURCE_USE_GAP_SAME_FRONTIER_LEDGER.csv","1036","e2c4866bbb1bc85fe12c582c721a031093e03a46eba8fff69afadc6f59401c21"
"r3_2bd_same_frontier_repaired","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707\R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z\R3_2BD3E449_VISIBLE_SIBLING_WAKE_LEDGER.csv","R3_2BD3E449_VISIBLE_SIBLING_WAKE_LEDGER.csv","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_VISIBLE_SIBLING_WAKE_LEDGER.csv","634","6f951289be80346e1b69297bdfadae93a9d4133b298507192765485dddba5e7d"
