"root_name","manifest_path","issue","expected_bytes","actual_bytes","expected_sha256","actual_sha256"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","ADVERSE_EVIDENCE_STATUS_61F213FA.csv","","1849","1849","d37eb02ee7f18a404dd1c35be1afbba9723b2a6ab63c343941fca2ba3ebdfce2","D37EB02EE7F18A404DD1C35BE1AFBBA9723B2A6AB63C343941FCA2BA3EBDFCE2"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","AUTHORITY_BOUNDARY_STATUS_61F213FA.csv","","1752","1752","8b65915221244a0c156b85a604c0bb7a4ef42dde9c1af9cb63ff9746f85e9d9a","8B65915221244A0C156B85A604C0BB7A4EF42DDE9C1AF9CB63FF9746F85E9D9A"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","B3_HANDOFF_PACKAGE_REFERENCES_61F213FA.csv","","1475","1475","566518782dee8c6a1d21d6f15286629e94b6a8541b29bb64fe0ecb22f393fce6","566518782DEE8C6A1D21D6F15286629E94B6A8541B29BB64FE0ECB22F393FCE6"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","FABLE_FORMAL_OBJECT_STATUS_61F213FA.csv","","6273","6273","2036f3e7ffb2ca4c6a6efedd87afb072f6b9ce9cdcf1f79dbf1c9adf4db38b6a","2036F3E7FFB2CA4C6A6EFEDD87AFB072F6B9CE9CDCF1F79DBF1C9ADF4DB38B6A"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","HEARTBEAT_BLOCKER_RECOVERY_ROWS_61F213FA.csv","","1393","1393","a5b1d7185d361206c155614dba2423db3351453f117068b4a30f20d89480330c","A5B1D7185D361206C155614DBA2423DB3351453F117068B4A30F20D89480330C"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","LOGBOOK_EXCERPT.md","","1032","1032","1384299dc655af01f0d21b126614345e6187edf8ef1c0df70afdb5edefe9842b","1384299DC655AF01F0D21B126614345E6187EDF8EF1C0DF70AFDB5EDEFE9842B"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","MUTUAL_WAKE_ACCOUNTING_61F213FA.csv","","214","214","d41eeea833c363b54e29f8dbdc09afa25e3f4349db876facc6570a5e41c23edd","D41EEEA833C363B54E29F8DBDC09AFA25E3F4349DB876FACC6570A5E41C23EDD"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","README.md","","1011","1011","6e0dce32193d8f02b57c896287cc6954ca55ad2fa339afdb210affd6c7d365d0","6E0DCE32193D8F02B57C896287CC6954CA55AD2FA339AFDB210AFFD6C7D365D0"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","ROUTE_CONTEXT_61F213FA.csv","","2481","2481","d9e4ad68514be99f3713579ae69dce34327e86fc7ce6fc5ca3da855ca858e7a1","D9E4AD68514BE99F3713579AE69DCE34327E86FC7CE6FC5CA3DA855CA858E7A1"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","SOURCE_GATED_RELATION_FUNCTION_ACTIONS_61F213FA.csv","","6448","6448","6d2930e8030b275d3ba5075084408a804318039668e8310e486e8b53d7004da3","6D2930E8030B275D3BA5075084408A804318039668E8310E486E8B53D7004DA3"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","SOURCE_USE_CATEGORY_STATUS_61F213FA.csv","","1502","1502","a6c6c7d4d11dc6ed40aa16d67c25189608d6412edab184985b3c75c8bbae9dad","A6C6C7D4D11DC6ED40AA16D67C25189608D6412EDAB184985B3C75C8BBAE9DAD"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","TOKEN_RESET_AND_BOUNDARY_RULES_61F213FA.csv","","731","731","2ede344f79f1bd70d5443db0532a760e69ca75ff74a5475347d03e6f2cdec750","2EDE344F79F1BD70D5443DB0532A760E69CA75FF74A5475347D03E6F2CDEC750"
"OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707","ZERO_CLAIM_LEDGER_61F213FA.csv","","750","750","a690ce8bdc0b693cfd0010f410421afe48fd8435c07ba3a00af9dc496f3a6254","A690CE8BDC0B693CFD0010F410421AFE48FD8435C07BA3A00AF9DC496F3A6254"
