"form","codepoints","rtl_script","normalization_note","source_use_label"
"الجبر","U+0627 U+0644 U+062C U+0628 U+0631","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"جبر","U+062C U+0628 U+0631","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"حقل","U+062D U+0642 U+0644","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"حلقة","U+062D U+0644 U+0642 U+0629","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"آرتيني","U+0622 U+0631 U+062A U+064A U+0646 U+064A","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"الشرط الأصغري","U+0627 U+0644 U+0634 U+0631 U+0637 U+0020 U+0627 U+0644 U+0623 U+0635 U+063A U+0631 U+064A","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"شرط السلسلة التنازلية","U+0634 U+0631 U+0637 U+0020 U+0627 U+0644 U+0633 U+0644 U+0633 U+0644 U+0629 U+0020 U+0627 U+0644 U+062A U+0646 U+0627 U+0632 U+0644 U+064A U+0629","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"تشاكل","U+062A U+0634 U+0627 U+0643 U+0644","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"تشاكل حلقي","U+062A U+0634 U+0627 U+0643 U+0644 U+0020 U+062D U+0644 U+0642 U+064A","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"صورة تشاكلية","U+0635 U+0648 U+0631 U+0629 U+0020 U+062A U+0634 U+0627 U+0643 U+0644 U+064A U+0629","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"تماثل","U+062A U+0645 U+0627 U+062B U+0644","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"متماثل","U+0645 U+062A U+0645 U+0627 U+062B U+0644","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"حلقة التماثلات الذاتية","U+062D U+0644 U+0642 U+0629 U+0020 U+0627 U+0644 U+062A U+0645 U+0627 U+062B U+0644 U+0627 U+062A U+0020 U+0627 U+0644 U+0630 U+0627 U+062A U+064A U+0629","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
"نطاق حلقي","U+0646 U+0637 U+0627 U+0642 U+0020 U+062D U+0644 U+0642 U+064A","Arabic","record codepoints for RTL/copy-paste QA; no canonical orthography claim","generated-draft/codepoint-ledger"
