language_code,language_name,repo,path,url,reason,detail
bg,Bulgarian,kosyonikolov/FinalStupidty2021,26/polynomials.tex,https://github.com/kosyonikolov/FinalStupidty2021/blob/c21857e8056dfa2eb52a4ec25ba70ce05d5f6d0e/26/polynomials.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,NoHomey/fmi-bachelor-the-math-part,algebra/abstract-algebra/theory-2/conspect2.tex,https://github.com/NoHomey/fmi-bachelor-the-math-part/blob/82535425c197f0b078348769f4208366216e9483/algebra/abstract-algebra/theory-2/conspect2.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,boki1/tex-doc-template,src/main.tex,https://github.com/boki1/tex-doc-template/blob/5e94198815288da4104721b80c1e32615f7039c2/src/main.tex,blocked_obvious_nonmath_path,template/song/presentation path pattern
bg,Bulgarian,JanHerca/urantiapedia,input/tex/bible-bg/017_Esther.tex,https://github.com/JanHerca/urantiapedia/blob/4a0960e4aa2a6d65c8d8d513397ad2d4177758ff/input/tex/bible-bg/017_Esther.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,ValentinDeliyski/Dissertation,Conclusion/Conclusion.tex,https://github.com/ValentinDeliyski/Dissertation/blob/e67cc5a26398500d960abcbab416d0427a221319/Conclusion/Conclusion.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,Angeld55/phd-thesis-onlinegn,Thesis/4. applications/hanoiTowers/hanoiTowers.tex,https://github.com/Angeld55/phd-thesis-onlinegn/blob/c00cd00cec9a14d2edcc786e4e475bf423a28c0d/Thesis/4.%20applications/hanoiTowers/hanoiTowers.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,code-hunger/modules-over-PID,modules_and_abelian_classification.tex,https://github.com/code-hunger/modules-over-PID/blob/b5bbdccfc486e56bf9dd52a7d323748f3eb45e95/modules_and_abelian_classification.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,CloakMe/Boussinesq,Docu/Thesis/thesis.tex,https://github.com/CloakMe/Boussinesq/blob/6258f758c483187352e7004722600d0bb76591e1/Docu/Thesis/thesis.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,tos-network/whitepaper,blockchain/tos_bg.tex,https://github.com/tos-network/whitepaper/blob/6bcfece079ce6aae49e6662a194fdec78d035362/blockchain/tos_bg.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,NoHomey/fmi-bachelor-the-math-part,algebra/abstract-algebra/teching-assist-2020/exam2.tex,https://github.com/NoHomey/fmi-bachelor-the-math-part/blob/82535425c197f0b078348769f4208366216e9483/algebra/abstract-algebra/teching-assist-2020/exam2.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,JanHerca/urantiapedia,input/tex/bible-bg/042_Luke.tex,https://github.com/JanHerca/urantiapedia/blob/4a0960e4aa2a6d65c8d8d513397ad2d4177758ff/input/tex/bible-bg/042_Luke.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,Angeld55/phd-thesis-onlinegn,Thesis/abstract/bg/abstract-content-bg.tex,https://github.com/Angeld55/phd-thesis-onlinegn/blob/c00cd00cec9a14d2edcc786e4e475bf423a28c0d/Thesis/abstract/bg/abstract-content-bg.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,code-hunger/math,Modules over PID/modules_and_abelian_classification.tex,https://github.com/code-hunger/math/blob/4609364fb99bc15f908546d61967689fbc8b2d10/Modules%20over%20PID/modules_and_abelian_classification.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,ValentinDeliyski/Dissertation,Avtoreferat.tex,https://github.com/ValentinDeliyski/Dissertation/blob/e67cc5a26398500d960abcbab416d0427a221319/Avtoreferat.tex,blocked_obvious_nonmath_path,template/song/presentation path pattern
bg,Bulgarian,CloakMe/Boussinesq,Docu/Thesis/avtoreferat.tex,https://github.com/CloakMe/Boussinesq/blob/6258f758c483187352e7004722600d0bb76591e1/Docu/Thesis/avtoreferat.tex,blocked_obvious_nonmath_path,template/song/presentation path pattern
bg,Bulgarian,NoHomey/fmi-bachelor-the-math-part,algebra/abstract-algebra/teching-assist-2020/exam1.tex,https://github.com/NoHomey/fmi-bachelor-the-math-part/blob/82535425c197f0b078348769f4208366216e9483/algebra/abstract-algebra/teching-assist-2020/exam1.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,JanHerca/urantiapedia,input/tex/bible-bg/004_Numbers.tex,https://github.com/JanHerca/urantiapedia/blob/4a0960e4aa2a6d65c8d8d513397ad2d4177758ff/input/tex/bible-bg/004_Numbers.tex,blocked_missing_or_unclear_license_metadata,
bg,Bulgarian,JanHerca/urantiapedia,input/tex/bible-bg/020_Proverbs.tex,https://github.com/JanHerca/urantiapedia/blob/4a0960e4aa2a6d65c8d8d513397ad2d4177758ff/input/tex/bible-bg/020_Proverbs.tex,blocked_missing_or_unclear_license_metadata,
