"filename","status","additions","deletions","changes","raw_url","blob_url"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707/BRANCH_AND_DECISION.csv","added","7","0","7","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FBRANCH_AND_DECISION.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FBRANCH_AND_DECISION.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707/CONTROL_BYTE_EVIDENCE.csv","added","3","0","3","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FCONTROL_BYTE_EVIDENCE.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FCONTROL_BYTE_EVIDENCE.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707/MANIFEST.csv","added","5","0","5","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FMANIFEST.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FMANIFEST.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707/README.md","added","0","0","0","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FREADME.md","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FREADME.md"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707/SHA256SUMS.txt","added","4","0","4","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FSHA256SUMS.txt","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FSHA256SUMS.txt"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707/VALIDATION_BLOCKERS.csv","added","3","0","3","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FVALIDATION_BLOCKERS.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_HELD_NONSLAVIC_B95298E7_MALFORMED_ROUTE_AND_SYSTEMERROR_QUEUE_20260707%2FVALIDATION_BLOCKERS.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/B3_ACTION_SUMMARY.csv","added","2","0","2","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FB3_ACTION_SUMMARY.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FB3_ACTION_SUMMARY.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/BRANCH_PR_STATE.csv","added","10","0","10","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FBRANCH_PR_STATE.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FBRANCH_PR_STATE.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/HELD_ROOTS_AND_BLOCKERS.csv","added","2","0","2","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FHELD_ROOTS_AND_BLOCKERS.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FHELD_ROOTS_AND_BLOCKERS.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/MANIFEST.csv","added","10","0","10","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FMANIFEST.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FMANIFEST.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/MANIFEST_REPLAY.csv","added","316","0","316","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FMANIFEST_REPLAY.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FMANIFEST_REPLAY.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","added","360","0","360","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FPACKAGE_FILE_LEDGER.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FPACKAGE_FILE_LEDGER.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv","added","18","0","18","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FPACKAGE_ROOT_SUMMARY.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FPACKAGE_ROOT_SUMMARY.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/README.md","added","9","0","9","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FREADME.md","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FREADME.md"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/SAFETY_SCAN_HITS.csv","added","7","0","7","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FSAFETY_SCAN_HITS.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FSAFETY_SCAN_HITS.csv"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/SHA256SUMS.txt","added","9","0","9","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FSHA256SUMS.txt","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FSHA256SUMS.txt"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707/SHA256SUMS_REPLAY.csv","added","329","0","329","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FSHA256SUMS_REPLAY.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_B95298E7_CJK_OLP_R2_R7_R9_SLAVIC_RETURNS_BATCH_20260707%2FSHA256SUMS_REPLAY.csv"
"uploader-transfer/arabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707/ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","added","14","0","14","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/uploader-transfer%2Farabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707%2FARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707%2FACTIVE_SESSION_STATE.md","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/uploader-transfer%2Farabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707%2FARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707%2FACTIVE_SESSION_STATE.md"
"uploader-transfer/arabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707/ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707/ARABIC_45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","12","0","12","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/uploader-transfer%2Farabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707%2FARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707%2FARABIC_45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/uploader-transfer%2Farabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707%2FARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707%2FARABIC_45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv"
"uploader-transfer/arabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707/ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707/ARABIC_45250D8F_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv","added","8","0","8","https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/2363064336bf77e9fed839f99b7939b31dd02f19/uploader-transfer%2Farabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707%2FARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707%2FARABIC_45250D8F_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv","https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/2363064336bf77e9fed839f99b7939b31dd02f19/uploader-transfer%2Farabic-rtl-source-evidence-draft-45250d8f-source-use-gap-recovery-20260707%2FARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707%2FARABIC_45250D8F_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv"
