"root_name","manifest_path","issue","expected_bytes","actual_bytes","expected_sha256","actual_sha256"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","B3_ACTION_SUMMARY_23630643.csv","","346","346","8036C18FC1305F6AA72BFC05CE9C886E0E9C705F0C7782B063AB242341B1F167","8036C18FC1305F6AA72BFC05CE9C886E0E9C705F0C7782B063AB242341B1F167"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","B3_HANDOFF_ROWS_23630643.csv","","465","465","F56F7935F517AB025EAB9626A6717C3FABC12C20D3623EBBE8B6A61A8D0B5DFD","F56F7935F517AB025EAB9626A6717C3FABC12C20D3623EBBE8B6A61A8D0B5DFD"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","B3_HANDOFF_SENT_23630643.md","","610","610","0C18160D33925A53EBA3470AADD7178F893A6708DAC45401B4AD60D683EC03D8","0C18160D33925A53EBA3470AADD7178F893A6708DAC45401B4AD60D683EC03D8"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","B3_HELD_CONTROL_BYTE_EVIDENCE_23630643.csv","","675","675","4C75E474E6E504731C10DF49D395665966C5714E361B4A222AC3F5279812ECB7","4C75E474E6E504731C10DF49D395665966C5714E361B4A222AC3F5279812ECB7"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","B3_HELD_ROOTS_AND_BLOCKERS_23630643.csv","","585","585","8ED45D3315A188351A96DACDC25C2E71B9772B5C7F71BCBAAF0925FF423EA0D4","8ED45D3315A188351A96DACDC25C2E71B9772B5C7F71BCBAAF0925FF423EA0D4"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","B3_HELD_VALIDATION_BLOCKERS_23630643.csv","","1536","1536","01A8F84EE20B68EB80F9052BDC58B9F924CE33F841E45E28C32EDC7CB9502E6C","01A8F84EE20B68EB80F9052BDC58B9F924CE33F841E45E28C32EDC7CB9502E6C"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","B3_PACKAGE_ROOT_SUMMARY_23630643.csv","","8035","8035","F112E0ECBEFBFE5589F4FA5719D8525582BBF22E9CA4577C4A0E390487504227","F112E0ECBEFBFE5589F4FA5719D8525582BBF22E9CA4577C4A0E390487504227"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_ROWS_23630643.csv","","96802","96802","5B172BA8D5FBDE00AF73CDD87D7B77D2D7776D31C06318621C0812494E6D9528","5B172BA8D5FBDE00AF73CDD87D7B77D2D7776D31C06318621C0812494E6D9528"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_23630643.csv","","414","414","301F8130E4AE6B35DD5FF36F37C0AB022F0E418E6EF57536A610E43B80B563E3","301F8130E4AE6B35DD5FF36F37C0AB022F0E418E6EF57536A610E43B80B563E3"
"NON_SLAVIC_CORE_23630643_B952_RETURNS_PACKAGE_REPAIR_ROUTE_20260707","BRANCH_COMPARE_COMMITS_B95298E7_TO_23630643.csv","","787","787","95148E7EEFB423C1D19228FE05A1B96D31370549EE0D849CEC4D37821D91B60B","95148E7EEFB423C1D19228FE05A1B96D31370549EE0D849CEC4D37821D91B60B"
