"root_name","manifest_path","issue","expected_bytes","actual_bytes","expected_sha256","actual_sha256"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","ACTIVE_SESSION_STATE.csv","","673","673","16392e4e41e1a1629bdc3b8b04c41d017b73cee383b579553adde0bb4ff46108","16392E4E41E1A1629BDC3B8B04C41D017B73CEE383B579553ADDE0BB4FF46108"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","B3_ACTION_SUMMARY_68E4432B_NONSLAVIC_ROUTE_VISIBLE.csv","","299","299","68faa4528b9dd90f279f695bf62124d9f92fb660391ea5fba6d25bf55b25c72a","68FAA4528B9DD90F279F695BF62124D9F92FB660391EA5FBA6D25BF55B25C72A"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","B3_ACTION_SUMMARY_C0CB1DB1_PERSIANATE_TAJIK_RETURN_VISIBLE.csv","","315","315","183e661d16097e2f03590165dc6cbd3bf3beb150af30fcd45109098570593395","183E661D16097E2F03590165DC6CBD3BF3BEB150AF30FCD45109098570593395"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","B3_HANDOFF_BOUNDARY_ROWS_20260707.csv","","674","674","f4b8ab0b9ba89b5aa0f6136169ffc8f036bb2a59fb30af099dfc01d853e58529","F4B8AB0B9BA89B5AA0F6136169FFC8F036BB2A59FB30AF099DFC01D853E58529"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","B3_PACKAGE_ROOT_SUMMARY_68E4432B_NONSLAVIC_ROUTE_VISIBLE.csv","","685","685","73b4711e7812b7bf970455896624a04b8974d36230bc879870b98ad1e577034c","73B4711E7812B7BF970455896624A04B8974D36230BC879870B98AD1E577034C"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","B3_PACKAGE_ROOT_SUMMARY_C0CB1DB1_PERSIANATE_TAJIK_RETURN_VISIBLE.csv","","759","759","b8fca59abb8bd40a6522c7e76b9ac9df4d001fcce62078753cc0d6bcb7f26402","B8FCA59ABB8BD40A6522C7E76B9AC9DF4D001FCCE62078753CC0D6BCB7F26402"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","BRANCH_COMMITS_86B2ACB6_TO_C0CB1DB1.csv","","467","467","e7ad84f4abc46aa110231c04426155f0202c947ab8f2ee893f2109aa9ef6d5ba","E7AD84F4ABC46AA110231C04426155F0202C947AB8F2EE893F2109AA9EF6D5BA"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","BRANCH_DELTA_CATEGORY_COUNTS_C0CB1DB1.csv","","87","87","9b6c4c1027fdaf0b073fa2389b13ec35540186e0d1f8034ca9542d3dd422bbed","9B6C4C1027FDAF0B073FA2389B13EC35540186E0D1F8034CA9542D3DD422BBED"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","BRANCH_DELTA_LANE_COUNTS_C0CB1DB1.csv","","143","143","cb02d3bc2f6090cc85f6bccbdd8a7ac5e07658cc6ea626a7f6122fffe966c505","CB02D3BC2F6090CC85F6BCCBDD8A7AC5E07658CC6EA626A7F6122FFFE966C505"
"SLAVIC_C0CB1DB1_FRONTIER_ADVANCE_NONSLAVIC_ROUTE_ISOLATION_WATCHER_20260707","BRANCH_DELTA_PACKAGE_ROOT_COUNTS_C0CB1DB1.csv","","224","224","0b97208a83141c8b0e2bc6932aa93550c25a8731389be3156608729e0f1d34ce","0B97208A83141C8B0E2BC6932AA93550C25A8731389BE3156608729E0F1D34CE"
