"closure_row_id","exact_gate_row_id","source_row_id","row_group","concept_id","english","exact_source_ref","source_path_or_url","source_path_resolution","direct_consumers","reader_boundary_action","blocker_bucket","unresolved_blocker","arabic_direct_micro_support","persian_farsi_direct_micro_support","dari_afghan_direct_micro_support","tajik_direct_micro_support","bridge_candidate_nonpromoted","bridge_candidate_review_boundary","adjacent_linear_algebra_boundary","route_decision","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","allowed_use","review_only_boundary","no_merge_boundary","term_promotion_allowed","bridge_promotion_allowed","canonical_translation_claim","native_review_claim","git_push"
"r3closure:r3exact:r3run:0079","r3exact:r3run:0079","arabic_msa_linear_system_microdraft:linear_algebra","arabic_msa_linear_system_microdraft","linear_algebra","linear algebra","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:linear_algebra :: source_id=arwiki_linear_algebra_raw; microdraft_use=source note / lane label","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: جبر خطي / الجبر الخطي","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0080","r3exact:r3run:0080","arabic_msa_linear_system_microdraft:linear_combination","arabic_msa_linear_system_microdraft","linear_combination","linear combination","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:linear_combination :: source_id=arwiki_linear_combination_raw; microdraft_use=تركيبة خطية","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: تركيبة خطية / تركيب خطي","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0081","r3exact:r3run:0081","arabic_msa_linear_system_microdraft:linear_equation","arabic_msa_linear_system_microdraft","linear_equation","linear equation","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:linear_equation :: source_id=arwiki_linear_equation_raw; microdraft_use=المعادلة الخطية","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: معادلة خطية / المعادلة الخطية","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0082","r3exact:r3run:0082","arabic_msa_linear_system_microdraft:system_of_linear_equations","arabic_msa_linear_system_microdraft","system_of_linear_equations","system of linear equations","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:system_of_linear_equations :: source_id=arwiki_linear_system_raw; microdraft_use=نظام المعادلات الخطية","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: نظام معادلات خطية / نظام المعادلات الخطية","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0083","r3exact:r3run:0083","arabic_msa_linear_system_microdraft:solution_solve","arabic_msa_linear_system_microdraft","solution_solve","solution / solve","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:solution_solve :: source_id=arwiki_linear_system_raw; arwiki_gaussian_elimination_raw; microdraft_use=حل","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: حل","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0084","r3exact:r3run:0084","arabic_msa_linear_system_microdraft:variable","arabic_msa_linear_system_microdraft","variable","variable","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:variable :: source_id=arwiki_linear_equation_raw; arwiki_linear_system_raw; microdraft_use=متغيرات","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: متغير","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0085","r3exact:r3run:0085","arabic_msa_linear_system_microdraft:coefficient","arabic_msa_linear_system_microdraft","coefficient","coefficient","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:coefficient :: source_id=arwiki_coefficient_raw; arwiki_linear_equation_raw; microdraft_use=معاملات","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: معامل","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0086","r3exact:r3run:0086","arabic_msa_linear_system_microdraft:constant","arabic_msa_linear_system_microdraft","constant","constant","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:constant :: source_id=arwiki_mathematical_constant_raw; arwiki_linear_equation_raw; microdraft_use=ثابت","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: ثابت","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0087","r3exact:r3run:0087","arabic_msa_linear_system_microdraft:matrix","arabic_msa_linear_system_microdraft","matrix","matrix","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:matrix :: source_id=arwiki_matrix_math_raw; arwiki_linear_algebra_raw; microdraft_use=not used","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: مصفوفة","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0088","r3exact:r3run:0088","arabic_msa_linear_system_microdraft:vector","arabic_msa_linear_system_microdraft","vector","vector","HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json :: arabic_msa_linear_system_microdraft:vector :: source_id=arwiki_vector_raw; arwiki_linear_algebra_raw; microdraft_use=not used","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_SYSTEM_DEFINITION_ARABIC_MSA_MICRODRAFT_20260702T011438Z.json","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","urdu_hindustani_separate_no_persianate_merge","pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: متجه","","","","","no_bridge_candidate_in_row","not_adjacent_linear_algebra_row","route_direct_arabic_scope","consume_review_only_microdraft_support","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
