archive_path,source_relative_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,volume,printed_page,parent_pdf_page_1based,crop_origin_x_percent,crop_origin_y_percent,crop_bbox_status,generator_profile,locator_status,qa_disposition,linked_tex_object,parent_scan_sha256
images/unmapped/_a0_crop.png,_a0_crop.png,_a0_crop.png,195853,24A2E2ED1E7B993F014511AF165354C2B0C4970B055B9932F9F6B9DA5132D163,2880,452,L,,,2026-06-25T09:20:30.979751+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_ab11.png,_ab11.png,_ab11.png,83294,7FA156445A205D2F3ED7312E0922195A934E9B4338441C8341108DBA891DA9B8,2100,434,L,,,2026-06-25T07:48:43.551158+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_abc_zoom.png,_abc_zoom.png,_abc_zoom.png,98399,4F5CDA2F57DE2F2ABA77D7D85CF04E404ED5E5C9A9430D1FFEDB3BF56713B817,2100,705,L,,,2026-06-25T12:16:59.103651+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_after6.png,_after6.png,_after6.png,275928,00AB1CD75F13E31B0FC7DE4AA2B5A3C88C2701883651920194872958EB8D1957,3000,676,L,,,2026-06-25T10:49:37.063757+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_alpha2.png,_alpha2.png,_alpha2.png,57910,C4EB1BA78A2FDB9733C316F35F08F983326E57067DAA6BDEA8FA6AE71A406799,1600,352,L,,,2026-06-25T07:48:43.539100+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_alpha_top.png,_alpha_top.png,_alpha_top.png,153391,A1A7DCAB4B83E0D18EE56E547C7A12970945DDD348CC5038F1BAE578BA2BB4FD,3571,654,L,,,2026-06-25T12:24:16.997336+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_ar2_zoom.png,_ar2_zoom.png,_ar2_zoom.png,35105,FD23C8A28DF80B158412E359E9A0E9D389E6D4944EFF7C41C531A9CE1260CBE3,1200,660,L,,,2026-06-25T12:38:03.938390+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_ar_zoom.png,_ar_zoom.png,_ar_zoom.png,29125,9564D24206711C8378BCF6F0BAAD9E0EBEC9157FE339E1B53BB27A3FC7CDB356,1400,560,L,,,2026-06-25T12:37:39.538948+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_arr_zoom.png,_arr_zoom.png,_arr_zoom.png,159090,18947AE50D44B5FB9F46AB55D1B71419F304A39D4FD37AE9F1C6C23CE2F41A1B,2640,1067,L,,,2026-06-25T05:46:39.887920+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_array_zoom.png,_array_zoom.png,_array_zoom.png,115050,FD318CA4258B1E3EEACE47EB732AE839FF0B400DDC878A6C09B68C8D28E188C7,2720,384,L,,,2026-06-25T12:15:47.517535+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_b_bot.png,_b_bot.png,_b_bot.png,193676,AFC986EDEA00BF5C9C8457E111377990984E09A59F191C5FAEA732F1EDC0B6EE,2400,804,L,,,2026-06-25T06:40:42.480984+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_b_eq10row3.png,_b_eq10row3.png,_b_eq10row3.png,67204,B38F74FA9EB74C707858D328707B93F3A13CF6DECE5E929FAEF18A24924F1B66,2400,350,L,,,2026-06-25T06:40:57.616384+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_b_top.png,_b_top.png,_b_top.png,228933,943AF306DC99A6048B30CEF1AF1BA98081BD2BE0C4A27F6AD72569563C9D7926,2400,730,L,,,2026-06-25T06:40:42.461983+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_beta_i.png,_beta_i.png,_beta_i.png,76625,348401B6C427E8C45F631794017B5123CDE4CFFA0B5295B218D12D6A4F2273A1,3010,182,L,,,2026-06-25T06:04:04.511980+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_beta_i2.png,_beta_i2.png,_beta_i2.png,107904,94738C57C3D8C9F9F891EDAD6CB51B990CA9C3C3A6C8F76B70814565A391BE6C,3655,187,L,,,2026-06-25T06:04:16.563762+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_beta_mid.png,_beta_mid.png,_beta_mid.png,134354,0870E5EE2F3FF6F1581EB2A0E16AE2289DFCB4458C88482B50B3F5A666E3DB4A,3840,486,L,,,2026-06-25T12:23:44.022986+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_beta_top.png,_beta_top.png,_beta_top.png,102355,CCF9A196F674EFD80AA03E9CE72061F8164665F3D9D03269511AE7597260C516,3840,438,L,,,2026-06-25T12:24:00.858443+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
images/unmapped/_bigeq_zoom.png,_bigeq_zoom.png,_bigeq_zoom.png,110347,C19940249B4F5E34FA73B486AB7A03E069A0713765DA38DCCEEAB0807DEB9442,2200,355,L,,,2026-06-25T12:17:22.897654+00:00,1,,,,,not_recorded,recovered current-audit image; per-file invocation not retained,volume_known_page_unresolved,source_audit_witness_not_translation_certification,weber_v1_ge.tex,50BA482A39C9918AC81B31D631B65B11C37C5E67BEC42C559F6D504A28196DEB
