rank,token,count,classification,files,top_files,candidate_action
1,togda,1207,proof_or_general_register_candidate,168,translations/endmatter/post44/source_fidelity/interslavic/v001/Noether_Post44_SourceFidelity_Interslavic_v001.tex; translations/paper40/source_fidelity/interslavic/v001/Noether_Paper40_SourceFidelity_Interslavic_v001.tex; translations/paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex,triage_general_register_or_stoplist
2,nehaj,489,proof_or_general_register_candidate,105,translations/endmatter/post44/source_fidelity/interslavic/v001/Noether_Post44_SourceFidelity_Interslavic_v001.tex; translations/paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex; translations/paper40/source_fidelity/interslavic/v001/Noether_Paper40_SourceFidelity_Interslavic_v001.tex,triage_general_register_or_stoplist
3,važi,243,proof_or_general_register_candidate,90,translations/paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex; translations/endmatter/post44/source_fidelity/interslavic/v001/Noether_Post44_SourceFidelity_Interslavic_v001.tex; translations/paper40/source_fidelity/interslavic/v001/Noether_Paper40_SourceFidelity_Interslavic_v001.tex,triage_general_register_or_stoplist
4,osoblivo,177,proof_or_general_register_candidate,78,translations/paper13/interslavic/v001/Noether_Paper13_Interslavic_v001.tex; translations/paper14/interslavic/v001/Noether_Paper14_Interslavic_v001.tex; translations/paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex,triage_general_register_or_stoplist
5,poněže,172,proof_grammar_insert_candidate,56,translations/paper14/interslavic/v001/Noether_Paper14_Interslavic_v001.tex; translations/paper08/interslavic/v001/Noether_Paper08_Interslavic_v001.tex; translations/paper29/interslavic/v001/Noether_Paper29_Interslavic_v001.tex,insert_as_proof_grammar_marker
6,poneže,171,proof_or_general_register_candidate,56,translations/paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex; translations/paper19/interslavic/v001/Noether_Paper19_Section06_Interslavic_v001.tex; translations/paper09/interslavic/v001/Noether_Paper09_Section09_Interslavic_v001.tex,triage_general_register_or_stoplist
7,znovu,169,proof_or_general_register_candidate,68,translations/paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex; translations/paper15/interslavic/v001/Noether_Paper15_Interslavic_v001.tex; translations/paper13/interslavic/v001/Noether_Paper13_Interslavic_v001.tex,triage_general_register_or_stoplist
8,teper,161,proof_or_general_register_candidate,61,translations/paper15/interslavic/v001/Noether_Paper15_Interslavic_v001.tex; translations/paper19/interslavic/v001/Noether_Paper19_Section03_Interslavic_v001.tex; translations/paper13/interslavic/v001/Noether_Paper13_Interslavic_v001.tex,triage_general_register_or_stoplist
9,jego,145,proof_or_general_register_candidate,68,translations/paper43/source_fidelity/interslavic/v001/Noether_Paper43_SourceFidelity_Interslavic_v001.tex; translations/paper39/source_fidelity/interslavic/v001/Noether_Paper39_SourceFidelity_Interslavic_v001.tex; translations/endmatter/post44/source_fidelity/interslavic/v001/Noether_Post44_SourceFidelity_Interslavic_v001.tex,triage_general_register_or_stoplist
10,pokazuje,144,proof_or_general_register_candidate,64,translations/paper14/interslavic/v001/Noether_Paper14_Interslavic_v001.tex; translations/paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex; translations/paper13/interslavic/v001/Noether_Paper13_Interslavic_v001.tex,triage_general_register_or_stoplist
