package_id,lane,delta_status,source_relative_path,package_relative_path,bytes,sha256,frontier_package,frontier_sha256,frontier_bytes
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_CORPUS_TRANSLATION_SHA256_20260704.txt,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_CORPUS_TRANSLATION_SHA256_20260704.txt,489,716E6B3B5FABDC607ADB1CA15D7DC3A396BB28FAB12EA6D91C019A933EE1B30F,344,8DE68C39CB2CD462F6814DDC7902DC06AC1EC6A2135C0D4CD2D4EC5D63D1A1A7,489
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_DURABLE_RUN_LOG_20260704.md,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_DURABLE_RUN_LOG_20260704.md,38415,76D1C6AE5C29BCB1FDA66ACA1B5B9CA6FDDF2ED609BFB94E5557166AF3D1F433,344,11873D0F15F7E46BEC054991191CFF6F93548AA19A434BCD4D7CBA79D5D8485B,38476
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_GITHUB_SOURCE_ARCHIVE_PROBE_SHA256_20260704.txt,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_GITHUB_SOURCE_ARCHIVE_PROBE_SHA256_20260704.txt,364,4A4615CD461F81B3F28664E1F92145F63956FE402A164CE6090F36874F9CC2B3,344,E53B6BF3FE6EFA62E8786F69C1A415F44C0AD27DCC59B6969975A40D1C045E4A,364
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_R3_GAP_REFRESH_INTAKE_SHA256_20260704.txt,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_R3_GAP_REFRESH_INTAKE_SHA256_20260704.txt,352,5A18A8DAF2AA75B02794F90C55E323C559DB645668258A86CD9AE840E8B35D69,344,1852A3166B4B42579171FA1BAC66D26C244776964DF1DF22D7FA37198CB08984,352
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt,520,2E27723CC488AD90A9CE7D325660C96126DD66B61E57C79BA237A52B65F88743,344,249F6DD2D91F1DC1A13CCFB8197359BF44AC11D783149DE8DC36C082EB0B7F9E,520
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.csv,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.csv,10710,E01215F4911B8A34A0B53F8C046C7E9359F781103B77CC24A26A1A047EF528ED,344,2ADB786048223E5D936D19CBE85DCC8AB8D436ACBD17A9C4E802E295A1CD1445,10762
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.md,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.md,6019,591FE73A09BD6AE5C519EBF53440CBAB56C345A3595B612A79F167BC86A769AE,344,F02B8BEDC434EE50A91E2F1DEA9568BC9C78F90D73BBFB90F4D8617CC58831C0,6045
345,noether-arabic-rtl-source-evidence-draft-lane,HASH_CHANGED_AFTER_PACKAGE_FRONTIER,NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_SHA256_20260704.txt,lane_outputs\noether-arabic-rtl-source-evidence-draft-lane\NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_SHA256_20260704.txt,364,3DBC70697D1CF662318E2F1DD4538CB303C8F015E93B9AF16321E4A63FC5100B,344,4AB6A38FC8DB4A9D13A9C39F542EED7DE7356910BEA8373A4FD44842B308AD06,364
345,noether-interlanguage-method-authority,MISSING_FROM_PACKAGE_FRONTIER,NOETHER_PERSIANATE_TAJIK_OWNER_UPLOAD_POLICY_APPLY_GUIDE_20260704T204406Z.json,lane_outputs\noether-interlanguage-method-authority\NOETHER_PERSIANATE_TAJIK_OWNER_UPLOAD_POLICY_APPLY_GUIDE_20260704T204406Z.json,12067,41D72C24AA169091DD994E8DBD2D59DB98FED90AA9EE260E18F93E148D9156AA,,,
345,noether-interlanguage-method-authority,MISSING_FROM_PACKAGE_FRONTIER,NOETHER_PERSIANATE_TAJIK_OWNER_UPLOAD_POLICY_APPLY_GUIDE_20260704T204406Z.md,lane_outputs\noether-interlanguage-method-authority\NOETHER_PERSIANATE_TAJIK_OWNER_UPLOAD_POLICY_APPLY_GUIDE_20260704T204406Z.md,5748,69C3E7C5DE3B3FE9C6808997B5C678268E1A8832D3F053A2673C45EACB5909AF,,,
