"path","exists","expected","actual","ok"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/B3_HANDOFF_SENT_761BEC88.md","True","D4BAB95009AD60554146E39C9FD22066B04156490DE07E972E1C5D9B5BD19AC7","D4BAB95009AD60554146E39C9FD22066B04156490DE07E972E1C5D9B5BD19AC7","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_COMMITS_4065F6A4_TO_761BEC88.csv","True","E618D149530CDBD9E1CA705BDB0B1456673D956D7AE6A10D444820C46AABA7A7","E618D149530CDBD9E1CA705BDB0B1456673D956D7AE6A10D444820C46AABA7A7","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_FILES_4065F6A4_TO_761BEC88.csv","True","5CAC6DEA676A37BE5E1DA0924C24404A874F0A4AEA0B93C86E225F164ED66185","5CAC6DEA676A37BE5E1DA0924C24404A874F0A4AEA0B93C86E225F164ED66185","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_SUMMARY_761BEC88.csv","True","67A1BD7A6041E7E9502B79164900003C861B9979CAF62390B3ACC4E91899B9B1","67A1BD7A6041E7E9502B79164900003C861B9979CAF62390B3ACC4E91899B9B1","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/CHILD_LANE_PACKET_INVENTORY_761BEC88.csv","True","35CEF3D6236C2EDDBB6F8E71C6B6201117D99A3956D10A2FBCA73ED158C39864","35CEF3D6236C2EDDBB6F8E71C6B6201117D99A3956D10A2FBCA73ED158C39864","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/CHILD_PACKET_CSV_ROW_COUNTS_761BEC88.csv","True","AFFA12BA0FBDD31DCB53A17FF291E009DB3C61B1028D516822AAB02E1F6E926A","AFFA12BA0FBDD31DCB53A17FF291E009DB3C61B1028D516822AAB02E1F6E926A","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/EIGHT_LANE_ROUTING_STATUS_761BEC88.csv","True","511FBB8FB44967BB513E7742667D9EDA110895F3E29FC37E5FF99DAB9F1C60DB","511FBB8FB44967BB513E7742667D9EDA110895F3E29FC37E5FF99DAB9F1C60DB","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_761BEC88.csv","True","3B4D194B7B7E40AB412515E416A281EA7BF3134389213EB5884E7A2EE92E2718","3B4D194B7B7E40AB412515E416A281EA7BF3134389213EB5884E7A2EE92E2718","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/PACKET_MANIFEST_REPLAY_761BEC88.csv","True","E5614798DA2B59F2506D2673D309BFF200E4CE4EAAA471123558D9E4AE1A250D","E5614798DA2B59F2506D2673D309BFF200E4CE4EAAA471123558D9E4AE1A250D","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/README.md","True","9FC50D5FBE6E9C042EF2698A84E2B698765D1432FF141C223265A752DE0F0711","9FC50D5FBE6E9C042EF2698A84E2B698765D1432FF141C223265A752DE0F0711","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/SIBLING_WAKE_LEDGER_761BEC88.csv","True","165D7AEF531D00337CC1FDA5D1C4C346C8CC8CE11997C0E03E1CD176CE9EF9B5","165D7AEF531D00337CC1FDA5D1C4C346C8CC8CE11997C0E03E1CD176CE9EF9B5","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_761BEC88.csv","True","48D331280A92B9161B9B15FEDBB71472B932DCC5A1BBB1BE7100CAF04B06CAF6","48D331280A92B9161B9B15FEDBB71472B932DCC5A1BBB1BE7100CAF04B06CAF6","True"
"NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/SUMMARY.json","True","BE4424518017BBE3991712F0C154E52EA96B597FB20D982BFCF5C26957C7BD5D","BE4424518017BBE3991712F0C154E52EA96B597FB20D982BFCF5C26957C7BD5D","True"
