"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_sc_th_hy.oxt","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_sc_th_hy.oxt","565717","1FF18ED056C70AAB50E5FE91633C34D227E5FF6877443792F2CD5963904427BF","2026-07-05T05:01:51.4027592Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_webext_3_09_18_20260307.xpi","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_webext_3_09_18_20260307.xpi","481417","44125D0951109D20A4F45DD5D9E4111C960BCD748C19B7C46822AF05C2BD2BF1","2026-07-05T05:01:51.8866572Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\COPYING","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\COPYING","17992","E7431AC20E815B6797369E802F9E4BB1B0082485060D8B096235F035D741BD89","2023-10-26T07:24:56.0000000Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\description.xml","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\description.xml","1484","431C6924A10C04E11D9E275AEB88A0FBBD35882B8C3D530FE8C2495DCBA3125E","2026-03-07T20:21:20.0000000Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\dictionaries.xcu","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\dictionaries.xcu","1753","82CF8AAC5BDA50EF4E0EC7D31218389B68C496524DDC62CE4124060AC3B57951","2026-03-07T20:21:20.0000000Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_DE_soblex_w8_3.09.18.aff","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_DE_soblex_w8_3.09.18.aff","497980","397C7DD0140480100D432CDE6F6876F02AACE72B1334B6AE15BB45CCE41B637E","2026-03-07T20:09:16.0000000Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_DE_soblex_w8_3.09.18.dic","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_DE_soblex_w8_3.09.18.dic","1938218","193F4811638EFEF9B1D2DAACCAA200C0AA3C2DF0B0EA16620B7D7C8314D7FF77","2026-03-07T20:09:16.0000000Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_kak_to_jenoz_praju.dat","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_kak_to_jenoz_praju.dat","139589","E66CE272C5241FDADB16ABFF72B6C6AC1EBD4D708EF8FAE39131ECB2E346B238","2023-10-26T07:24:56.0000000Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_kak_to_jenoz_praju.idx","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hsb_kak_to_jenoz_praju.idx","18945","0AD66D14286A22B07D150E9776B8470C1F670DA9E9A574A4C958E8BDA9A64C82","2023-10-26T07:24:56.0000000Z","omitted_raw_source_body","through package 479",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hyph_soblex_hsb_DE.dic","source_canon_witness_cache_20260704\hsb_soblex_spellchecker_3_09_18_20260307_oxt_extracted\hyph_soblex_hsb_DE.dic","36742","994EE217B6A4E0C3C35435AC0309D6B9E81E7528102C6484C68AD461E9544D85","2023-10-26T07:24:56.0000000Z","omitted_raw_source_body","through package 479",,,
