"root_id","lane","local_path","relative_path","dest_path","bytes","sha256"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\b3\B3_ROUTE.csv","b3/B3_ROUTE.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/b3/B3_ROUTE.csv","797","06a8bc8e2e7c36e82f33785e21c6d839418b76d6411481d8d14a27a4794b1abb"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\blockers\R6_DFB0AC3E_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","blockers/R6_DFB0AC3E_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_DFB0AC3E_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","2250","ba9a9723d7b7cfb5cf98170fff5837742adf697e06cec15e2ef27e63e38b6e16"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\branch-current\R6_DFB0AC3E_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","branch-current/R6_DFB0AC3E_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_DFB0AC3E_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","553","561c357e36dc8c54a16f1bd11d052f34943d973d2d353a78a9f1d1fb1b090f77"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\branch-current\R6_DFB0AC3E_LOCAL_HEAD_NAMED_FILE_HITS.csv","branch-current/R6_DFB0AC3E_LOCAL_HEAD_NAMED_FILE_HITS.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_DFB0AC3E_LOCAL_HEAD_NAMED_FILE_HITS.csv","5","f01a374e9c81e3db89b3a42940c4d6a5447684986a1296e42bf13f196eed6295"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\branch-current\R6_DFB0AC3E_PAYLOAD_FRONTIER_CORRECTION.csv","branch-current/R6_DFB0AC3E_PAYLOAD_FRONTIER_CORRECTION.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_DFB0AC3E_PAYLOAD_FRONTIER_CORRECTION.csv","2137","94244d795cc64bfd94f0e61fcd7044fbd4db4870885638e12e5934b6235ff641"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\ethics\R6_DFB0AC3E_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","ethics/R6_DFB0AC3E_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/ethics/R6_DFB0AC3E_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","1149","850e2ff4516087cdbcc459ab5198bce1cb42aa030ecb2a013898a0657f96a66c"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\fable\R6_DFB0AC3E_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","fable/R6_DFB0AC3E_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_DFB0AC3E_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","2373","41fc28bd30026454389cca1dc029fb840150c4b2c1c4445b56f05ed0cff6d326"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\input-verification\R6_DFB0AC3E_PRIOR_PACKAGE_SHA_VERIFY.csv","input-verification/R6_DFB0AC3E_PRIOR_PACKAGE_SHA_VERIFY.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_DFB0AC3E_PRIOR_PACKAGE_SHA_VERIFY.csv","4423","815793b49f093a51daef0457588ae3e30210a4225e23eda108f93e126cd178da"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\logs\LOGBOOK_EXCERPT_20260706.md","logs/LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md","1580","727c8cafad9eb3e2c63418f451512a19f49d168111830417bd5f8ba46fc6b2aa"
"r6_dfb0ac3e_current_head_source_start","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707\MANIFEST.csv","MANIFEST.csv","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/MANIFEST.csv","2765","b183ab3ffad83df42e379bd301625dced2694c5b07831d4cea6a64122e748637"
