record_id,record_type,parent_id,revision,revision_of,supersedes,superseded_by,volume,expose,unit,source_lines,source_locator,authority_role,authority_sha256,source_reading,target_reading,decision,status,confidence,evidence_path,evidence_bytes,evidence_sha256,raw_cursor,substantive_cursor,release_state,revisit_condition
SGA2-X-C38@1,unit_status,,1,,,,SGA2,X,Corollary3.8 statement and one-line proof,3536-3540,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,one complete corollary and proof,source-aligned English target,retain bounded unit pending independent review,producer_pass_pending_independent_review,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,6011,2366900E8F13F40BBC72D876ED0FEC014403855E7278C0D1160553985634D6F3,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-HEADING@1,structure_control,SGA2-X-C38@1,1,,,,SGA2,X,kind and number,3536,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,corollaire label X.3.8,Corollary 3.8,preserve visible number,structure_pass,high,TARGET_EXTRACTED_TEXT.txt,1030,2D84488EFC1FA13497CBCA9E6A555D66E33A1B0AE2C24F22311F965A3F04A9B6,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-RING@1,semantic_control,SGA2-X-C38@1,1,,,,SGA2,X,ring hypothesis,3537,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,A noetherian local ring,same,preserve object and adjectives,semantic_pass,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,6011,2366900E8F13F40BBC72D876ED0FEC014403855E7278C0D1160553985634D6F3,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-DEPTH@1,formula_symbol_control,SGA2-X-C38@1,1,,,,SGA2,X,depth inequality,3537,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prof A >= 2,depth A >= 2,apply established English operator normalization only,formula_pass,high,TARGET_PAGE_001_200DPI.png,133303,601912F151D06316F8B18897D1CAF75DDECFD35363DC215DE8F1A670E3600094,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-COMPLETION@1,formula_symbol_control,SGA2-X-C38@1,1,,,,SGA2,X,completion of A,3537,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,hat A,widehat A,preserve base symbol and completion hat,formula_pass,high,TARGET_PAGE_001_200DPI.png,133303,601912F151D06316F8B18897D1CAF75DDECFD35363DC215DE8F1A670E3600094,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-IMPLICATION@1,logical_control,SGA2-X-C38@1,1,,,,SGA2,X,purity implication,3537,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,purity of completion implies purity of A,same,preserve implication direction,logic_pass,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,6011,2366900E8F13F40BBC72D876ED0FEC014403855E7278C0D1160553985634D6F3,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-PROOF@1,structure_control,SGA2-X-C38@1,1,,,,SGA2,X,one-line proof,3540,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Result from Lemma3.5 and Lemma3.6,Proof: This follows from Lemma3.5 and Lemma3.6,add structural Proof label without QED,structure_pass,high,TARGET_EXTRACTED_TEXT.txt,1030,2D84488EFC1FA13497CBCA9E6A555D66E33A1B0AE2C24F22311F965A3F04A9B6,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-REF35@1,reference_control,SGA2-X-C38@1,1,,,,SGA2,X,Lemma3.5 reference,3540,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Ref X.3.5,Lemma 3.5,preserve first proof reference,reference_pass,high,SOURCE_LINES_3536_3540_LATIN1_LF.tex,218,94D108BA11D32F382E082BC77136954852D98A5FCBD1DE545A67C4064F9F3E2D,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-REF36@1,reference_control,SGA2-X-C38@1,1,,,,SGA2,X,Lemma3.6 reference,3540,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Ref X.3.6,Lemma 3.6,preserve second proof reference,reference_pass,high,SOURCE_LINES_3536_3540_LATIN1_LF.tex,218,94D108BA11D32F382E082BC77136954852D98A5FCBD1DE545A67C4064F9F3E2D,3541,3542,internal_not_for_release,independent_review_required
SGA2-X-C38-NO-QED@1,adverse_delta_control,SGA2-X-C38@1,1,,,,SGA2,X,proof ending,3540,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,no QED mark,no QED mark,do not invent proof terminator,adverse_delta_pass,high,TARGET_EXTRACTED_TEXT.txt,1030,2D84488EFC1FA13497CBCA9E6A555D66E33A1B0AE2C24F22311F965A3F04A9B6,3541,3542,internal_not_for_release,independent_review_required
