relative_path,pdf_bytes,pdf_sha256,extracted_text_bytes,finding_count,finding_rules,disposition,scan_status
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p21-211-irreducibility-vectorcrop.pdf,153511,E52A8321810CBA513AB1B00F860FD862536830BB458A60BE6B9B7534B6E79076,3072,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p21-212-closures-generic-point-vectorcrop.pdf,153512,2C31CEDA5F95CD13D4CAEC09C5693CD6C7627809C27E7336759AD1A8DB0A43AC,3072,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p21-213-T0-quasicompact-vectorcrop.pdf,153512,461D5B1AA8BF4FE8EA5BE72FEC68E65A76FEA49BD5465F07CB680B3E5EA4E5B7,3072,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p21-214-open-cover-intersections-vectorcrop.pdf,153512,F7FC78177C9BC331C6BC56ED1AD8D9EE117F6EA6E4DA647DEB2CBFB3F83DA224,3072,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p22-216-closure-correspondence-vectorcrop.pdf,162412,9635E2EBAC4EC9541F764D59C10C4ACA6D9226D3AFC91155E4392EBC2FC2BFCA,3287,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p22-216-components-Ui-vectorcrop.pdf,162412,EEE361350C657944E70D128986CCD5068D5479D02BB9DB7051D89E47F9A23298,3287,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p22-217-closures-vectorcrop.pdf,162412,DA7FD318B9C5789417AA1D7737192FE552102B54D1FFEE9A41ED16FE405F5113,3287,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p22-218-fiber-components-vectorcrop.pdf,162413,8962FD74D5FFC76F943AC2FBAB4BDDD71F1EFF84AB9E75EC22EC8E4584DCFA1C,3287,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p23-221-222-noetherian-recurrence-vectorcrop.pdf,140109,580DBBE1C1CF63FE12C109A86054FD33AB2993F461D9C5440C97D4735C2191AC,2772,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p23-223-225-and-section3-heading-vectorcrop.pdf,140102,279D1539455C326915F95255D341FD9DFFD0A4DEAA8C84A1B60445FC81E305C0,2772,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p23-311-universal-problem-bottom-vectorcrop.pdf,140109,D70885F645E8814B4CA897A00CE6BDCD3818EBF38EEC32A8B2FF7AC764A9AF7F,2772,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
french_canon/qa/ega1_chapter0_authority_5000dpi_details/p23-311-universal-problem-top-vectorcrop.pdf,140102,FE4D76C07C7EB3F5DA1BD37CC38BA5D2077D0527D97A31DC384FFE595A011FAF,2772,0,,PRIVATE_ONLY,PASS_PRIVATE_CUSTODY_ONLY
