relative_path,original_bytes,original_sha256,kind,encoding,disposition,public_bytes,public_sha256,privacy_action_count,privacy_rules,public_zip_part,rights_status,withheld_reason
french_canon/CONTINUATION_HANDOFF.md,16879,69902BF2313EF655FEEC06B5A208B20E9B20687E6A10CA59F3FCBDA285813FEE,text,utf-8,PUBLIC_PROJECTION_REDACTED,16890,796549151B52C9F068D71F964E17E8D5FD6DFB2FA6033FF3C66267EB11E31495,2,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/LOGBOOK.md,132511,230327EB4674FD18B0614BEA20E12AAB38E3B206FEFA878E21F2A33672785430,text,utf-8,PUBLIC_PROJECTION_REDACTED,132522,8959E757BF1A33E8268A32ABAB2BC1A3A5E3CBC9CF70741CD7142DB5539A219E,2,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/README.md,858,70D6B44C93313E4FF153544EAB7260991C5F57FE66C96E0B193E9A2392713D59,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,858,70D6B44C93313E4FF153544EAB7260991C5F57FE66C96E0B193E9A2392713D59,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/STATUS.md,101362,B51DAA92B413A884FFE86BB0A9C636704FB25E08512FDC375458AC246CB9A063,text,utf-8,PUBLIC_PROJECTION_REDACTED,101393,857475D15E25B4BD46593A730DB811651AE2C3627FA6A28A4877CB6661F3CFD2,3,internal_working_tree_segment;windows_absolute_root,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/AUTHORITY_SHA256.csv,1300,9BAC5E1573AC4CB5C760A96AC02AB28158FE14F690563293C60093ACB1898CC5,text,utf-8,PUBLIC_PROJECTION_REDACTED,1340,A2819025D9DCB0608382321B2DFC56B999A0B35F63BB43EC9270EC64C92F2ADE,8,windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_20260802_P69.json,3430,C573B883E4C4AE8EB9D1814DFD1C276FFA303DA783C99B9612B626808F34AD97,text,utf-8,PUBLIC_PROJECTION_REDACTED,3441,E4BFEC07DBB6971137277D5A600F14EA1B45BF11397E6D5185442E6CC1A81BD4,2,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_20260802_P70.json,5310,E7BF9F949070CC64A3E151ADA9A6DD5A5DC93A9CCB16DB8CC4F5C2D200143502,text,utf-8,PUBLIC_PROJECTION_REDACTED,5321,D5E5773B2234DEE40B0B74DD2FCA276CAD5FAD3B07B0A547A377F5AB258EABCE,2,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_20260802_P71.json,5624,0860382D6033C56D637BB97BF5FD266EF6AAAB952DB2CED725C466460973B013,text,utf-8,PUBLIC_PROJECTION_REDACTED,5635,D178A0B183D8CDF34A39E53E84CC331D9753B174CEC3D93F7DD50C9FD768137D,2,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_20260802_P72.json,4782,A0134C51C52CEC5F4B678AD5385F69607993BBF5B6DF48C85261BCE1A554C00D,text,utf-8,PUBLIC_PROJECTION_REDACTED,4793,E6D7DA2FA5907C75FF7E073BC9F23A279537A18A42F0D7938710D1F94851CC61,2,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_20260802_P74.json,6498,B942235F580D5C88341F84240403E25F3C7652556A2DF31D32883654ADC2941C,text,utf-8,PUBLIC_PROJECTION_REDACTED,6514,CF2B6A10B186BA5A1B542987656CEAC7842B5FC08F5F044CA6A7EF68B4F35AC4,3,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_20260802_P75.json,5942,A8BE634DEE0F22DE74A89017A9A82058409AFEF6896C6BFED2C24B85C873B425,text,utf-8,PUBLIC_PROJECTION_REDACTED,5958,3D420FA24E9FA41EA04412481FC21F128D036E4DE24240A816B9BD2948F7A65D,3,internal_working_tree_segment;windows_user_home,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P69.json,969,AA2F19300B82F65C8B1EA06A3B4D5BAA7DD0EC037539AE105F0A6DAF69A2FEED,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,969,AA2F19300B82F65C8B1EA06A3B4D5BAA7DD0EC037539AE105F0A6DAF69A2FEED,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P70.json,1343,594CA1C1C8C4EFD9A9CBDDFD2D3A4C4967554C472114D29A41EDCE1DD114F4F9,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1343,594CA1C1C8C4EFD9A9CBDDFD2D3A4C4967554C472114D29A41EDCE1DD114F4F9,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P71.json,1751,06FF5FC10B72DE11C4F7FCF4187E7D92D57A17618B51573F7E55F0C8E81A407D,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1751,06FF5FC10B72DE11C4F7FCF4187E7D92D57A17618B51573F7E55F0C8E81A407D,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P72.json,1166,07193582CDE7D3DE73C962B3E3AD48B32A7A9F39305CA954568698749ABDB68F,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1166,07193582CDE7D3DE73C962B3E3AD48B32A7A9F39305CA954568698749ABDB68F,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P74.json,1580,58259986A8ECB74A802F6FBD97E0F459FCDD5DAED8F63D9106ACD1BB292B3C81,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1580,58259986A8ECB74A802F6FBD97E0F459FCDD5DAED8F63D9106ACD1BB292B3C81,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P75.json,1595,A9F9D759F997D2A51C13F7DC4A400E2A2431AC28F94EC517E588E1F4239095F0,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1595,A9F9D759F997D2A51C13F7DC4A400E2A2431AC28F94EC517E588E1F4239095F0,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED13_15_DIRECT_AUTHORITY_5000DPI_CROPS.csv,2514,B56B08ED9958A1CF4FD3C417953C5E2B6CB1EDA502A4F1E0F0C919F00C4E2D49,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,2514,B56B08ED9958A1CF4FD3C417953C5E2B6CB1EDA502A4F1E0F0C919F00C4E2D49,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED15_16_DIRECT_AUTHORITY_IMAGES.csv,2483,7DA744A8488A80EB98C4E2FF6A285DE428E73779C330F4029C46176C904F8AE4,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,2483,7DA744A8488A80EB98C4E2FF6A285DE428E73779C330F4029C46176C904F8AE4,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED17_18_DIRECT_AUTHORITY_IMAGES.csv,2683,FB4FA838AB77DD9504B2D3F0143D6628AFB0B40E0BA6A503DF3650635028DF27,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,2683,FB4FA838AB77DD9504B2D3F0143D6628AFB0B40E0BA6A503DF3650635028DF27,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED19_20_DIRECT_AUTHORITY_IMAGES.csv,2426,A02A0271C21E1A037F942B018C57306D3719068164E5714B105CEFE508087FDF,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,2426,A02A0271C21E1A037F942B018C57306D3719068164E5714B105CEFE508087FDF,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED21_DIRECT_AUTHORITY_IMAGES.csv,1163,F921AF92129D1B1CEADD8FA5CEFAC3EF18AC1F97879CFD042C76F34242139295,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1163,F921AF92129D1B1CEADD8FA5CEFAC3EF18AC1F97879CFD042C76F34242139295,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED22_DIRECT_AUTHORITY_IMAGES.csv,1164,7A8D101AB8AD123818D4B4C2771C758505A219B071D5B5BAA646DB64A88BB645,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1164,7A8D101AB8AD123818D4B4C2771C758505A219B071D5B5BAA646DB64A88BB645,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED23_24_DIRECT_AUTHORITY_IMAGES.csv,2780,274E7BD39765061551AF521987A1CD96AA3EF254F8448AEC198E1FEB70964E8A,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,2780,274E7BD39765061551AF521987A1CD96AA3EF254F8448AEC198E1FEB70964E8A,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED25_DIRECT_AUTHORITY_IMAGES.csv,1228,ED36A97EB8CB526EDC8CB5443B5DF63E626FD9CEA8615904039216462C6CE774,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1228,ED36A97EB8CB526EDC8CB5443B5DF63E626FD9CEA8615904039216462C6CE774,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
