"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705_MANIFEST.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705_MANIFEST.json","1239","18E37591438C349D5372EAA23656A272F04096E4DA794E93582602CFA1CD6D01","2026-07-05T03:03:52.3448438Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705_SHA256SUMS.txt","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705_SHA256SUMS.txt","542","C51A510EFD48626797C5752AEECFC4373A7EF1593D98FEB5DB1388614CE579F8","2026-07-05T03:03:52.3764770Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705.csv","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705.csv","55366","295020ECC8E006E531883AC68137B37F3AF2B54A7D940A2588CE471674779C38","2026-07-05T03:03:52.2864780Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705.json","73409","A9DF761BF66A3B7CD442489595569D3CA955E778094EFB033CDF14EE33303D60","2026-07-05T03:03:52.2810149Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705.md","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_20260705.md","7417","2D13B777EF7FD008AE656935B8DC893DA3A18DBA41C1E62C6003874F3023F75C","2026-07-05T03:03:52.2874773Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705_MANIFEST.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705_MANIFEST.json","1428","0B2EC43E0E5F0D39BDD2337DC4F5C249DC2CD73DABB9C3225569D1C058A7A21A","2026-07-05T03:04:30.3235165Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705_SHA256SUMS.txt","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705_SHA256SUMS.txt","618","393B67DA251A51E129176DAA20C2A98FCF38DC47C96EE27ADE31076AF44BF315","2026-07-05T03:04:30.3627283Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705.csv","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705.csv","2175","B08391F38D4ED60416B256440210C459AF817B2E41C45AF2E34AD97A4DF7E610","2026-07-05T03:04:30.2757298Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705.json","4092","E6857114CDF733371E8D888D27B06960A31D8B322905415084A814C2456CAB7A","2026-07-05T03:04:30.2757298Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705.md","lane_outputs\noether-cjk-native-source-evidence\NOETHER_CJK_SOURCE_CANON_PACKAGE_INCORPORATION_AUDIT_B3_PACKAGE_REQUEST_20260705.md","2040","E46FDDD7CF5C71964B0674FE904B514E99626208FC4197445A34D3EB7846782D","2026-07-05T03:04:30.2777384Z",,,
"noether-r9-africa-horn-west","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","R9_ARTIFACT_CHECKSUM_REFRESH_20260704.csv","lane_outputs\noether-r9-africa-horn-west\R9_ARTIFACT_CHECKSUM_REFRESH_20260704.csv","12066","F75D2D63846D628886108DBA5D8300A11E116A3C3FB7FDF7AC4E62287ACEB6C6","2026-07-05T03:04:49.9098827Z","404","AF1218066283110FD9E54B36963DFEDCAD4775896C577FD388CFF6BD406920A1","11755"
"noether-r9-africa-horn-west","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","R9_ARTIFACT_MANIFEST_20260704.json","lane_outputs\noether-r9-africa-horn-west\R9_ARTIFACT_MANIFEST_20260704.json","14964","7A20470C7B06DF23D6003817362282594B09BE4D08C841484F61F983D96B2F8A","2026-07-05T03:04:48.8370176Z","404","7B9A653CDC89F19FE0746241162D7E09482028DAA89442A5FBE8FA3D3AC72953","14619"
"noether-r9-africa-horn-west","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","R9_DURABLE_RUN_LOG_20260704.jsonl","lane_outputs\noether-r9-africa-horn-west\R9_DURABLE_RUN_LOG_20260704.jsonl","46824","6BCA07AB81CD51298CC73FEFFCD092E79E987EE57DF504955F862F85D272A056","2026-07-05T03:04:24.1134206Z","404","83391CED23F81E59CDEAFB43F6A0D4623BEA77066F62BCAD2FAB4EB17224BAF7","45543"
"noether-r9-africa-horn-west","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","R9_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_DURABLE_RUN_LOG_20260704.md","48385","491EF8B1DFCF57AF54975A3B9AF26EC5B01ADEAE7107DF1F1DC6EC30ECA8DC17","2026-07-05T03:04:24.1114131Z","404","CB56F156FF0D1604F9EC96D7F49FA070A8F4595E579CCB09A905D5807B68F431","47174"
"noether-r9-africa-horn-west","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_FIXPASS_20260704.csv","lane_outputs\noether-r9-africa-horn-west\R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_FIXPASS_20260704.csv","11666","EF5D498F3733891DFCCFA5C49892518B40F55EF76BF3D88CECF17CB1F7D7EB43","2026-07-05T03:04:48.8884828Z","404","FCC843F4DBF7C70172D69A1FD9C44935C58FD7A963E4F17DC2476ECBE75AC47E","11383"
