"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_CONTINUATION_09_RUN_LOG_ADDENDUM_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_CONTINUATION_09_RUN_LOG_ADDENDUM_20260704.md","2171","4293CB0AEFD3A98C428A9C8C6081713C5B335B100995418C97D5FB141940E1F4","2026-07-04T06:17:49.1248940Z",,,
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","45064","E8DB0055CAB8D531F4973DF427B50E4A0DDA15C2B27B4AF31C661CF9E96EE469","2026-07-04T06:18:10.8431246Z","164","802E037E70383E30F0224CE6ED56C04E7483B1016C6A49F4C6B79A653448FCD7","42096"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.json","29587","1AFA5268BFE516F4B6DD5819F03C475AEC2E0ACB71B7BC08ABF2DD8FC589307E","2026-07-04T06:17:49.1228826Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.md","18107","A277EF6715B1F08334034FF6657C83107EEFE53C21DE8A50BD1915950B229495","2026-07-04T06:17:49.1248940Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_MANIFEST_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_MANIFEST_20260704.json","1587","BFE2F1A1AFAAEEDE64AC0305EDAC2EFF651D2942A2D0B59E21AF805323AE3551","2026-07-04T06:17:49.1992453Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_SHA256SUMS_20260704.txt","593","3D702C35160FDC6F302E2B6B0484814CB3C5E830F6CCC56C38C9135F9662D9FF","2026-07-04T06:17:49.2168019Z",,,
"noether-persianate-tajik-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","773671","035AF7D0BF91D24F95D8DB0D26120B6B1EBE15889438E6C6C2CAB7D7D60BF150","2026-07-04T06:17:23.1195161Z","164","275FD67A3B38BB9E3BB71DE3CC175F9C07D223751F67B79E090603CEB5FDA93C","761146"
"noether-persianate-tajik-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","21249","6F7B020D7B46EABA35018CC46621088E08DC63C5B09ADF439EB8AE27EA81D6EE","2026-07-04T06:17:42.9264434Z","164","41F9CB33FB445FD4123E3CAE098E2B9F21EAD7BF16CD77A84376E7624CE11D25","20586"
"noether-persianate-tajik-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","5856","09B0C2FD62C5FE1EF3843A35797FA9B3E5DA8C695D482C236714D3AF2208899D","2026-07-04T06:18:09.7840306Z","164","AEA9CEA0C72FD37FBEF7A2813B5EE608C151D04FC555A8DB8395CA0A332FB583","5835"
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T081724.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T081724.csv","12542","C8C463B711BA8A0D73388A53D5A04D274160144AD2DFDCD131E4B102FFC272F4","2026-07-04T06:17:24.8021146Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_REBUILD_TRIGGER_READINESS_SNAPSHOT_20260704T081632.json","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_REBUILD_TRIGGER_READINESS_SNAPSHOT_20260704T081632.json","29861","0360278AA0D5ABD981F8DB01982431C36ADF10D80D3343882C5EF6157704B5C2","2026-07-04T06:16:43.2922583Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_REBUILD_TRIGGER_READINESS_SNAPSHOT_20260704T081632.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_REBUILD_TRIGGER_READINESS_SNAPSHOT_20260704T081632.md","1158","653FC1320C5F34A10604DF2377373139211E94776AB9649C8C7A44D7CC02E13B","2026-07-04T06:16:43.4059327Z",,,
