routing_id,owner_lane,owner_route,source_witness_index_id,source_object_path,source_object_sha256,object_row_number,source_pointer,source_hash,source_use_value,object_requirement,generated_draft_target_rendering,morpheme_or_phrase_gloss,register_alternatives,formula_neighboring_usage_note,adverse_evidence_check,reviewer_question,noncanonical_label,authority_boundary,b3_route,c7fb_route_id,branch_head,sublane_boundary,required_owner_action
ROUTE-000648,Persianate/Tajik,Persianate/Tajik split/F,WIT-000648,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,1,_provenance::_provenance_NOETHER_PERSIANATE_TAJIK_ACTIVE_ROW_BUCKETS_AND_DRAFT_SUPPORT_20260705_md,4512DAAA99CCB67C0EC84BBFCECB018FD084709E4632E76A42B48DF66394D56C,audit-ledger,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0001,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000649,Persianate/Tajik,Persianate/Tajik split/F,WIT-000649,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,2,_provenance::_provenance_NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704_json,504F09428D241C5E12353D9691C45C2AE6CC2F91E54AF17DFD148DA82BAB0995,audit-ledger,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0002,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000650,Persianate/Tajik,Persianate/Tajik split/F,WIT-000650,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,3,_provenance::_provenance_NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704_md,691C7C49236D79777253BB989E97867C56120E20F0592239C794D8E12DBDA929,audit-ledger,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0003,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000651,Persianate/Tajik,Persianate/Tajik split/F,WIT-000651,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,4,fa_IR::fa_IR_fa_ir_modares_resultant_method_adjacent_article_8214_pdf,45215CD2C412CA91A3D9FFA0D0AA770A44E700F5208618F68DC65B25A094BE94,adjacent-source-body,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0004,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000652,Persianate/Tajik,Persianate/Tajik split/F,WIT-000652,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,5,fa_IR::fa_IR_fa_ir_modares_resultant_method_adjacent_article_8214_pdftotext_txt,928EDF9088E32EB7536CCE175534EF256BFE6C2DF783FBCF443A2F8AB93F68F6,OCR-witness,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0005,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000653,Persianate/Tajik,Persianate/Tajik split/F,WIT-000653,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,6,fa_IR::fa_IR_fa_iut_behboodi_advanced_algebra_pdf,B2BEDB1AA29693935B09445ED8D90910F27BDEEA7CA2F0BB5E3394F0150FDA40,native-source-body,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0006,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000654,Persianate/Tajik,Persianate/Tajik split/F,WIT-000654,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,7,fa_IR::fa_IR_fa_iut_behboodi_advanced_algebra_pdftotext_txt,EEE1E7F58B841D00D3466F9E0DF89501DF9A4CBCB3D83451EB3EACD2B527EFB0,OCR-witness,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0007,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000655,Persianate/Tajik,Persianate/Tajik split/F,WIT-000655,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,8,fa_IR::fa_IR_fa_iut_mathematics_curriculum_field_galois_syllabus_pdf,E9F77D2B8B83136980D86E3DC1CF4D70F5DD648352BA0E4DEDF150BE1D6D68C8,native-source-body,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0008,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000656,Persianate/Tajik,Persianate/Tajik split/F,WIT-000656,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,9,fa_IR::fa_IR_fa_iut_mathematics_curriculum_field_galois_syllabus_pdftotext_txt,0C9DDD45EDABB82285882DFBF617B085BC5CDAED7FBD80D126F2A24A98610E66,OCR-witness,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0009,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
ROUTE-000657,Persianate/Tajik,Persianate/Tajik split/F,WIT-000657,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\interlanguage-sidecar\fable-ledger-block-20260705-persianate-tajik\source_documents.csv,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,10,fa_IR::fa_IR_fa_kntu_foundations_of_algebra_course_guide_pdf,85DF283F559FB9F81406712A12A6C164A1937E9DAAFD3C4A0AB47FDF2D49C125,native-source-body,source_documents.csv,,,,OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.,OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.,"OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.",generated-draft; non-canonical; not native reviewed,"source-backed routing only; no native review, accepted terminology, bridge approval, source certification, final status, or translation completion",B3/package steward packages; this lane does not push,C7FB-CP-ROUTE-0010,c7fb7e644e04102b67cc5da379ba9d4226feaef8,Persianate/Tajik Cyrillic source-discovery review-only,"fill generated-draft/noncanonical rendering/gloss/register/formula-neighboring note only after source-body/path/hash, source-use label, adverse/do-not-use check, and script/register review"
